input,output,difficulty,chapter
(   )一面電視牆是由　40　臺長　80　公分、寬　50　公分的電視機組成，電視牆的面積是幾平方公尺？　(Ａ)　40　平方公尺　(Ｂ)　32　平方公尺　(Ｃ)　24　平方公尺　(Ｄ)　16　平方公尺。,答案：(Ｄ) 解析：80×50＝4000，4000×40＝160000 160000　平方公分＝16　平方公尺 ,中,4-3_平方公尺
(   )將　5　張面積　1　平方公尺的紙並排，面積共是幾平方公分？　(Ａ)　5　平方公分　(Ｂ)　500　平方公分　(Ｃ)　5000　平方公分　(Ｄ)　50000　平方公分。,答案：(Ｄ) 解析：1×5＝5，5　平方公尺＝50000　平方公分 ,易,4-3_平方公尺
(   )廚房地板需要　25　塊邊長　60　公分的正方形大理石才能鋪滿，廚房地板的面積是幾平方公尺？　(Ａ)　9　平方公尺　(Ｂ)　15　平方公尺　(Ｃ)　64　平方公尺　(Ｄ)　90　平方公尺。,答案：(Ａ) 解析：60×60＝3600，3600×25＝90000 90000　平方公分＝9　平方公尺 ,中,4-3_平方公尺
(   )96　平方公尺是多少平方公分？　(Ａ)　9600　平方公分　(Ｂ)　96000　平方公分　(Ｃ)　960000　平方公分　(Ｄ)　9600000　平方公分。,答案：(Ｃ) 解析：1　平方公尺＝　10000　平方公分 ,易,4-3_平方公尺
(   )長方形的面積為　1716　平方公分，已知寬是　33　公分，長是多少公分？　(Ａ)　55　公分　(Ｂ)　54　公分　(Ｃ)　53　公分　(Ｄ)　52　公分。,答案：(Ｄ) 解析：長方形面積＝長×寬 1716÷33＝52 ,中,4-4_解題
(   )長方形的寬是　6　公尺，面積是　42　平方公尺，周長是多少公尺？　(Ａ)　16　公尺　(Ｂ)　26　公尺　(Ｃ)　36　公尺　(Ｄ)　46　公尺。,答案：(Ｂ) 解析：長方形面積＝長×寬，42÷6＝7 長方形周長＝（長＋寬）×2，（7＋6）×2＝26 ,難,4-4_解題
(   )大正方形的邊長是小正方形邊長的　4　倍，已知大正方形的邊長是　12　公尺，小正方形的面積是多少平方公尺？　(Ａ)　3　平方公尺　(Ｂ)　6　平方公尺　(Ｃ)　9　平方公尺　(Ｄ)　12　平方公尺。,答案：(Ｃ) 解析：12÷4＝3，3×3＝9 ,中,4-4_解題
(   )正方形的周長是　540　公分，邊長是多少公分？　(Ａ)　135　公分　(Ｂ)　180　公分　(Ｃ)　1620　公分　(Ｄ)　2160　公分。,答案：(Ａ) 解析：540÷4＝135 ,易,4-4_解題
(   )一個長方形電視螢幕長　2　公尺、寬　1　公尺，24　個長方形電視螢幕組成一個大電視牆，大電視牆的面積是多少平方公尺？　(Ａ)　54　平方公尺　(Ｂ)　72　平方公尺　(Ｃ)　56　平方公尺　(Ｄ)　48　平方公尺。,答案：(Ｄ) 解析：2×1×24＝48 ,中,4-4_解題
(   )有一個長方形的長是　800　公分，面積是　40　平方公尺，寬有多長？　(Ａ)　500　公分　(Ｂ)　500　公尺　(Ｃ)　5　公分　(Ｄ)　50　公分。,答案：(Ａ) 解析：800　公分＝8　公尺 40÷8＝5 5　公尺＝500　公分 ,中,4-4_解題
(   )用　24　公尺長的繩子剛好可以圍成一個正方形，正方形的面積是多少平方公尺？　(Ａ)　16　平方公尺　(Ｂ)　36　平方公尺　(Ｃ)　64　平方公尺　(Ｄ)　144　平方公尺。,答案：(Ｂ) 解析：24÷4＝6，6×6＝36 ,中,4-4_解題
(   )一瓶水的容量是　1　公升　645　毫升，哥哥裝滿三瓶水，一共是幾公升幾毫升？　(Ａ)　3　公升　645　毫升　(Ｂ)　3　公升　935　毫升　(Ｃ)　4　公升　935　毫升　(Ｄ)　4　公升　835　毫升。,答案：(Ｃ) 解析：1　公升　645　毫升×3＝4　公升　935　毫升 ,易,5-1_公升與毫升
(   )小慈裝滿一桶水，澆花用掉　8964　毫升，還剩下　2　公升　656　毫升，這桶水原有幾公升幾毫升？　(Ａ)　6　公升　308　毫升　(Ｂ)　6　公升　318　毫升　(Ｃ)　11　公升　610　毫升　(Ｄ)　11　公升　620　毫升。,答案：(Ｄ) 解析：8964　毫升＝8　公升　964　毫升 8　公升　964　毫升＋2　公升　656　毫升＝11　公升　620　毫升 ,易,5-1_公升與毫升
(   )媽媽煮了　5　公升的紅茶，哥哥喝了　1　公升　50　毫升，還剩下幾公升幾毫升的紅茶？　(Ａ)　3　公升　50　毫升　(Ｂ)　3　公升　950　毫升　(Ｃ)　4　公升　50　毫升　(Ｄ)　4　公升　950　毫升。,答案：(Ｂ) 解析：5　公升－1　公升　50　毫升＝3　公升　950　毫升 ,中,5-1_公升與毫升
(   )阿姨將　9　公升　380　毫升的咖啡和　2920　毫升的牛奶混合在一起，混合後的咖啡牛奶是幾公升幾毫升？　(Ａ)　12　公升　300　毫升　(Ｂ)　12　公升　200　毫升　(Ｃ)　11　公升　350　毫升　(Ｄ)　12　公升　400　毫升。,答案：(Ａ) 解析：2920　毫升＝2　公升　920　毫升 9　公升　380　毫升＋2　公升　920　毫升＝12　公升　300　毫升 ,易,5-1_公升與毫升
(   )小銘家的水管一分鐘會漏水　2　公升　50　毫升，6　分鐘共漏水幾公升幾毫升？　(Ａ)　12　公升　300　毫升　(Ｂ)　12　公升　200　毫升　(Ｃ)　11　公升　350　毫升　(Ｄ)　12　公升　400　毫升。,答案：(Ａ) 解析：2　公升　50　毫升×6＝12　公升　300　毫升 ,易,5-1_公升與毫升
(   )5　公升　28　毫升的汽油，用掉　3154　毫升，還剩下幾公升幾毫升？　(Ａ)　19　公升　74　毫升　(Ｂ)　1　公升　874　毫升　(Ｃ)　19　公升　26　毫升　(Ｄ)　18　公升　26　毫升。,答案：(Ｂ) 解析：3154　毫升＝3　公升　154　毫升 5　公升　28　毫升－3　公升　154　毫升＝1　公升　874　毫升 ,易,5-1_公升與毫升
(   )一個水桶最多能裝水　6　公升，倒進　3　公升　284　毫升的水後，還可以再裝多少水？　(Ａ)　3　公升　716　毫升　(Ｂ)　3　公升　816　毫升　(Ｃ)　2716　毫升　(Ｄ)　2716　公升。,答案：(Ｃ) 解析：6　公升－3　公升　284　毫升＝2　公升　716　毫升＝2716　毫升 ,中,5-1_公升與毫升
(   )一瓶汽水有　2　公升　375　毫升，4　瓶相同的汽水，共有幾公升幾毫升？　(Ａ)　8　公升　150　毫升　(Ｂ)　9　公升　500　毫升　(Ｃ)　10　公升　150　毫升　(Ｄ)　12　公升　150　毫升。,答案：(Ｂ) 解析：2　公升　375　毫升×4＝9　公升　500　毫升 ,易,5-1_公升與毫升
(   )一瓶牛奶　1　公升　965　毫升，妹妹喝了　280　毫升，牛奶還剩多少？　(Ａ)　1　公升　685　毫升　(Ｂ)　665　毫升　(Ｃ)　1245　毫升　(Ｄ)　1　公升　245　毫升。,答案：(Ａ) 解析：1　公升　965　毫升－280　毫升＝1　公升　685　毫升 ,易,5-1_公升與毫升
(   )水壺的容量是　2　公升，已知水壺裡有　250　毫升的水，還要倒入多少的水才能把水壺裝滿？　(Ａ)　1　公升　75　毫升　(Ｂ)　1　公升　750　毫升　(Ｃ)　1075　毫升　(Ｄ)　17500　毫升。,答案：(Ｂ) 解析：2　公升－250　毫升＝1　公升　750　毫升＝1750　毫升 ,中,5-1_公升與毫升
(   )鮮奶　250　毫升，紅茶　1　公升　820　毫升，把鮮奶和紅茶混合成鮮奶茶，鮮奶茶共有　(Ａ)　20　公升　70　毫升　(Ｂ)　2　公升　700　毫升　(Ｃ)　2　公升　70　毫升　(Ｄ)　1　公升　570　毫升。,答案：(Ｃ) 解析：250　毫升＋1　公升　820　毫升＝2　公升　70　毫升 ,中,5-1_公升與毫升
(   )一桶麥茶喝了　3　公升　335　毫升，還剩下　1　公升　665　毫升，這一桶麥茶原來有多少？　(Ａ)　5000　公升　(Ｂ)　5　公升　(Ｃ)　50000　毫升　(Ｄ)　5　毫升。,答案：(Ｂ) 解析：3　公升　335　毫升+1　公升　665　毫升＝5　公升 ,中,5-1_公升與毫升
(   )一個水桶的容量有　3　公升　800　毫升，每天澆花需要用掉　3　桶水桶的水量，一星期共要用掉多少水？　(Ａ)　11　公升　400　毫升　(Ｂ)　26　公升　600　毫升　(Ｃ)　79　公升　500　毫升　(Ｄ)　79　公升　800　毫升。,答案：(Ｄ) 解析：3×7＝21 3　公升　800　毫升×21＝79　公升　800　毫升 ,難,5-1_公升與毫升
(   )一顆西瓜重　3　公斤　580　公克，一顆榴槤重　5　公斤　250　公克，榴槤比西瓜重幾公斤幾公克？　(Ａ)　1　公斤　670　公克　(Ｂ)　2　公斤　670　公克　(Ｃ)　1　公斤　660　公克　(Ｄ)　2　公斤　660　公克。,答案：(Ａ) 解析：5　公斤　250　公克－3　公斤　580　公克＝1　公斤　670　公克 ,易,5-2_公斤與公克
(   )一箱哈密瓜　14　公斤　350　公克，爸爸買了　3　箱，共重幾公斤幾公克？　(Ａ)　43　公斤　150　公克　(Ｂ)　43　公斤　100　公克　(Ｃ)　42　公斤　50　公克　(Ｄ)　43　公斤　50　公克。,答案：(Ｄ) 解析：14　公斤　350　公克×3＝43　公斤　50　公克 ,易,5-2_公斤與公克
(   )小穎和姐姐體重合起來共重　104　公斤　400　公克，已知小穎重　42　公斤　800　公克，姐姐重幾公斤幾公克？　(Ａ)　60　公斤　500　公克　(Ｂ)　61　公斤　600　公克　(Ｃ)　62　公斤　600　公克　(Ｄ)　61　公斤　200　公克。,答案：(Ｂ) 解析：104　公斤　400　公克－42　公斤　800　公克＝61　公斤　600　公克 ,易,5-2_公斤與公克
(   )一袋柳丁重　2　公斤　945　公克，爺爺將柳丁全部倒入籃子內，籃子沒裝東西時重　595　公克，一籃柳丁共有多重？　(Ａ)　2　公斤　540　公克　(Ｂ)　3　公斤　540　公克　(Ｃ)　3　公斤　550　公克　(Ｄ)　5　公斤　560　公克。,答案：(Ｂ) 解析：2　公斤　945　公克＋595　公克＝3　公斤　540　公克 ,中,5-2_公斤與公克
(   )小桐的體重是　36　公斤　500　公克，哥哥的體重是小桐的　2　倍多　300　公克，哥哥重幾公斤幾公克？　(Ａ)　72　公斤　300　公克　(Ｂ)　73　公斤　300　公克　(Ｃ)　73　公斤　500　公克　(Ｄ)　72　公斤　700　公克。,答案：(Ｂ) 解析：36　公斤　500　公克×2＝73　公斤，73　公斤＋300　公克＝73　公斤　300　公克 ,難,5-2_公斤與公克
(   )哥哥的體重是　23　公斤　350　公克，爸爸的體重是哥哥的　3　倍，父子兩人的體重共是幾公斤幾公克？　(Ａ)　93　公斤　400　公克　(Ｂ)　70　公斤　150　公克　(Ｃ)　46　公斤　700　公克　(Ｄ)　23　公斤　350　公克。,答案：(Ａ) 解析：23　公斤　350　公克×3＝70　公斤　50　公克 70　公斤　50　公克＋23　公斤　350　公克＝93　公斤　400　公克 或　23　公斤　350　公克×（3＋1）＝93　公斤　400　公克 ,難,5-2_公斤與公克
(   )一袋豬肉重　16　公斤　285　公克，晚餐用掉　4　公斤　650　公克後，還剩下幾公斤幾公克？　(Ａ)　20　公斤　935　公克　(Ｂ)　21　公斤　935　公克　(Ｃ)　12　公斤　635　公克　(Ｄ)　11　公斤　635　公克。,答案：(Ｄ) 解析：16　公斤　285　公克－4　公斤　650　公克＝11　公斤　635　公克 ,易,5-2_公斤與公克
(   )一顆西瓜重　3　公斤　234　公克，一顆鳳梨重　1　公斤　789　公克，各買一顆，共重幾公斤幾公克？　(Ａ)　5　公斤　23　公克　(Ｂ)　5　公斤　123　公克　(Ｃ)　4　公斤　23　公克　(Ｄ)　4　公斤　123　公克。,答案：(Ａ) 解析：3　公斤　234　公克＋1　公斤　789　公克＝5　公斤　23　公克 ,中,5-2_公斤與公克
(   )一箱蘋果重　2　公斤　150　公克，媽媽買了　4　箱，共重多少？　(Ａ)　8600　公斤　(Ｂ)　8　公斤　(Ｃ)　8　公斤　200　公克　(Ｄ)　8　公斤　600　公克。,答案：(Ｄ) 解析：2　公斤　150　公克×4＝8　公斤　600　公克 ,易,5-2_公斤與公克
(   )小華體重　28　公斤　350　公克，寵物狗吉利重　3700　公克，如果小華和吉利同時站在同一個體重計上，此時體重計顯示的重量是　(Ａ)　32　公斤　50　公克　(Ｂ)　24　公斤　650　公克　(Ｃ)　3728　公斤　350　公克　(Ｄ)　31　公斤。,答案：(Ａ) 解析：28　公斤　350　公克＋3700　公克＝32　公斤　50　公克 ,中,5-2_公斤與公克
(   )媽媽買一包　3　公斤的糙米，經過一星期後發現剩下　1　公斤　800　公克，在這一星期中吃了多少糙米？　(Ａ)　1800　公克　(Ｂ)　1　公斤　800　公克　(Ｃ)　1200　公克　(Ｄ)　1200　公斤。,答案：(Ｃ) 解析：3　公斤－　1　公斤　800　公克 ＝1　公斤　200　公克 ＝1200　公克 ,中,5-2_公斤與公克
(   )小愛覺得自己體重　60　公斤太重，所以參加了減重班，利用飲食控制和運動每天都減掉　150　公克，一星期後的體重是多少？　(Ａ)　750　公克　(Ｂ)　59　公斤　850　公克　(Ｃ)　1　公斤　50　公克　(Ｄ)　58　公斤　950　公克。,答案：(Ｄ) 解析：150×7＝1050，1050　公克＝1　公斤　50　公克 60　公斤－1　公斤　50　公克＝58　公斤　950　公克 ,中,5-2_公斤與公克
(   )旭日林場裡有　A、B、C　三條步道，A　步道比　B　步道短　2　公里　855　公尺，B　步道的　5　倍剛好是　C　步道的長度，已知　A　步道長　1　公里　690　公尺，C　步道長多少公里多少公尺？　(Ａ)　4　公里　545　公尺　(Ｂ)　20　公里　725　公尺　(Ｃ)　22　公里　725　公尺　(Ｄ)　23　公里　735　公尺。,答案：(Ｂ) 解析：B：1　公里　690　公尺＋2　公里　855　公尺＝4　公里　545　公尺 C：4　公里　545　公尺×5＝22　公里　725　公尺 ,難,5-3_公里與公尺
(   )忘憂森林裡有一條山間步道，全長　5　公里　475　公尺，小軒和爸爸走了　1693　公尺，還有幾公里幾公尺的山路要走？　(Ａ)　3　公里　772　公尺　(Ｂ)　4　公里　788　公尺　(Ｃ)　3　公里　782　公尺　(Ｄ)　3　公里　882　公尺。,答案：(Ｃ) 解析：5　公里　475　公尺－1693　公尺＝3　公里　782　公尺 ,易,5-3_公里與公尺
(   )小芬一天健走　4　公里　335　公尺，兩個星期總共健走幾公里幾公尺？　(Ａ)　8　公里　670　公尺　(Ｂ)　8　公里　660　公尺　(Ｃ)　60　公里　790　公尺　(Ｄ)　60　公里　690　公尺。,答案：(Ｄ) 解析：7×2＝14 4　公里　335　公尺×14＝60　公里　690　公尺 ,中,5-3_公里與公尺
(   )老師家到學校的距離是　775　公尺，老師每天來回一次要走幾公里幾公尺的路？　(Ａ)　775　公尺　(Ｂ)　1　公里　440　公尺　(Ｃ)　1　公里　550　公尺　(Ｄ)　7　公里　75　公尺。,答案：(Ｃ) 解析：775×2＝1550，1550　公尺＝1　公里　550　公尺 ,易,5-3_公里與公尺
(   )1　公升汽油可行駛　12　公里　600　公尺，如果汽車加滿油是　40　公升，可以行駛多少距離？　(Ａ)　504　公尺　(Ｂ)　504　公里　(Ｃ)　50　公里　4　公尺　(Ｄ)　5　公里　4　公尺。,答案：(Ｂ) 解析：12　公里　600　公尺×40＝504　公里 ,中,5-3_公里與公尺
(   )正三角形花園每邊長　1　公里　350　公尺，如果魯夫繞這個花園散步　2　圈，共走幾公里幾公尺？　(Ａ)　3　公里　1050　公尺　(Ｂ)　4　公里　50　公尺　(Ｃ)　8　公里　100　公尺　(Ｄ)　40　公里　50　公尺。,答案：(Ｃ) 解析：1　公里　350　公尺×3×2＝8　公里　100　公尺 ,中,5-3_公里與公尺
(   )賴大哥家到公司的距離是　12　公里　750　公尺，他每天上下班的距離有多長？　(Ａ)　12　公里　750　公尺(Ｂ)　12750　公尺(Ｃ)　25　公里(Ｄ)　25500　公尺。,答案：(Ｄ) 解析：12　公里　750　公尺×2＝25　公里　500　公尺＝25500　公尺 ,易,5-3_公里與公尺
(   )下列哪一個算式和　522－12＋80　的計算結果一樣？　(Ａ)　522－（12＋80）　(Ｂ)　522＋80－12　(Ｃ)　522－80－12　(Ｄ)　522＋80＋12。,答案：(Ｂ) 解析：三個數以上的加減時，先加再減和先減再加，答案都一樣。 ,易,7-1_加減計算的簡化（一）
(   )377＋821－421　也可以記成下列哪一個算式？　(Ａ)　821－421＋377　(Ｂ)　821－377＋421　(Ｃ)（821＋421）－377　(Ｄ)　821－421－377。,答案：(Ａ) 解析：三個數以上的加減時，先加再減和先減再加，答案都一樣。 ,易,7-1_加減計算的簡化（一）
(   )243－55＋112＝243□112□55，□中要填加減符號，下列哪一個選項正確？　(Ａ)－、－　(Ｂ)＋、＋　(Ｃ)＋、－　(Ｄ)－、＋。,答案：(Ｃ) 解析：三個數以上的加減時，先加再減和先減再加，答案都一樣。 ,中,7-1_加減計算的簡化（一）
(   )166＋79－45　和下列何者答案不同？　(Ａ)　166－45＋79　　(Ｂ)　79＋166－45　　(Ｃ)　166＋45－79　　(Ｄ)　79－45＋166。,答案：(Ｃ) 解析：三個數以上的加減時，先加再減和先減再加，答案都一樣。 ,易,7-1_加減計算的簡化（一）
(   )997－（157＋288）＝997□157□288，□中要填加減符號，下列哪一個選項正確？　(Ａ)－、－　(Ｂ)＋、＋　(Ｃ)＋、－　(Ｄ)－、＋。,答案：(Ａ) 解析：三數連減時，連減兩數等於減去兩數的和。 ,中,7-2_加減計算的簡化（二）
(   )57－32－18　和哪一個算式的答案一樣？　(Ａ)　57－18＋32　(Ｂ)　57＋18－32　(Ｃ)　57－（32＋18）　(Ｄ)　57＋18＋32。,答案：(Ｃ) 解析：三數連減時，連減兩數等於減去兩數的和。 ,中,7-2_加減計算的簡化（二）
(   )880－390－10＝880－（390　□　10），　□　中應填入　(Ａ)＋　(Ｂ)－　(Ｃ)×　(Ｄ)÷。,答案：(Ａ) 解析：連減兩數等於減去兩數的和。 ,中,7-2_加減計算的簡化（二）
(   )一袋柳丁有　142　顆，5　袋裝成一箱，小安買了　2　箱，共有多少顆？　(Ａ)　149　顆　　(Ｂ)　710　顆　　(Ｃ)　1420　顆　　(Ｄ)　2840　顆。,答案：(Ｃ) 解析：142×5×2 ＝142×10 ＝1420 ,中,7-3_連乘計算的簡化
(   )毛筆每枝　50　元，一組有　2　枝，6　組裝成一盒，買一盒共要多少元？　(Ａ)　106　元　(Ｂ)　298　元　(Ｃ)　432　元　(Ｄ)　600　元。,答案：(Ｄ) 解析：50×2×6 ＝100×6 ＝600 ,易,7-3_連乘計算的簡化
(   )一個砝碼重　0.6　公斤，28　個砝碼重多少公斤？　(Ａ)　15.8　公斤　(Ｂ)　16.8　公斤　(Ｃ)　17.8　公斤　(Ｄ)　18.8　公斤。,答案：(Ｂ) 解析：0.6×28＝16.8 ,中,8-1_一位小數乘以整數
(   )一箱飲料有　15　瓶，一瓶飲料有　0.7　公升，四年甲班小朋友喝了兩箱飲料，一共喝了多少公升？　(Ａ)　21　公升　(Ｂ)　10.5　公升　(Ｃ)　20.5　公升　(Ｄ)　11　公升。,答案：(Ａ) 解析：0.7×15＝10.5，10.5×2＝21 ,難,8-1_一位小數乘以整數
(   )正方形的邊長是　14.6　公分，周長是多少公分？　(Ａ)　58.4　公分　(Ｂ)　59.4　公分　(Ｃ)　60.4　公分　(Ｄ)　61.4　公分。,答案：(Ａ) 解析：14.6×4＝58.4 ,中,8-1_一位小數乘以整數
(   )弟弟的體重是　7　公斤　300　公克，舅舅的體重是弟弟的　14　倍，舅舅的體重是多少公斤？　(Ａ)　103.2　公斤　(Ｂ)　102.2　公斤　(Ｃ)　101.2　公斤　(Ｄ)　100.2　公斤。,答案：(Ｂ) 解析：7　公斤　300　公克×14＝102　公斤　200　公克＝102.2　公斤 或　7　公斤　300　公克＝7.3　公斤 7.3　公斤×14＝102.2　公斤 ,難,8-1_一位小數乘以整數
(   )隆慶包子店一天用掉　21.5　公斤的麵粉，30　天用掉多少公斤的麵粉？　(Ａ)　64.5　公斤　(Ｂ)　65.5　公斤　(Ｃ)　665.5　公斤　(Ｄ)　645　公斤。,答案：(Ｄ) 解析：21.5×30＝645 ,中,8-1_一位小數乘以整數
(   )小兔的體重一個月平均增加　0.2　公斤，8　個月後會增加幾公斤　？(Ａ)　0.08　公斤　(Ｂ)　0.8　公斤　(Ｃ)　1.6　公斤　(Ｄ)　160　公斤。,答案：(Ｃ) 解析：0.2×8＝1.6 ,易,8-1_一位小數乘以整數
(   )汽車每小時平均時速是　50.5　公里，以這樣的速率行駛　2　小時，共走了多少公里？　(Ａ)　50.5　公里　(Ｂ)　52.5　公里　(Ｃ)　101　公里　(Ｄ)　110　公里。,答案：(Ｃ) 解析：50.5×2＝101 ,中,8-1_一位小數乘以整數
(   )爸爸一天用　0.8　公斤的茶葉泡茶，一星期共用去幾公斤的茶葉？　(Ａ)　0.56　公斤　(Ｂ)　5.6　公斤　(Ｃ)　56　公斤　(Ｄ)　560　公斤。,答案：(Ｂ) 解析：0.8×7＝5.6 ,易,8-1_一位小數乘以整數
(   )風車轉一圈約　3.24　秒，轉了　67　圈約是多少秒？　(Ａ)　217.08　秒　(Ｂ)　218.08　秒　(Ｃ)　219.08　秒　(Ｄ)　220.08　秒。,答案：(Ａ) 解析：3.24×67＝217.08 ,中,8-2_二位小數乘以整數
(   )一個沙包重　2.58　公斤，媽媽買　45　個沙包，一共重多少公斤？　(Ａ)　119.1　公斤　(Ｂ)　118.1　公斤　(Ｃ)　117.1　公斤　(Ｄ)　116.1　公斤。,答案：(Ｄ) 解析：2.58×45＝116.1 ,中,8-2_二位小數乘以整數
(   )一枝原子筆長　0.73　公尺，櫃子的長邊剛好是　16　枝原子筆的長度，一個櫃子有多長？　(Ａ)　10.68　公尺　(Ｂ)　11.68　公尺　(Ｃ)　12.68　公尺　(Ｄ)　13.68　公尺。,答案：(Ｂ) 解析：0.73×16＝11.68 ,中,8-2_二位小數乘以整數
(   )姐姐買了一些巧克力，平分成　16　袋，每袋重　0.94　公斤，姐姐原本買的巧克力有多重？　(Ａ)　17.04　公斤　(Ｂ)　16.04　公斤　(Ｃ)　15.04　公斤　(Ｄ)　14.04　公斤。,答案：(Ｃ) 解析：0.94×16＝15.04 ,中,8-2_二位小數乘以整數
(   )製作一個蛋糕需要用到　1.86　公斤的麵粉，小盈做了　40　個蛋糕，共需要多少公斤的麵粉？　(Ａ)　74.04　公斤　(Ｂ)　744　公斤　(Ｃ)　74.4　公斤　(Ｄ)　7.04　公斤。,答案：(Ｃ) 解析：1.86×40＝74.4 ,易,8-2_二位小數乘以整數
(   )邊長　0.05　公里的正方形土地，周長是幾公里？　(Ａ)　0.02　公里　(Ｂ)　0.2　公里　(Ｃ)　2　公里　(Ｄ)　20　公里。,答案：(Ｂ) 解析：0.05×4＝0.2 ,易,8-2_二位小數乘以整數
(   )一護的車每分鐘走　0.65　公里，雨龍的車每分鐘走　0.76　公里，兩車同時從淨靈廷國小朝空座鎮出發，各走　15　分鐘後，兩車會相距多遠？　(Ａ)　1.65　公里　(Ｂ)　21.15　公里　(Ｃ)　16.5　公里　(Ｄ)　16.25　公里。,答案：(Ａ) 解析：（0.76－0.65）×15＝1.65 ,難,8-2_二位小數乘以整數
(   )小傑每分鐘走　0.65　公里，奇犽每分鐘走　0.76　公里，兩人同時從學校門口朝反方向出發，各走　15　分鐘後，兩人會相距多遠？　(Ａ)　21.65　公里　(Ｂ)　21.625　公里　(Ｃ)　21.5　公里　(Ｄ)　21.15　公里。,答案：(Ｄ) 解析：（0.65＋0.76）×15＝21.15 ,難,8-2_二位小數乘以整數
(   )小萱寫功課花了　128　分鐘，是幾小時幾分？　(Ａ)　1　小時　28　分　(Ｂ)　2　小時　8　分　(Ｃ)　1　小時　8　分　(Ｄ)　1　小時　38　分。,答案：(Ｂ) 解析：128÷60＝2　…　8 ,易,9-1_時間的換算
(   )三人比賽　800　公尺跑步，小音跑了　3　分　15　秒，小秀跑了　200　秒，小翰跑了　3　分　10　秒，下面敘述哪一個正確？　(Ａ)小翰跑最快　(Ｂ)小秀比小翰快　(Ｃ)小秀比小音快　(Ｄ)小音跑最慢。,答案：(Ａ) 解析：200÷60＝3　…　20 200　秒是　3　分　20　秒 3　分　20　秒＞3　分　15　秒＞3　分　10　秒 花的時間愈長愈慢，所以小翰最快，小秀最慢。 ,難,9-1_時間的換算
(   )爺爺搭郵輪到日本旅遊，來回共花了　4　日　16　小時，是花了多少小時？　(Ａ)　416　小時　(Ｂ)　102　小時　(Ｃ)　122　小時　(Ｄ)　112　小時。,答案：(Ｄ) 解析：24×4＝96，96＋16＝112 ,易,9-1_時間的換算
(   )2　天總共有多少秒？　(Ａ)　144800　秒　(Ｂ)　244600　秒　(Ｃ)　288800　秒　(Ｄ)　172800　秒。,答案：(Ｄ) 解析：24×2×60×60＝172800 ,難,9-1_時間的換算
(   )小春摺一隻紙鶴要　3　分鐘，小春摺紙鶴的時間是小桃的　2　倍，小桃摺一隻紙鶴要幾秒？　(Ａ)　150　秒　(Ｂ)　120　秒　(Ｃ)　100　秒　(Ｄ)　90　秒。,答案：(Ｄ) 解析：60×3＝180，180÷2＝90 ,難,9-1_時間的換算
(   )曉萱今天從家裡走到公園花了　7　分　16　秒，也可以說是幾秒？　(Ａ)　23　秒　(Ｂ)　86　秒　(Ｃ)　436　秒　(Ｄ)　716　秒。,答案：(Ｃ) 解析：60×7＝420，420＋16＝436 ,易,9-1_時間的換算
(   )真彥今天從學校走到書局花了　543　秒，是幾分幾秒？　(Ａ)　8　分　30　秒　(Ｂ)　9　分　3　秒　(Ｃ)　5　分　43　秒　(Ｄ)　6　分　13　秒。,答案：(Ｂ) 解析：543÷60＝9　…　3 ,易,9-1_時間的換算
(   )小哲打掃房間花了　1　小時　15　分，啟芳花了　4020　秒，小櫻花了　88　分鐘，哪一個人打掃時間花的時間最多？　(Ａ)小哲　(Ｂ)啟芳　(Ｃ)小櫻　(Ｄ)大家花的時間一樣多。,答案：(Ｃ) 解析：小哲：60＋15＝75，60×75＝4500（秒） 小櫻：60×88＝5280（秒） 5280＞4500＞4020 ,難,9-1_時間的換算
(   )電影「海底總動員」的片長大約是　1　小時　36　分，片長是幾分鐘？　(Ａ)　60　分鐘　(Ｂ)　76　分鐘　(Ｃ)　96　分鐘　(Ｄ)　106　分鐘。,答案：(Ｃ) 解析：60＋36＝96 ,易,9-1_時間的換算
(   )爸爸開車從臺北到高雄來回一趟，去程花了　4　小時　45　分，回程花了　5　小時　37　分，來回一趟總共花了多少時間？　(Ａ)　9　小時　22　分　(Ｂ)　10　小時　22　分　(Ｃ)　10　小時　23　分　(Ｄ)　9　小時　12　分。,答案：(Ｂ) 解析：4　小時　45　分＋5　小時　37　分＝10　小時　22　分 ,中,9-2_時間量的加減
(   )姐姐早上寫功課花了　48　分鐘，練鋼琴用了　55　分鐘，整理房間花了　26　分鐘，姐姐完成三件事共花了多少時間？　(Ａ)　1　小時　29　分　(Ｂ)　1　小時　39　分　(Ｃ)　2　小時　9　分　(Ｄ)　119　分鐘。,答案：(Ｃ) 解析：48＋55＋26＝129 129　分鐘＝2　小時　9　分 ,中,9-2_時間量的加減
(   )某天白晝長　13　小時　26　分，則黑夜長多久？　(Ａ)　10　小時　34　分　(Ｂ)　11　小時　34　分　(Ｃ)　12　小時　29　分　(Ｄ)　11　小時　24　分。,答案：(Ａ)　 解析：24　小時－13　小時　26　分＝10　小時　34　分 ,中,9-2_時間量的加減
(   )麗芬摺一件上衣要花　2　分　19　秒，比她摺一件褲子多花　47　秒，麗芬摺一件褲子要花幾分幾秒？　(Ａ)　1　分　23　秒　(Ｂ)　1　分　32　秒　(Ｃ)　2　分　32　秒　(Ｄ)　3　分　6　秒。,答案：(Ｂ) 解析：2　分　19　秒－47　秒＝1　分　32　秒 ,難,9-2_時間量的加減
