input,output,difficulty,chapter
(   )爸爸　7　天加一次油，每次費用都是　450　元，這個月加　4　次油，共要花多少元加油？　(Ａ)　454　元　(Ｂ)　900　元　(Ｃ)　1350　元　(Ｄ)　1800　元。,答案：(Ｄ) 解析：450×4＝1800 ,中,4-2_三位數乘以一位數
(   )奶奶每週到美髮院洗髮　2　次，一次費用　390　元，奶奶一個月洗　8　次，共要多少元？　(Ａ)　780　元　(Ｂ)　1560　元　(Ｃ)　2340　元　(Ｄ)　3120　元。,答案：(Ｄ) 解析：390×8＝3120 ,中,4-2_三位數乘以一位數
(   )300　的　8　倍比　300　的　5　倍多多少？　(Ａ)　300　(Ｂ)　600　(Ｃ)　900　(Ｄ)　800。,答案：(Ｃ) 解析：300×8＝2400 300×5＝1500 2400－1500＝900 或　8－5＝3 300×3＝900 ,易,4-3_讀一讀，算一算
(   )150　的　4　倍和　150　的　2　倍合起來是多少？　(Ａ)　1500　(Ｂ)　900　(Ｃ)　600　(Ｄ)　150。,答案：(Ｂ) 解析：150×4＝600 150×2＝300 600＋300＝900 或　4＋2＝6 150×6＝900 ,易,4-3_讀一讀，算一算
(   )老師發給　6　個小朋友，每個人　18　顆糖果後，還剩　2　顆，原來有幾顆糖果？　(Ａ)　106　顆　(Ｂ)　108　顆　(Ｃ)　110　顆　(Ｄ)　144　顆。,答案：(Ｃ) 解析：18×6＝108 108＋2＝110 ,中,4-3_讀一讀，算一算
(   )想把一條繩子每　35　公分剪一段，剪成　8　段，但是不夠　15　公分，這條繩子長多少公分？　(Ａ)　265　公分　(Ｂ)　280　公分　(Ｃ)　295　公分　(Ｄ)　300　公分。,答案：(Ａ) 解析：35×8＝280 280－15＝265 ,中,4-3_讀一讀，算一算
(   )可麗餅不分口味每個賣　60　元，媽媽買了　3　個巧克力口味和　2　個草莓口味，總共要付多少元？　(Ａ)　120　元　(Ｂ)　180　元　(Ｃ)　240　元　(Ｄ)　300　元。,答案：(Ｄ) 解析：3＋2＝5，60×5＝300 ,易,4-3_讀一讀，算一算
(   )鮮奶茶一杯　65　元，麗淑買了　4　杯，付了　500　元，可以找回多少元？　(Ａ)　240　元　(Ｂ)　260　元　(Ｃ)　280　元　(Ｄ)　300　元。,答案：(Ａ) 解析：65×4＝260，500－260＝240 ,易,4-3_讀一讀，算一算
(   )肉包一顆　25　元，饅頭一顆　20　元，各買　5　顆要付多少元？　(Ａ)　200　元　(Ｂ)　225　元　(Ｃ)　250　元　(Ｄ)　275　元。,答案：(Ｂ) 解析：25＋20＝45，45×5＝225 ,中,4-3_讀一讀，算一算
(   )1　包果凍有　24　顆，1　包糖果有　24　顆，佩君買了　3　包果凍和　5　包糖果，果凍和糖果總共有幾顆？　(Ａ)　72　顆　(Ｂ)　120　顆　(Ｃ)　192　顆　(Ｄ)　216　顆。,答案：(Ｃ) 解析：3＋5＝8，24×8＝192 ,中,4-3_讀一讀，算一算
(   )美味便當店開幕活動，定價　120　元的大雞腿便當便宜　10　元，敏芳買了　6　個大雞腿便當，要付多少元？　(Ａ)　600　元　(Ｂ)　660　元　(Ｃ)　720　元　(Ｄ)　750　元。,答案：(Ｂ) 解析：120－10＝110，110×6＝660 ,易,4-3_讀一讀，算一算
(   )桌遊店大特價每樣產品只要　350　元，哥哥買　4　樣，弟弟買　2　樣，共要多少元？　(Ａ)　1400　元　(Ｂ)　1750　元　(Ｃ)　2100　元　(Ｄ)　2450　元。,答案：(Ｃ) 解析：4＋2＝6，350×6＝2100 ,中,4-3_讀一讀，算一算
(   )在童玩店，阿姨買了一個　290　元的抽抽樂，和　6　包　190　元的足球巧克力，共要付多少元？　(Ａ)　1140　元　(Ｂ)　1430　元　(Ｃ)　1530　元　(Ｄ)　1620　元。,答案：(Ｂ) 解析：190×6＝1140，290＋1140＝1430 ,中,4-3_讀一讀，算一算
(   )逛老街時，爸爸買了　5　包　50　元的蜜餞和　3　包　50　元的餅乾，共要付多少元？　(Ａ)　250　元　(Ｂ)　300　元　(Ｃ)　350　元　(Ｄ)　400　元。,答案：(Ｄ) 解析：5＋3＝8，50×8＝400 ,中,4-3_讀一讀，算一算
(   )抹茶紅豆冰一盤　110　元，綜合水果切盤一盤　200　元，各買　5　盤，價格相差多少元？　(Ａ)　1000　元　(Ｂ)　550　元　(Ｃ)　500　元　(Ｄ)　450　元。,答案：(Ｄ) 解析：200－110＝90，90×5＝450 ,中,4-3_讀一讀，算一算
(   )晨亭帶　2000　元，買了　3　樣　509　元的科學益智積木後，還剩下多少元？　(Ａ)　473　元　(Ｂ)　483　元　(Ｃ)　1527　元　(Ｄ)　2000　元。,答案：(Ａ) 解析：509×3＝1527，2000－1527＝473 ,中,4-3_讀一讀，算一算
(   )妹妹的皮包裡有　1000　元，買了　2　組　199　元的文具組和　2　本　99　元的猜謎小書後，還剩下多少元？　(Ａ)　298　元　(Ｂ)　596　元　(Ｃ)　414　元　(Ｄ)　404　元。,答案：(Ｄ) 解析：199＋99＝298，298×2＝596，1000－596＝404 ,難,4-3_讀一讀，算一算
(   )爸爸帶　500　元到便利商店，買了　2　組　59　元的早餐和　2　瓶　35　元的優酪乳，還剩下多少元？　(Ａ)　94　元　(Ｂ)　188　元　(Ｃ)　312　元　(Ｄ)　322　元。,答案：(Ｃ) 解析：59＋35＝94，94×2＝188，500－188＝312 ,中,4-3_讀一讀，算一算
(   )下列哪個長度最短？　(Ａ)　1　毫米　(Ｂ)　10　毫米　(Ｃ)　1　公分　(Ｄ)　1　公尺。,答案：(Ａ) 解析：10　毫米＝1　公分，1　毫米＜1　公分＜1　公尺。 ,易,5-1_認識毫米
(   )下面哪一項物品的長度用毫米記錄比較適合？　(Ａ)操場跑道的長度　(Ｂ)教室的長度　(Ｃ)膠帶的長度　(Ｄ)小指指甲的長度。,答案：(Ｄ) 解析：比較小的物品適合用毫米當作單位。 ,中,5-1_認識毫米
(   )紅豆的長度和　4　個　1　毫米一樣長，要如何記錄紅豆的長度？　(Ａ)　1　毫米　(Ｂ)　4　毫米　(Ｃ)　4　公分　(Ｄ)　4　公尺。,答案：(Ｂ) 解析：4　個　1　毫米就是　4　毫米。 ,易,5-1_認識毫米
(   )圖釘的長度大約是　6　毫米，所以圖釘和幾個　1　毫米合起來一樣長？　(Ａ)　3　個　(Ｂ)　4　個　(Ｃ)　5　個　(Ｄ)　6　個。,答案：(Ｄ) ,易,5-1_認識毫米
(   )5　公分　8　毫米可以換算成幾毫米？　(Ａ)　580　毫米　(Ｂ)　58　毫米　(Ｃ)　508　毫米　(Ｄ)　5008　毫米。,答案：(Ｂ) 解析：5　公分　8　毫米＝58　毫米 ,易,5-2_長度的換算與比較
(   )9　公分　3　毫米長的口紅膠和　95　毫米長的修正帶，哪一個比較長？　(Ａ)口紅膠　(Ｂ)修正帶　(Ｃ)一樣長　(Ｄ)不能比較。,答案：(Ｂ) 解析：9　公分　3　毫米＝93　毫米 93　毫米＜95　毫米 所以是修正帶比較長 ,易,5-2_長度的換算與比較
(   )甲長　35　毫米，乙長　3　公分，丙長　302　毫米，丁長　31　公分，把四者由長排到短，何者順序正確？　(Ａ)丙丁甲乙　(Ｂ)乙甲丙丁　(Ｃ)甲丁丙乙　(Ｄ)丁丙甲乙。,答案：(Ｄ) 解析：甲長　35　毫米，乙長　3　公分＝30　毫米，丙長　302　毫米，丁長　31　公分＝310　毫米，由長排到短：丁丙甲乙。 ,中,5-2_長度的換算與比較
(   )用尺來測量筆記本的短邊，測量出來的短邊大約是　15　公分　3　毫米，也可以記作幾毫米？　(Ａ)　18　毫米　(Ｂ)　23　毫米　(Ｃ)　123　毫米　(Ｄ)　153　毫米。,答案：(Ｄ) ,易,5-2_長度的換算與比較
(   )釘書機的長度大約是　96　毫米，也就是幾公分幾毫米？　(Ａ)　90　公分　6　毫米　(Ｂ)　9　公分　6　毫米　(Ｃ)　15　公分　4　毫米　(Ｄ)　6　公分　9　毫米。,答案：(Ｂ) ,易,5-2_長度的換算與比較
(   )水彩筆的長度大約是　20　公分　3　毫米，也就是幾毫米？　(Ａ)　23　毫米　(Ｂ)　203　毫米　(Ｃ)　28　毫米　(Ｄ)　208　毫米。,答案：(Ｂ) ,易,5-2_長度的換算與比較
(   )老師請四位同學分別測量教室窗戶的長，下面哪一位同學測量的結果和其他三位同學不同？　(Ａ)　58　毫米　(Ｂ)　58　公分　(Ｃ)　580　毫米　(Ｄ)　50　公分加上　80　毫米。,答案：(Ａ) ,中,5-2_長度的換算與比較
(   )紅色蠟筆長　8　公分，藍色蠟筆長　80　毫米，藍色蠟筆比紅色蠟筆長多少？　(Ａ)　7　公分　2　毫米　(Ｂ)　72　毫米　(Ｃ)　0　公分　(Ｄ)　88　毫米。,答案：(Ｃ) 解析：80　毫米＝8　公分，兩枝蠟筆都是　8　公分，所以相差　0　公分。 ,中,5-3_長度的加減
(   )一個橡皮擦長　4　公分　5　毫米，兩個橡皮擦接起來有多長？　(Ａ)　4　公分　5　毫米　(Ｂ)　9　公分　(Ｃ)　8　公分　(Ｄ)　85　毫米。,答案：(Ｂ) 解析：4　公分　5　毫米＋4　公分　5　毫米＝9　公分 ,易,5-3_長度的加減
(   )長竹竿的長是　6　公尺　3　公分，短竹竿的長是　3　公尺　2　公分，兩根竹竿相差幾公尺幾公分？　(Ａ)　9　公尺　5　公分　(Ｂ)　3　公尺　(Ｃ)　2　公尺　1　公分　(Ｄ)　3　公尺　1　公分。,答案：(Ｄ) 解析：6　公尺　3　公分－3　公尺　2　公分＝3　公尺　1　公分 ,易,5-3_長度的加減
(   )國語辭典的厚度是　55　毫米，英漢字典的厚度是　78　毫米，將兩本字典疊在一起的厚度是幾公分幾毫米？　(Ａ)　12　公分　3　毫米　(Ｂ)　9　公分　8　毫米　(Ｃ)　13　公分　3　毫米　(Ｄ)　11　公分　5　毫米。,答案：(Ｃ) 解析：55　毫米＝5　公分　5　毫米，78　毫米＝7　公分　8　毫米 ,中,5-3_長度的加減
(   )哥哥的水壺高度大約是　18　公分　5　毫米，弟弟的水壺高度大約是　22　公分　7　毫米，兩個人的水壺高度相差幾公分幾毫米？　(Ａ)　3　公分　4　毫米　(Ｂ)　4　公分　2　毫米　(Ｃ)　4　公分　6　毫米　(Ｄ)　5　公分　4　毫米。,答案：(Ｂ)  ,易,5-3_長度的加減
(   )第一間房子的高度是　14　公尺　52　公分，第二間房子的高度是　13　公尺　38　公分，兩間房子的高度相差幾公尺幾公分？　(Ａ)　1　公尺　11　公分　(Ｂ)　1　公尺　14　公分　(Ｃ)　2　公尺　8　公分　(Ｄ)　2　公尺　12　公分。,答案：(Ｂ)  ,中,5-3_長度的加減
(   )佩君家的透天厝總共有　3　層樓，一樓和二樓的高度合起來是　10　公尺　24　公分，三樓的高度是　4　公尺　68　公分，三層樓合起來總共是幾公尺幾公分？　(Ａ)　13　公尺　88　公分　(Ｂ)　13　公尺　96　公分　(Ｃ)　14　公尺　72　公分　(Ｄ)　14　公尺　92　公分。,答案：(Ｄ)  ,中,5-3_長度的加減
(   )嘉誠剛出生時的身高是　50　公分　7　毫米，三歲時　97　公分　3　毫米，三年長高多少？　(Ａ)　148　公分　(Ｂ)　45　公分　6　毫米　(Ｃ)　47　公分　(Ｄ)　46　公分　6　毫米。,答案：(Ｄ) 解析：97　公分　3　毫米－50　公分　7　毫米＝46　公分　6　毫米 ,易,5-3_長度的加減
(   )桌子高度　64　公分　3　毫米，椅子高度　365　毫米，桌子和椅子相差多少毫米？　(Ａ)　288　毫米　(Ｂ)　280　毫米　(Ｃ)　278　毫米　(Ｄ)　270　毫米。,答案：(Ｃ) ,易,5-3_長度的加減
(   )2　張椅子並排在一起長　72　公分　3　毫米，4　張椅子並排在一起是多長？　(Ａ)　108　公分　6　毫米　(Ｂ)　144　公分　6　毫米　(Ｃ)　180　公分　(Ｄ)　216　公分　2　毫米。,答案：(Ｂ) ,中,5-3_長度的加減
(   )一顆鈕扣長　27　毫米，2　顆鈕扣相接有多長？(Ａ)　4　公分　7　毫米　(Ｂ)　5　公分　4　毫米　(Ｃ)　5　公分　7　毫米　(Ｄ)　6　公分　3　毫米。,答案：(Ｂ) ,中,5-3_長度的加減
(   )教室高　2　公尺　40　公分，窗戶高　1　公尺　15　公分，相差多少公尺多少公分？　(Ａ)　1　公尺　55　公分　(Ｂ)　1　公尺　45　公分　(Ｃ)　1　公尺　35　公分　(Ｄ)　1　公尺　25　公分。,答案：(Ｄ) ,中,5-3_長度的加減
(   )老闆把　49　顆梨子每　8　顆裝一盒，盡量裝完，會剩下幾顆？　(Ａ)　0　顆　(Ｂ)　1　顆　(Ｃ)　2　顆　(Ｄ)　3　顆。,答案：(Ｂ) 解析：49÷8＝6　…　1，剩下　1　顆。 ,易,6-1_分裝與除
(   )鍋子裡有　38　顆丸子，每　6　顆裝一碗，最多可以裝成幾碗？　(Ａ)　5　碗　(Ｂ)　6　碗　(Ｃ)　7　碗　(Ｄ)　8　碗。,答案：(Ｂ) 解析：38÷6＝6　…　2 ,中,6-1_分裝與除
(   )「52÷9＝(5)…(7)」的算式中，餘數是哪一個？　(Ａ)　52　(Ｂ)　9　(Ｃ)　5　(Ｄ)　7。,答案：(Ｄ)  ,易,6-1_分裝與除
(   )「24－8＝16，16－8＝8，8－8＝0」以上算式跟下列哪個算式的意思相同？　(Ａ)　24÷8＝(3)…(0)　(Ｂ)　24÷3＝(8)…(0)　(Ｃ)　24÷4＝(6)…(0)　(Ｄ)　16÷8＝(2)…(0)。,答案：(Ａ) 解析：減法算式中每次分裝　8　個，3　次可分完，跟「24÷8＝3…0」相同。 ,中,6-1_分裝與除
(   )「21÷4＝(5)…(1)」，上述除法算式中，商是哪一個數字？　(Ａ)　21　(Ｂ)　4　(Ｃ)　5　(Ｄ)　1。,答案：(Ｃ) 解析：被除數÷除數＝商…餘數，所以商是　5。 ,易,6-1_分裝與除
(   )星星蛋糕店進貨了★顆雞蛋，每　6　顆裝成一盒，最多裝滿　7　盒，還剩下　1　顆，此段敘述，可以用下列哪一個算式來表示？　(Ａ)　★×6＝(1)…(7)　(Ｂ)　★÷6＝(7)＋(1)　(Ｃ)　★×6＝(7)…(1)　(Ｄ)　★÷6＝(7)…(1)。,答案：(Ｄ) ,中,6-1_分裝與除
(   )將　60　顆柿子，每　8　顆裝一個紙盒，最多裝成　7　個紙盒，還剩下多少顆柿子？　(Ａ)　1　顆　(Ｂ)　2　顆　(Ｃ)　3　顆　(Ｄ)　4　顆。,答案：(Ｄ) 解析：60÷8＝7　…　4，所以剩下　4　顆柿子。 ,中,6-1_分裝與除
(   )除法算式「23÷6＝(3)…(5)」中，餘數是　(Ａ)　23　(Ｂ)　6　(Ｃ)　3　(Ｄ)　5。,答案：(Ｄ)  ,易,6-1_分裝與除
(   )「有　31　顆蘋果，每　6　顆裝一盒，最多可以裝成幾盒？」算式可以怎麼表示？　(Ａ)　31－6　(Ｂ)　6÷31　(Ｃ)　31÷6　(Ｄ)　31×6。,答案：(Ｃ) ,易,6-1_分裝與除
(   )「35÷4」的除法算式中的餘數是　(Ａ)　0　(Ｂ)　1　(Ｃ)　2　(Ｄ)　3。,答案：(Ｄ) 解析：35÷4＝8　…　3，4×8＝32，35－32＝3，餘數是　3。 ,易,6-1_分裝與除
(   )除法算式中，如果除數是　5，餘數不可能是　(Ａ)　2　(Ｂ)　3　(Ｃ)　4　(Ｄ)　5。,答案：(Ｄ) 解析：因為餘數要比除數小，所以餘數不可能是　5。 ,易,6-1_分裝與除
(   )「6×9＝54，57－54＝3」是下面哪個除法算式用乘法和減法算式的做法？　(Ａ)　54÷6＝(9)…(0)　(Ｂ)　57÷9＝(5)…(12)　(Ｃ)　57÷6＝(9)…(3)　(Ｄ)　57÷6＝(8)…(9)。,答案：(Ｃ) ,中,6-2_平分與除
(   )「把　34　顆梨子平分到　4　個盒子，每個盒子最多可放　8　顆，還剩　2　顆」，可用哪個除法算式記錄？　(Ａ)　34÷4＝(8)…(2)　(Ｂ)　34÷8＝(4)…(2)　(Ｃ)　34÷4＝(2)…(8)　(Ｄ)　34÷2＝(8)…(4)。,答案：(Ａ) ,易,6-2_平分與除
(   )十幾顆巧克力平分，每　5　顆分給一個人，儘量分完，最後可能剩下幾顆？　(Ａ)　3　顆　(Ｂ)　5　顆　(Ｃ)　7　顆　(Ｄ)　8　顆。,答案：(Ａ) 解析：除法計算時，餘數一定要比除數小。 ,難,6-2_平分與除
(   )一箱紅茶有　27　瓶，要平分給　9　個人，每個人最多可以分到幾瓶？　(Ａ)　1　瓶　(Ｂ)　2　瓶　(Ｃ)　3　瓶　(Ｄ)　4　瓶。,答案：(Ｃ) 解析：27÷9＝3，每次分掉　9　瓶，分了　3　次，每個人分到　3　瓶，剛好分完，沒有剩下。 ,中,6-2_平分與除
(   )「老師將　44　顆餐包平分給　8　位學生，每個學生最多可以分到☆顆，還剩下▲顆。」，可以用哪一個除法算式記錄？　(Ａ)　44÷8＝☆…▲　(Ｂ)　44÷▲＝☆…　8　(Ｃ)▲÷☆＝8　…　44　(Ｄ)　8÷▲＝☆…　44,答案：(Ａ) ,中,6-2_平分與除
(   )將二十幾顆糖果平分給　3　位小朋友，盡量分完，最後可能剩下幾顆？　(Ａ)　2　顆　(Ｂ)　3　顆　(Ｃ)　4　顆　(Ｄ)　5　顆。,答案：(Ａ) 解析：除法計算時，餘數一定要比除數小，除數是　3，所以符合的餘數是　2。 ,難,6-2_平分與除
(   )老師將十幾顆草莓平分給　6　位學生，盡量分完，最後不可能剩下幾顆？　(Ａ)　1　顆　(Ｂ)　3　顆　(Ｃ)　5　顆　(Ｄ)　7　顆。,答案：(Ｄ) 解析：除法計算時，餘數一定要比除數小，除數是　6，所以餘數要比　6　小，因此餘數　7　不符合。 ,難,6-2_平分與除
(   )「28　個泡芙，平分給　3　個人，每個人最多分到幾個泡芙？剩下幾個？」這個題目，可以如何用除法算式記錄？　(Ａ)　28÷3＝(1)…(9)　(Ｂ)　28÷9＝(1)…(3)　(Ｃ)　28÷3＝(9)…(1)　(Ｄ)　28÷9＝(3)…(1)。,答案：(Ｃ) ,易,6-2_平分與除
(   )姐姐將拿到的　50　枚代幣平分給　7　個朋友，每個朋友最多得到幾枚代幣？　(Ａ)　10　枚　(Ｂ)　9　枚　(Ｃ)　8　枚　(Ｄ)　7　枚。,答案：(Ｄ) 解析：50÷7＝7　…　1 ,易,6-2_平分與除
(   )有　19　個馬卡龍，平分給　8　個小朋友，每個小朋友最多可以得到幾個？　(Ａ)　2　個　(Ｂ)　3　個　(Ｃ)　4　個　(Ｄ)　5　個。,答案：(Ａ) 解析：19÷8＝2　…　3 ,易,6-2_平分與除
(   )益智拼圖有　25　個，平分給　6　組小朋友，每組最多得到幾個？　(Ａ)　3　個　(Ｂ)　4　個　(Ｃ)　5　個　(Ｄ)　6　個。,答案：(Ｂ) 解析：25÷6＝4　…　1 ,易,6-2_平分與除
(   )有　32　片披薩，平分給　8　個人，每個人最多分到多少片？　(Ａ)　2　片　(Ｂ)　3　片　(Ｃ)　4　片　(Ｄ)　5　片。,答案：(Ｃ) 解析：32÷8＝4　…　0 ,易,6-2_平分與除
(   )老師買了　24　個太陽餅，平分給　9　個學生，每個學生最多拿到幾個？　(Ａ)　1　個　(Ｂ)　2　個　(Ｃ)　3　個　(Ｄ)　4　個。,答案：(Ｂ) 解析：24÷9＝2　…　6 ,易,6-2_平分與除
(   )全班有　28　個人，平分成　4　組，每組最多有幾個人？　(Ａ)　4　個人　(Ｂ)　5　個人　(Ｃ)　6　個人　(Ｄ)　7　個人。,答案：(Ｄ) 解析：28÷4＝7　…　0 ,易,6-2_平分與除
(   )一袋海苔有　30　包，平分給　6　個人，每個人最多分到幾包？　(Ａ)　5　包　(Ｂ)　6　包　(Ｃ)　7　包　(Ｄ)　8　包。,答案：(Ａ) 解析：30÷6＝5　…　0 ,易,6-2_平分與除
(   )下列哪一個數可以被　7　整除？　(Ａ)　14　(Ｂ)　22　(Ｃ)　36　(Ｄ)　48。,答案：(Ａ) 解析：能被　7　整除的數是　7　的倍數，14　是　7　的倍數，可以被　7　整除。 ,中,6-3_除法與直式
(   )36　可以被一些數字整除，但不包含下列哪個數字？　(Ａ)　4　(Ｂ)　6　(Ｃ)　8　(Ｄ)　9。,答案：(Ｃ) 解析：36÷4＝9，36÷6＝6，36÷8＝4　…　4，36÷9＝4， 36　無法被　8　整除。 ,難,6-3_除法與直式
(   )下面哪個數可以被　3　整除？　(Ａ)　16　(Ｂ)　21　(Ｃ)　25　(Ｄ)　29。,答案：(Ｂ) 解析：16÷3＝5　…　1，21÷3＝7　…　0，25÷3＝8　…　1，29÷3＝9　…　2。 ,中,6-3_除法與直式
(   )下面哪個數無法被　4　整除？　(Ａ)　12　(Ｂ)　16　(Ｃ)　18　(Ｄ)　20。,答案：(Ｃ) 解析：12÷4＝3　…　0，16÷4＝4　…　0，18÷4＝4　…　2，20÷4＝5　…　0。 ,中,6-3_除法與直式
(   )哪個數不能被　2　整除？　(Ａ)　2　(Ｂ)　6　(Ｃ)　8　(Ｄ)　5。,答案：(Ｄ) ,易,6-3_除法與直式
(   )哪個數不能被　3　整除？　(Ａ)　12　(Ｂ)　15　(Ｃ)　19　(Ｄ)　21。,答案：(Ｃ) ,易,6-3_除法與直式
(   )哪個數不能被　4　整除？　(Ａ)　16　(Ｂ)　18　(Ｃ)　20　(Ｄ)　24。,答案：(Ｂ) ,易,6-3_除法與直式
(   )哪個數不能被　5　整除？　(Ａ)　4　(Ｂ)　10　(Ｃ)　15　(Ｄ)　40。,答案：(Ａ) ,易,6-3_除法與直式
(   )哪個數不能被　6　整除？　(Ａ)　42　(Ｂ)　44　(Ｃ)　48　(Ｄ)　54。,答案：(Ｂ) ,易,6-3_除法與直式
(   )哪個數可以被　7　整除？　(Ａ)　52　(Ｂ)　54　(Ｃ)　56　(Ｄ)　58。,答案：(Ｃ) ,易,6-3_除法與直式
(   )哪個數可以被　8　整除？　(Ａ)　44　(Ｂ)　46　(Ｃ)　54　(Ｄ)　56。,答案：(Ｄ) ,易,6-3_除法與直式
(   )哪個數可以被　9　整除？　(Ａ)　63　(Ｂ)　64　(Ｃ)　74　(Ｄ)　76。,答案：(Ａ) ,易,6-3_除法與直式
(   )桌上有一串香蕉，這串香蕉的重量可能是多少？　(Ａ)　2　公克　(Ｂ)　2　公斤　(Ｃ)　2　公尺　(Ｄ)　2　公分。,答案：(Ｂ) 解析：(Ａ)　2　公克的重量太輕，不可能是香蕉的重量；(Ｃ)和(Ｄ)是長度的單位。 ,易,7-1_認識公斤
(   )下面選項哪一個重量最重？　(Ａ)　3　公斤　(Ｂ)　3 kg　(Ｃ)　33　公斤。,答案：(Ｃ) 解析：3　公斤就是　3kg，比　33　公斤輕。 ,易,7-1_認識公斤
(   )3　公斤的秤可測量下面哪一個物品的重量？（一次量完）　(Ａ)　5　顆蘋果　(Ｂ)　6　個大西瓜　(Ｃ)　1　箱飲料。,答案：(Ａ) 解析：(Ｂ)和(Ｃ)的重量超過　3　公斤，無法用　3　公斤的秤一次量完。 ,中,7-1_認識公斤
(   )66　公斤是幾個　1　公斤合起來的？　(Ａ)　1　個　(Ｂ)　33　個　(Ｃ)　65　個　(Ｄ)　66　個。,答案：(Ｄ) ,易,7-1_認識公斤
(   )下面哪一個選項是『重量』的單位？　(Ａ)公分　(Ｂ)公尺　(Ｃ)公克　(Ｄ)公里。,答案：(Ｃ) ,易,7-1_認識公斤
(   )一顆鳳梨重　1　公斤，一顆哈蜜瓜重　2　公斤，幾顆鳳梨合起來和一顆哈蜜瓜一樣重？　(Ａ)　1　顆　(Ｂ)　2　顆　(Ｃ)　3　顆　(Ｄ)　4　顆。,答案：(Ｂ) ,中,7-1_認識公斤
(   )一盒草莓重　1　公斤，一顆西瓜重　10　公斤，一盒草莓比一顆西瓜輕幾公斤？　(Ａ)　11　公斤　(Ｂ)　10　公斤　(Ｃ)　9　公斤　(Ｄ)　8　公斤。,答案：(Ｃ) 解析：10－1＝9 ,中,7-1_認識公斤
(   )一桶　3　公斤重的水放在　3　公斤秤上，指針指向　0，所以這桶水重幾公斤？　(Ａ)　0　公斤　(Ｂ)　1　公斤　(Ｃ)　2　公斤　(Ｄ)　3　公斤。,答案：(Ｄ) 解析：當秤上有物品時，指針指向　0，表示的重量是　3　公斤。 ,中,7-1_認識公斤
(   )爸爸的體重是　75　公斤，子昂的體重是　25　公斤，兩個人體重合起來共重幾公斤？　(Ａ)　25　公斤　(Ｂ)　50　公斤　(Ｃ)　75　公斤　(Ｄ)　100　公斤。,答案：(Ｄ) ,中,7-1_認識公斤
(   )1　個積木重　1　公克，60　個積木重多少公克？　(Ａ)　60　公克　(Ｂ)　30　公克　(Ｃ)　6　公克　(Ｄ)　6　公斤。,答案：(Ａ) 解析：60　個積木就是　60　公克。 ,易,7-2_認識公克
(   )1　公斤的麵粉和下面哪一個物品一樣重？　(Ａ)　100　公克的餅乾　(Ｂ)　1000　公克的牛奶　(Ｃ)　500　公克的油　(Ｄ)　10　公克的積木。,答案：(Ｂ) 解析：1　公斤＝1000　公克。 ,易,7-2_認識公克
(   )拿西瓜和　2　公斤的磚塊掂掂看，感覺西瓜比較重，估測西瓜的重量可能是下列哪一個？　(Ａ)　1　公斤　(Ｂ)　1　公斤　300　公克　(Ｃ)　2　公斤　(Ｄ)　2　公斤　800　公克。,答案：(Ｄ) 解析：西瓜掂起來比　2　公斤重，它的重量應該是超過　2　公斤。 ,易,7-3_幾公斤幾公克
(   )把一串香蕉放在　3　公斤秤測量重量，指針指在　2　公斤又過　1　大格，這串香蕉的重量是多少？　(Ａ)　2　公斤　10　公克　(Ｂ)　2　公斤　100　公克　(Ｃ)　2　公斤　50　公克　(Ｄ)　2　公斤　5　公克。,答案：(Ｂ) 解析：3　公斤秤的秤面上　1　大格表示　100　公克，所以是　2　公斤　100　公克。 ,中,7-3_幾公斤幾公克
(   )把蘋果和柳丁放在　3　公斤秤一起秤重，指針指在　800　公克，把柳丁拿起來後指針往前　3　大格，所以蘋果的重量是多少？　(Ａ)　500　公克　(Ｂ)　770　公克　(Ｃ)　797　公克　(Ｄ)　1100　公克。,答案：(Ａ) 解析：1　大格是　100　公克，3　大格是　300　公克，800－300＝500。 ,難,7-3_幾公斤幾公克
(   )小瑞從冰箱拿出一瓶全新的養樂多，喝了一口後，下面哪一個選項可能是這瓶養樂多的重量？　(Ａ)　90　公克　(Ｂ)　900　公克　(Ｃ)　9　公斤　(Ｄ)　90　公斤。,答案：(Ａ) ,易,7-3_幾公斤幾公克
(   )一桶水比　1　公斤重，比　2　公斤輕，下面哪一個重量才對？　(Ａ)　900　公克　(Ｂ)　950　公克　(Ｃ)　990　公克　(Ｄ)　1　公斤　200　公克。,答案：(Ｄ) ,中,7-3_幾公斤幾公克
(   )一桶水果醋比　2　公斤重比　3　公斤輕，下面哪一個重量才對？　(Ａ)　2　公斤　(Ｂ)　2　公斤　200　公克　(Ｃ)　3　公斤　(Ｄ)　3　公斤　200　公克。,答案：(Ｂ) ,中,7-3_幾公斤幾公克
(   )一杯飲料比　1　公斤輕，下面哪一個重量才對？　(Ａ)　1　公斤　250　公克　(Ｂ)　1　公斤　200　公克　(Ｃ)　1　公斤　150　公克　(Ｄ)　750　公克。,答案：(Ｄ) ,中,7-3_幾公斤幾公克
(   )下面哪一個重量最重？　(Ａ)　2500　公克　(Ｂ)　3　公斤　50　公克　(Ｃ)　3　公斤　(Ｄ)　4　公斤　5　公克。,答案：(Ｄ) 解析：2500　公克＝2　公斤　500　公克 4　公斤　5　公克＞3　公斤　50　公克＞3　公斤＞2　公斤　500　公克 ,易,7-4_重量的換算與比較
