input,output,difficulty,chapter
(   )把　1　張色紙分成　10　等分，1　等分是　0.1　張，將　4　等分塗上顏色，塗色部分是多少張色紙？　(Ａ)零點四張　(Ｂ)零點五張　(Ｃ)零點六張　(Ｄ)零點七張。,答案：(Ａ) 解析：每等分是　0.1　張，4　等分就是　0.4　張。 ,中,6-1_認識一位小數
(   )在小數「12.3」中，十分位數字是多少？　(Ａ)　1　(Ｂ)　2　(Ｃ)　3　(Ｄ)無法判斷。,答案：(Ｃ) ,易,6-1_認識一位小數
(   )1　條繩子分成　10　等分，8　等分是幾條繩子？　(Ａ)　0.8　條　(Ｂ)　1.8　條　(Ｃ)　8　條　(Ｄ)　10.8　條。,答案：(Ａ) ,易,6-1_認識一位小數
(   )2　個　1　和　5　個　0.1　合起來是多少？　(Ａ)　1.2　(Ｂ)　2.5　(Ｃ)　5.2　(Ｄ)　20.5。,答案：(Ｂ) ,中,6-1_認識一位小數
(   )43.5＜□＜44.6，□表示的數字可能是　(Ａ)　43.4　(Ｂ)　44.9　(Ｃ)　44.5　(Ｄ)　43.2。,答案：(Ｃ) 解析：43.5＜□＜44.6，中間的數字從　43.6　到　44.5　都有可能，(Ａ)　43.4　比　43.5　小；(Ｂ)　44.9　比　44.6　大；(Ｃ)　44.5　剛好在　43.5　和　44.6　中間；(Ｄ)　43.2　比　43.5　小。 ,中,6-2_小數的大小比較
(   )下面哪個數比　6.8　大，又比　7.4　小？　(Ａ)　6.4　(Ｂ)　7.9　(Ｃ)　6.1　(Ｄ)　7.3。,答案：(Ｄ) 解析：(Ａ)　6.4　比　6.8　小；(Ｂ)　7.9　比　7.4　大；(Ｃ)　6.1　比　6.8　小；(Ｄ)　7.3　比　6.8　大，又比　7.4　小。 ,中,6-2_小數的大小比較
(   )8.3、6.3、8.8、9.8、7.9、9.2、7.8　這些數中，一共有幾個數比　8.4　大？　(Ａ)　2　個　(Ｂ)　3　個　(Ｃ)　4　個　(Ｄ)　5　個。,答案：(Ｂ) 解析：比　8.4　大的數有　8.8、9.8、9.2，比　8.4　小的數有　8.3、6.3、7.9、7.8。 ,易,6-2_小數的大小比較
(   )1　個杯子分成　10　等分，1　等分是　0.1　杯，大家都用相同的杯子喝果汁，誰喝的最少？　(Ａ)甲喝了　1.8　杯果汁　(Ｂ)乙喝了　1.2　杯紅茶　(Ｃ)丙喝了　1.6　杯咖啡　(Ｄ)丁喝了　2.1　杯汽水。,答案：(Ｂ) 解析：1.2　杯＜1.6　杯＜1.8　杯＜2.1　杯 ,易,6-2_小數的大小比較
(   )佩君喝了　1.2　公升的水，敏芳喝了　2.1　公升，莉淑喝了　2.5　公升，怡雅喝了　0.8　公升，誰喝的水最少？　(Ａ)佩君　(Ｂ)敏芳　(Ｃ)莉淑　(Ｄ)怡雅。,答案：(Ｄ) 解析：0.8＜1.2＜2.1＜2.5 ,中,6-2_小數的大小比較
(   )比較小數大小時，要先比較哪一個部分？　(Ａ)從最右邊的數字開始比　(Ｂ)十分位　(Ｃ)整數的部分　(Ｄ)隨便哪一個位數都可以。,答案：(Ｃ) ,中,6-2_小數的大小比較
(   )在「0.9、10.5、8.7、3.6」4　個小數中，哪個數最大？　(Ａ)　0.9　(Ｂ)　10.5　(Ｃ)　8.7　(Ｄ)　3.6。,答案：(Ｂ) 解析：10.5＞8.7＞3.6＞0.9 ,易,6-2_小數的大小比較
(   )1　盒果凍有　10　個，弟弟吃掉　3　個，是吃掉多少盒？　(Ａ)　7　盒　(Ｂ)　0.7　盒　(Ｃ)　3　盒　(Ｄ)　0.3　盒。,答案：(Ｄ) 解析：1　盒果凍有　10　個，3　個是　0.3　盒。 ,中,6-3_小數的加減
(   )桌上有　4.2　盒巧克力.，姐姐拿走　1.3　盒後，還剩下幾盒？　(Ａ)　3.9　盒　(Ｂ)　3　盒　(Ｃ)　2.9　盒　(Ｄ)　3.1　盒。,答案：(Ｃ) 解析：4.2－1.3＝2.9，剩下　2.9　盒。 ,易,6-3_小數的加減
(   )有　4　本相同頁數的書，妹妹昨天看了　1.8　本書，今天看了　1.9　本，妹妹這兩天一共看了幾本書？　(Ａ)　0.1　本　(Ｂ)　2.7　本　(Ｃ)　3.1　本　(Ｄ)　3.7　本。,答案：(Ｄ) ,易,6-3_小數的加減
(   )院子裡有一棵高　1.8　公尺的樹苗，這個月長高了　0.2　公尺，現在的高度是幾公尺？　(Ａ)　2　公尺　(Ｂ)　21.8　公尺　(Ｃ)　38　公尺　(Ｄ)　200　公尺。,答案：(Ａ) ,易,6-3_小數的加減
(   )時間經過　1　日，時針就會在鐘面上轉幾圈？　(Ａ)　24　圈　(Ｂ)　12　圈　(Ｃ)　2　圈　(Ｄ)　1　圈。,答案：(Ｃ) ,中,7-1_1日是24小時
(   )從今天上午　11　時到明天上午　11　時，一共有幾小時？　(Ａ)　10　小時　(Ｂ)　11　小時　(Ｃ)　12　小時　(Ｄ)　24　小時。,答案：(Ｄ) 解析：從今天上午　11　時到明天上午　11　時，剛好是過了　1　天，也就是　24　小時。 ,中,7-1_1日是24小時
(   )從今天中午　12　時到明天凌晨　0　時，一共有幾小時？　(Ａ)　10　小時　(Ｂ)　11　小時　(Ｃ)　12　小時　(Ｄ)　24　小時。,答案：(Ｃ) 解析：從今天中午　12　時到明天凌晨　0　時，時針剛好走一圈，是走了　12　大格，是　12　小時。 ,中,7-1_1日是24小時
(   )時針從鐘面數字　9　走到　11，走了　2　大格，是經過多久的時間？　(Ａ)　2　分鐘　(Ｂ)　10　分鐘　(Ｃ)　20　分鐘　(Ｄ)　120　分鐘。,答案：(Ｄ) 解析：時針走　2　大格是　2　小時，60×2＝120。 ,易,7-2_1小時是60分鐘
(   )1　小時　50　分鐘也就是幾分鐘？　(Ａ)　74　分鐘　(Ｂ)　110　分鐘　(Ｃ)　150　分鐘　(Ｄ)　650　分鐘。,答案：(Ｂ) 解析：60＋50＝110 ,易,7-2_1小時是60分鐘
(   )從新竹開車到高雄大約要花多久的時間？　(Ａ)　4　天　(Ｂ)　4　分鐘　(Ｃ)　4　小時　(Ｄ)　4　秒。,答案：(Ｃ) ,易,7-2_1小時是60分鐘
(   )上一節數學課的時間約有多長？　(Ａ)　40　天　(Ｂ)　40　秒　(Ｃ)　40　小時　(Ｄ)　40　分鐘。,答案：(Ｄ) ,易,7-2_1小時是60分鐘
(   )分針走　5　圈，代表過了多少時間？　(Ａ)　5　天　(Ｂ)　5　小時　(Ｃ)　5　分鐘　(Ｄ)　5　秒。,答案：(Ｂ) 解析：分針走　1　圈是　1　小時，走　5　圈是　5　小時。 ,中,7-2_1小時是60分鐘
(   )阿源看一部電影，花了　1　小時　45　分鐘，這部電影的片長是多少分鐘？　(Ａ)　65　分鐘　(Ｂ)　85　分鐘　(Ｃ)　105　分鐘　(Ｄ)　125　分鐘。,答案：(Ｃ) 解析：1　小時　45　分鐘，60＋45＝105，是　105　分鐘。 ,中,7-2_1小時是60分鐘
(   )分針一天要轉幾圈？　(Ａ)　1　圈　(Ｂ)　12　圈　(Ｃ)　24　圈　(Ｄ)　60　圈。,答案：(Ｃ) 解析：分針走一圈是　1　小時，一天有　24　小時，分針轉　24　圈。 ,中,7-2_1小時是60分鐘
(   )秀美、妹妹和表弟分別拼一幅　500　片的拼圖，秀美花了　1　小時　35　分鐘拼完，妹妹花了　92　分鐘拼完，表弟花了　1　小時　52　分鐘拼完，三個人誰最快拼完？　(Ａ)秀美　(Ｂ)妹妹　(Ｃ)表弟　(Ｄ)一樣快。,答案：(Ｂ) 解析：秀美花了　1　小時　35　分鐘拼完，是花了　95　分鐘，妹妹花了　92　分鐘拼完，表弟花了　1　小時　52　分鐘拼完，是花了　112　分鐘，花的時間越少，速度越快，妹妹的速度最快。 ,難,7-2_1小時是60分鐘
(   )爸爸準備晚餐要花　2　小時，想要在下午　6　時準時用餐，爸爸最慢要在下午幾時開始準備晚餐？　(Ａ)　8　時　(Ｂ)　7　時　(Ｃ)　5　時　(Ｄ)　4　時。,答案：(Ｄ) 解析：下午　6　時往前　2　小時是下午　4　時。 ,中,7-2_1小時是60分鐘
(   )弟弟唱一首兒歌的時間大約是多久？　(Ａ)　3　秒　(Ｂ)　3　分鐘　(Ｃ)　3　小時　(Ｄ)　3　日。,答案：(Ｂ) ,易,7-3_1分鐘是60秒
(   )一般人眨一下眼的時間大約是多久？　(Ａ)　3　小時　(Ｂ)　3　分鐘　(Ｃ)　1　分鐘　(Ｄ)　1　秒。,答案：(Ｄ) ,易,7-3_1分鐘是60秒
(   )哪一件事情無法在一分鐘之內完成？　(Ａ)脫口罩　(Ｂ)打呵欠　(Ｃ)倒一杯水　(Ｄ)用電鍋煮飯。,答案：(Ｄ) ,易,7-3_1分鐘是60秒
(   )秒針在鐘面上走　1　圈，是經過多少時間？　(Ａ)　1　小時　(Ｂ)　1　分鐘　(Ｃ)　1　秒鐘　(Ｄ)　1　日。,答案：(Ｂ) 解析：秒針繞時鐘走　1　圈，是　1　分鐘。 ,中,7-3_1分鐘是60秒
(   )做下面哪一件事的時間大約是　30　秒？　(Ａ)看完一本故事書　(Ｂ)吃午餐　(Ｃ)跑　200　公尺　(Ｄ)從家裡走到教室。,答案：(Ｃ) 解析：30　秒是很短的時間，跑　200　公尺比較有可能花　30　秒。 ,中,7-3_1分鐘是60秒
(   )關於「秒」的敘述，下列何者錯誤？　(Ａ)計算時間的單位　(Ｂ)　1　分鐘＝60　秒　(Ｃ)秒針走　1　小格是　1　秒　(Ｄ)重量的單位。,答案：(Ｄ) 解析：「秒」是計算時間的單位，不是重量的單位。 ,中,7-3_1分鐘是60秒
(   )阿姨做　1　個蛋糕要　45　分鐘，她從上午　9　時　6　分開始做蛋糕，烤好蛋糕的時刻應該是上午幾時幾分？　(Ａ)　9　時　6　分　(Ｂ)　9　時　39　分　(Ｃ)　9　時　51　分　(Ｄ)　10　時　0　分。,答案：(Ｃ)  ,中,7-4_時間的計算
(   )王叔叔下午　3　時　36　分到健身房運動，2　小時　15　分鐘後離開健身房，王叔叔離開健身房是下午幾時幾分？(Ａ)　1　時　21　分　(Ｂ)　5　時　31　分　(Ｃ)　3　時　41　分　(Ｄ)　5　時　51　分。,答案：(Ｄ)  ,中,7-4_時間的計算
(   )現在是上午　8　時　25　分，再過幾分鐘就是上午　9　時　50　分？　(Ａ)　25　分鐘　(Ｂ)　50　分鐘　(Ｃ)　75　分鐘　(Ｄ)　85　分鐘。,答案：(Ｄ)  1　小時　25　分鐘＝85　分鐘 ,難,7-4_時間的計算
(   )爺爺從上午　6　時　5　分開始上山，到達山頂的時間是上午　8　時　20　分，爺爺花了多少時間到達山頂？　(Ａ)　14　小時　25　分鐘　(Ｂ)　2　小時　15　分鐘　(Ｃ)　14　小時　15　分鐘　(Ｄ)　2　小時　25　分鐘。,答案：(Ｂ)  ,中,7-4_時間的計算
(   )小君做了除法練習題「144÷6＝24」，要怎麼檢查小君是不是算對了？　(Ａ)　24＋6　(Ｂ)　24－6　(Ｃ)　24×6　(Ｄ)　24÷6。,答案：(Ｃ) ,易,8-1_乘除關係
(   )阿俊做了除法練習題「144÷6＝24」，要怎麼檢查阿俊是不是算對了？　(Ａ)　24÷6　(Ｂ)　24×6　(Ｃ)　24－6　(Ｄ)　24＋6。,答案：(Ｂ) ,中,8-1_乘除關係
(   )芬芬做了除法練習題「59÷3＝19　…　2」，要怎麼檢查芬芬是不是算對了？　(Ａ)先算　19×3，再加　2　(Ｂ)先算　19×3，再減　2　(Ｃ)先算　19÷3，再加　2　(Ｄ)先算　19÷3，再減　2。,答案：(Ａ) ,易,8-1_乘除關係
(   )立東做了除法練習題「243÷7＝34　…　5」，要怎麼檢查立東是不是算對了？　(Ａ)先算　34×7，再加　5　(Ｂ)先算　34×7，再減　5　(Ｃ)先算　34÷7，再加　5　(Ｄ)先算　34÷7，再減　5。,答案：(Ａ) ,中,8-1_乘除關係
(   )4×□＝28，□＝？　(Ａ)　32　(Ｂ)　24　(Ｃ)　112　(Ｄ)　7。,答案：(Ｄ) 解析：4×□＝28 28÷4＝7 ,易,8-1_乘除關係
(   )5×□＝125，□＝？　(Ａ)　25　(Ｂ)　625　(Ｃ)　130　(Ｄ)　120。,答案：(Ａ) 解析：5×□＝125 125÷5＝25 ,易,8-1_乘除關係
(   )8×□＝40，□中的數應該如何計算？　(Ａ)　8×40　(Ｂ)　40÷8　(Ｃ)　8÷40　(Ｄ)　40＋8。,答案：(Ｂ) 解析：8×□＝40，40÷8＝5 ,中,8-1_乘除關係
(   )□÷7＝49，□中的數應該如何計算？　(Ａ)　49×7　(Ｂ)　49÷7　(Ｃ)　7÷49　(Ｄ)　49－7。,答案：(Ａ) 解析：□÷7＝49，49×7＝343 ,中,8-1_乘除關係
(   )在「□÷4＝26」的算式中，可從下面哪個算式找出□裡的答案？　(Ａ)　26－4　(Ｂ)　26÷4　(Ｃ)　26＋4　(Ｄ)　26×4。,答案：(Ｄ) 解析：□÷4＝26，26×4＝104 ,易,8-1_乘除關係
(   )□÷8＝68，□中的數是多少？　(Ａ)　176　(Ｂ)　160　(Ｃ)　21　(Ｄ)　544。,答案：(Ｄ) 解析：68×8＝544 ,易,8-2_乘與除的應用
(   )□÷5＝25　…　2，□中的數是多少？　(Ａ)　123　(Ｂ)　127　(Ｃ)　125　(Ｄ)　7。,答案：(Ｂ) 解析：25×5＝125 125＋2＝127 ,易,8-2_乘與除的應用
(   )448÷□＝7，□中的數是多少？　(Ａ)　64　(Ｂ)　441　(Ｃ)　455　(Ｄ)　3136。,答案：(Ａ) 解析：448÷7＝64 ,易,8-2_乘與除的應用
(   )□×5＝950，□中的數是多少？　(Ａ)　4750　(Ｂ)　190　(Ｃ)　19　(Ｄ)　475。,答案：(Ｂ) ,易,8-2_乘與除的應用
(   )老師買了二十幾瓶飲料，平分給　4　組小朋友，盡量分完，每組最多可以分到　5　瓶，分完後還有剩下。老師可能買了幾瓶飲料？　(Ａ)　19　瓶　(Ｂ)　20　瓶　(Ｃ)　22　瓶　(Ｄ)　26　瓶。,答案：(Ｃ) 解析：（　　）÷4＝5　…（　　），5×4＝20，餘數是　0，所以會比　20　瓶多，22÷4＝5　…　2，所以可能買了　22　瓶。 ,難,8-2_乘與除的應用
(   )四十幾顆珠子平分給　6　組小朋友，盡量分完，每組最多可以分到　7　顆珠子，分完後還有剩下。珠子可能有幾顆？　(Ａ)　42　顆　(Ｂ)　46　顆　(Ｃ)　48　顆　(Ｄ)　49　顆。,答案：(Ｂ) 解析：（　　）÷6＝7　…（　　），7×6＝42，珠子的數量要比　42　多，比　48　少。 ,難,8-2_乘與除的應用
(   )小番茄有若干顆，每　6　顆裝　1　包，最多可以裝成　13　包，還剩下一些小番茄。如果改成每　8　顆裝　1　包，可以剛好裝完，小番茄有幾顆？　(Ａ)　78　顆　(Ｂ)　80　顆　(Ｃ)　82　顆　(Ｄ)　104　顆。,答案：(Ｂ) 解析：（　　）÷6＝13　…（　　），13×6＝78，比　78　多，比　84　少，還要能被　8　整除的數只有　80。 ,難,8-2_乘與除的應用
(   )把一包糖果平分給　8　個人，每個人分到　62　顆糖果，這包糖果原來有多少顆？　(Ａ)　480　顆　(Ｂ)　496　顆　(Ｃ)　516　顆　(Ｄ)　862　顆。,答案：(Ｂ) 解析：（496）÷8＝62 或　62×8＝（496） ,易,8-2_乘與除的應用
(   )媽媽每星期給哥哥一些零用錢，哥哥會平分在一星期每天使用，一天剛好可用　35　元，哥哥每星期零用錢有多少元？　(Ａ)　175　元　(Ｂ)　210　元　(Ｃ)　245　元　(Ｄ)　280　元。,答案：(Ｃ) 解析：一星期有　7　天 （245）÷7＝35 或　35×7＝（245） ,中,8-2_乘與除的應用
(   )一條繩子長　549　公分，每若干公分剪成一段，剛好可以剪成　9　段。每多少公分剪成一段？　(Ａ)　61　公分　(Ｂ)　65　公分　(Ｃ)　60　公分　(Ｄ)　81　公分。,答案：(Ａ) 解析：549÷（61）＝9 或　549÷9＝（61） ,中,8-2_乘與除的應用
(   )弟弟每天存一樣多的錢，6　天共存了　492　元，弟弟每天存多少元？　(Ａ)　106　元　(Ｂ)　97　元　(Ｃ)　92　元　(Ｄ)　82　元。,答案：(Ｄ) 解析：（82）×6＝492 或　492÷6＝（82） ,中,8-2_乘與除的應用
(   )7×（　　）＝42，（　）裡的數和下面哪個算式的答案相同？　(Ａ)（　　）÷3＝18　(Ｂ)（　　）÷2＝6　(Ｃ)　5×（　　）＝35　(Ｄ)（　　）×8＝48。,答案：(Ｄ) 解析：7×（6）＝42　或　42÷7＝（6）；(Ａ)（54）÷3＝18　或　18×3＝（54）；(Ｂ)（12）÷2＝6　或　6×2＝（12）；(Ｃ)　5×（7）＝35　或　35÷5＝（7）；(Ｄ)（6）×8＝48　或　48÷8＝（6）。 ,中,8-2_乘與除的應用
(   )邊長為　1　公分的正方形方瓦面積是多少？　(Ａ)　4　平方公分　(Ｂ)　4　公分　(Ｃ)　1　公分　(Ｄ)　1　平方公分。,答案：(Ｄ) ,易,9-1_認識平方公分
(   )用　2　個　1　平方公分的方瓦排成一個長方形，長方形的面積是多少？　(Ａ)　1　平方公分　(Ｂ)　2　平方公分　(Ｃ)　4　平方公分　(Ｄ)　6　平方公分。,答案：(Ｂ) ,易,9-1_認識平方公分
(   )哥哥和弟弟用　1　平方公分方瓦排圖形。弟弟用了　7　個方瓦，比哥哥少用　3　個方瓦。哥哥排的圖形面積是　(Ａ)　9　公分　(Ｂ)　9　平方公分　(Ｃ)　10　公分　(Ｄ)　10　平方公分。,答案：(Ｄ) 解析：比哥哥少　3　個方瓦，表示哥哥比弟弟多用　3　個方瓦，7＋3＝10，哥哥用　10　個方瓦。 ,中,9-1_認識平方公分
(   )有一個圖形用　13　個　1　平方公分的小方瓦拼成，這個圖形的面積是多少平方公分？　(Ａ)　10　平方公分　(Ｂ)　11　平方公分　(Ｃ)　12　平方公分　(Ｄ)　13　平方公分。,答案：(Ｄ) ,易,9-1_認識平方公分
(   )下面何者是面積的單位？　(Ａ)公尺　(Ｂ)公斤　(Ｃ)公克　(Ｄ)平方公分。,答案：(Ｄ) 解析：(Ａ)是長度的單位；(Ｂ)、(Ｃ)是重量的單位。 ,中,9-1_認識平方公分
(   )8　個　1　平方公分和　5　個　1　平方公分合起來是幾個　1　平方公分？　(Ａ)　5　個　(Ｂ)　8　個　(Ｃ)　13　個　(Ｄ)　15　個,答案：(Ｃ) 解析：8　個　1　平方公分是　8　平方公分，5　個　1　平方公分是　5　平方公分，合起來是　13　平方公分，13　個　1　平方公分。 ,易,9-1_認識平方公分
(   )下面哪個物品的面積最接近　1　平方公分？　(Ａ)國語課本　(Ｂ)指甲　(Ｃ)衛生紙　(Ｄ)紅包袋。,答案：(Ｂ) ,中,9-1_認識平方公分
(   )邊長　1　公分的正方形方瓦，面積是多少？　(Ａ)　1　公分　(Ｂ)　4　公分　(Ｃ)　1　平方公分　(Ｄ)　4　平方公分。,答案：(Ｃ) ,易,9-1_認識平方公分
(   )一張卡紙的面積是　100　平方公分，一張　A4　紙的面積大約可以排　6　張卡紙，一張　A4　紙的面積大約是多少平方公分？　(Ａ)　6　平方公分　(Ｂ)　36　平方公分　(Ｃ)　400　平方公分　(Ｄ)　600　平方公分。,答案：(Ｄ) 解析：100×6＝600 ,易,9-2_用平方公分板算面積
(   )有關面積的敘述，下面哪一個錯誤？　(Ａ)平方公分板可以用來測量重量　(Ｂ)　1　平方公分可記作　1cm2　(Ｃ)　2　個　1cm2　合起來是　2　平方公分　(Ｄ)　8　個　1　平方公分的方格合起來是　8　平方公分。,答案：(Ａ) 解析：平方公分板是測量面積的工具。 ,中,9-2_用平方公分板算面積
(   )平方公分板上的每一個方格，面積是多少？　(Ａ)　10　平方公分　(Ｂ)　1　平方公分　(Ｃ)　10　公分　(Ｄ)　1　公分。,答案：(Ｂ) ,易,9-2_用平方公分板算面積
(   )將長方形名片放在平方公分板上，已知橫的一排有　8　格，共有　4　排，名片的面積是多少平方公分？　(Ａ)　12　平方公分　(Ｂ)　20　平方公分　(Ｃ)　28　平方公分　(Ｄ)　32　平方公分。,答案：(Ｄ) ,中,9-2_用平方公分板算面積
