input,output,difficulty,chapter
(   )「62153　公尺＝（　）公里（　）公尺」，（　）中依順要填入什麼？　(Ａ)　6，2153　(Ｂ)　62，153　(Ｃ)　621，53　(Ｄ)　6215，3。,答案：(Ｂ) 解析：1　公里＝1000　公尺 62153　公尺＝62　公里　513　公尺 ,中,5-2_長度的換算與比較
(   )有三座橋的長度分別是ㄅ　1　公里　15　公尺、ㄆ　1150　公尺、ㄇ　1　公里　115　公尺，這三座橋中，哪一座橋的長度最長？　(Ａ)ㄅ　(Ｂ)ㄆ　(Ｃ)ㄇ　(Ｄ)三座橋都一樣長。,答案：(Ｂ) 解析：ㄅ　1　公里　15　公尺＝1015　公尺，ㄇ　1　公里　115　公尺＝1115　公尺。 ,中,5-2_長度的換算與比較
(   )下列哪一個代表的距離最短？　(Ａ)　3　公里　450　公尺　(Ｂ)　3875　公尺　(Ｃ)　5　公里　(Ｄ)　3950　公尺。,答案：(Ａ) 解析：3875　公尺＝3　公里　875　公尺，3950　公尺＝3　公里　950　公尺 ,中,5-2_長度的換算與比較
(   )6708　公尺和下列哪一個長度相同？　(Ａ)　67　公里　8　公尺　(Ｂ)　6　公里　78　公尺　(Ｃ)　6　公里　708　公尺　(Ｄ)　6　公里　780　公尺。,答案：(Ｃ) 解析：6708　公尺＝6　公里　708　公尺 ,中,5-2_長度的換算與比較
(   )7007　公尺等於幾公里幾公尺？　(Ａ)　70　公里　77　公尺　(Ｂ)　7　公里　700　公尺　(Ｃ)　7　公里　70　公尺　(Ｄ)　7　公里　7　公尺。,答案：(Ｄ) 解析：7007　公尺 ＝7000　公尺＋7　公尺 ＝7　公里　7　公尺 ,易,5-2_長度的換算與比較
(   )42070　公尺＝☆公里○公尺，☆和○各應該代表什麼數字？　(Ａ)　4，2070　(Ｂ)　420，70　(Ｃ)　42，70　(Ｄ)　42，7。,答案：(Ｃ) 解析：42070　公尺＝42000　公尺＋70　公尺 ＝42　公里　70　公尺 ,中,5-2_長度的換算與比較
(   )下列哪一個距離最長？　(Ａ)　13　公里　89　公尺　(Ｂ)　13890　公尺　(Ｃ)　13　公里　(Ｄ)　13　公里　809　公尺。,答案：(Ｂ) 解析：13890　公尺＝13　公里　890　公尺 13　公里　890　公尺＞13　公里　809　公尺＞13　公里　89　公尺＞13　公里 ,中,5-2_長度的換算與比較
(   )爸爸參加馬拉松長跑比賽，全長為　42　公里　195　公尺，爸爸已經跑了　25　公里　62　公尺，還要再跑幾公里幾公尺就可以到達終點？　(Ａ)　16　公里　575　公尺　(Ｂ)　17　公里　133　公尺　(Ｃ)　16　公里　755　公尺　(Ｄ)　17　公里　331　公尺。,答案：(Ｂ) ,中,5-3_長度的計算
(   )臺北到桃園的距離是　27　km，桃園到臺中的距離是　109　公里，從臺北到臺中的距離是幾公里？　(Ａ)　125　km　(Ｂ)　163　km　(Ｃ)　136　km　(Ｄ)　152　km。,答案：(Ｃ) 解析：臺北到桃園的距離＋桃園到臺中的距離就是臺北到臺中的距離。 所以　27＋109＝136 ,易,5-3_長度的計算
(   )從阿銘家到公園有　2　公里　64　公尺，從公園到圖書館有　336　公尺，阿原從家裡先到公園再去圖書館的距離是多少？　(Ａ)　24　公里　(Ｂ)　2　公里　400　公尺　(Ｃ)　1　公里　272　公尺　(Ｄ)　2　公里　272　公尺。,答案：(Ｂ) 解析：2　公里　64　公尺＋336　公尺＝2　公里　400　公尺 ,中,5-3_長度的計算
(   )遊艇預計航行　45　公里　800　公尺，現在已經航行　12　公里　58　公尺，還要多遠才抵達目的地？　(Ａ)　33　公里　742　公尺　(Ｂ)　57　公里　858　公尺　(Ｃ)　33　公里　858　公尺　(Ｄ)　57　公里　742　公尺。,答案：(Ａ) 解析：45　公里　800　公尺－12　公里　58　公尺＝33　公里　742　公尺 ,中,5-3_長度的計算
(   )游泳比賽全程　10　公里，目前第一名的選手已經游了　6　公里　52　公尺，還剩下多少距離就可以游完全程？　(Ａ)　4　公里　948　公尺　(Ｂ)　3　公里　48　公尺　(Ｃ)　4　公里　52　公尺　(Ｄ)　3　公里　948　公尺。,答案：(Ｄ) 解析：10　公里－6　公里　52　公尺＝3　公里　948　公尺 ,中,5-3_長度的計算
(   )小心和小意二人同時同地往前走，1　小時後小心走了　3　公里　780　公尺，小意走了　2906　公尺，小心和小意二人走的距離相差多少？　(Ａ)　6686　公里　(Ｂ)　6686　公尺　(Ｃ)　874　公尺　(Ｄ)　847　公尺。,答案：(Ｃ) 解析：2906　公尺＝2　公里　906　公尺 ,中,5-3_長度的計算
(   )3　公里　207　公尺再加上多少會是　8　公里？　(Ａ)　4793　公尺　(Ｂ)　7　公里　973　公尺　(Ｃ)　11207　公尺　(Ｄ)　11　公里　270　公尺。,答案：(Ａ) 解析：4　公里　793　公尺＝4793　公尺 ,中,5-3_長度的計算
(   )三角形的三個角分別是　40　度、50　度和　90　度，這個三角形是　(Ａ)銳角三角形　(Ｂ)直角三角形　(Ｃ)鈍角三角形　(Ｄ)等腰三角形。,答案：(Ｂ) 解析：有兩個銳角和一個直角的三角形，是直角三角形。 ,易,7-1_三角形的分類
(   )三角形的三個角都小於　90　度，這個三角形是　(Ａ)銳角三角形　(Ｂ)直角三角形　(Ｃ)鈍角三角形　(Ｄ)無法判斷。,答案：(Ａ) 解析：有三個銳角的三角形，是銳角三角形。 ,易,7-1_三角形的分類
(   )下列關於「鈍角三角形」的敘述，哪一個是正確的？　(Ａ)有一個角大於　90　度　(Ｂ)只有一個角是銳角　(Ｃ)有一個角等於　90　度　(Ｄ)三個角都是銳角。,答案：(Ａ) 解析：鈍角三角形有兩個銳角和一個鈍角。 ,中,7-1_三角形的分類
(   )等腰直角三角形的兩個底角各是幾度？　(Ａ)　15　度　(Ｂ)　30　度　(Ｃ)　45　度　(Ｄ)　60　度。,答案：(Ｃ) 解析：等腰直角三角形的頂角是　90　度，兩個底角各是　45　度。 ,中,7-1_三角形的分類
(   )三角形的三個角分別是　30　度、60　度和　90　度，這個三角形是　(Ａ)等腰三角形　(Ｂ)直角三角形　(Ｃ)銳角三角形　(Ｄ)鈍角三角形。,答案：(Ｂ) 解析：有兩個銳角和一個直角的三角形，是直角三角形。 ,易,7-1_三角形的分類
(   )下列哪一項不是「等腰三角形」的特徵？　(Ａ)有兩條等長的邊　(Ｂ)兩個底角一樣大　(Ｃ)兩腰夾的角稱為頂角　(Ｄ)一定會有一個直角。,答案：(Ｄ) 解析：等腰三角形不一定會有直角。 ,中,7-1_三角形的分類
(   )三角形的三個角分別是　25　度、50　度和　105　度，這個三角形是哪一種三角形？　(Ａ)銳角三角形　(Ｂ)直角三角形　(Ｃ)鈍角三角形　(Ｄ)等腰三角形。,答案：(Ｃ) 解析：有兩個銳角和一個鈍角的三角形，是鈍角三角形。 ,易,7-1_三角形的分類
(   )下列哪一組長度可能是正三角形的邊長？　(Ａ)　3　公分、4　公分、5　公分　(Ｂ)　3　公分、4　公分、4　公分　(Ｃ)　4　公分、4　公分、5　公分　(Ｄ)　5　公分、5　公分、5　公分。,答案：(Ｄ) 解析：正三角形的三條邊都一樣長。 ,中,7-1_三角形的分類
(   )下列哪一組長度可能是等腰三角形的邊長？　(Ａ)　6　公分、6　公分、10　公分　(Ｂ)　3　公分、4　公分、5　公分　(Ｃ)　4　公分、5　公分、6　公分　(Ｄ)　5　公分、12　公分、13　公分。,答案：(Ａ) 解析：等腰三角形有兩條邊一樣長。 ,中,7-1_三角形的分類
(   )下列敘述何者正確？　(Ａ)有三個鈍角的三角形，是鈍角三角形　(Ｂ)等腰三角形中，一樣長的兩條邊稱為底邊　(Ｃ)三個角分別是　30　度、60　度和　90　度的三角形，是銳角三角形　(Ｄ)正三角形的三條邊都一樣長。,答案：(Ｄ) 解析：(Ａ)鈍角三角形有兩個銳角和一個鈍角； (Ｂ)等腰三角形中，一樣長的兩條邊稱為腰； (Ｃ)有兩個銳角和一個直角的三角形，是直角三角形。 ,中,7-1_三角形的分類
(   )下列哪一個敘述正確？　(Ａ)直角三角形的兩個底角一定一樣大　(Ｂ)只要有兩個銳角的三角形，就稱為銳角三角形　(Ｃ)有一個銳角和兩個鈍角的三角形，是鈍角三角形　(Ｄ)等腰三角形有兩條邊一樣長。,答案：(Ｄ) 解析：(Ａ)不一定，等腰三角形或等腰直角三角形的兩個底角才會一樣大； (Ｂ)三個角都是銳角的三角形，才能稱為銳角三角形； (Ｃ)有兩個銳角和一個鈍角的三角形，是鈍角三角形。 ,中,7-1_三角形的分類
(   )有一個三角形，三個角分別是　30　度、30　度和　120　度，這個三角形是哪一種三角形？　(Ａ)直角三角形　(Ｂ)等腰三角形　(Ｃ)銳角三角形　(Ｄ)等腰直角三角形。,答案：(Ｂ) ,中,7-1_三角形的分類
(   )關於全等圖形，下列哪一個敘述錯誤？　(Ａ)對應角一樣大　(Ｂ)對應邊一樣長　(Ｃ)形狀和大小一樣　(Ｄ)每一個角都是銳角。,答案：(Ｄ) 解析：(Ｄ)不一定。 ,中,7-3_認識全等
(   )形狀和大小都一樣、可以完全疊合在一起的兩個圖形，稱為什麼圖形？　(Ａ)相等圖形　(Ｂ)等腰圖形　(Ｃ)全等圖形　(Ｄ)相似圖形。,答案：(Ｃ) ,易,7-3_認識全等
(   )A　和　B　是全等圖形，A　是正三角形，B　會是什麼圖形？　(Ａ)等腰三角形　(Ｂ)正三角形　(Ｃ)等腰直角三角形　(Ｄ)不一定。,答案：(Ｂ) 解析：全等圖形是形狀和大小都一樣的圖形，所以　A　是正三角形，B　也會是正三角形。 ,易,7-3_認識全等
(   )關於全等圖形的敘述，下列何者錯誤？　(Ａ)形狀一樣　(Ｂ)大小一樣　(Ｃ)對應角相等　(Ｄ)對應邊不一定等長。,答案：(Ｄ) 解析：全等圖形的對應邊會等長。 ,中,7-3_認識全等
(   )下列關於全等圖形的敘述，哪一個是錯誤的？　(Ａ)對應角相等　(Ｂ)對應邊等長　(Ｃ)形狀一樣　(Ｄ)大小不一定要一樣。,答案：(Ｄ) 解析：全等圖形的大小要一樣。 ,易,7-3_認識全等
(   )兩個全等圖形疊合後，重疊在一起的點叫作　(Ａ)對應邊　(Ｂ)對應角　(Ｃ)對應點　(Ｄ)對應三角形。,答案：(Ｃ) ,易,7-3_認識全等
(   )1　張百格板等分成　100　小格，1　小格是　0.01　張。1.2　張百格板和　0.06　張百格板合起來是幾張百格板？　(Ａ)　1.8　張　(Ｂ)　7.2　張　(Ｃ)　1.26　張　(Ｄ)　1.62　張。,答案：(Ｃ) ,易,9-1_認識二位小數
(   )把　1　張紙分成　100　等分，每　1　等分是　0.01　張。9　個　0.01　張合起來是　(Ａ)　90　張　(Ｂ)　9　張　(Ｃ)　0.9　張　(Ｄ)　0.09　張。,答案：(Ｄ) ,易,9-1_認識二位小數
(   )10.2　張百格板和　0.03　張百格板，合起來是幾張百格板？　(Ａ)　10.203　張　(Ｂ)　10.23　張　(Ｃ)　10.5　張　(Ｄ)　1.23　張。,答案：(Ｂ) 解析：10.2　和　0.03　合起來是　10.23。 ,中,9-1_認識二位小數
(   )把　1　張紙分成　100　等分，每　1　等分是　0.01　張。6　個　0.01　張合起來是幾張？　(Ａ)　0.06　張　(Ｂ)　0.6　張　(Ｃ)　6　張　(Ｄ)　60　張。,答案：(Ａ) ,易,9-1_認識二位小數
(   )記錄幾個　0.01　的位置叫作　(Ａ)百位　(Ｂ)十位　(Ｃ)百分位　(Ｄ)十分位。,答案：(Ｃ) ,易,9-2_認識百分位與小數化聚
(   )下列關於「8.02」中的「2」，哪個敘述是正確的？　(Ａ)是十分位數字　(Ｂ)代表有　2　個　0.1　(Ｃ)前一位的　0　可省略不寫　(Ｄ)代表　0.02。,答案：(Ｄ) 解析：(Ａ)是百分位數字； (Ｂ)代表有　2　個　0.01； (Ｃ)　0　只有在小數最後一個位值，才可省略不寫。 ,中,9-2_認識百分位與小數化聚
(   )465　個　0.01　合起來是多少？　(Ａ)　0.465　(Ｂ)　4.65　(Ｃ)　46.5　(Ｄ)　465。,答案：(Ｂ) 解析：100　個　0.01　合起來是　1，10　個　0.01　合起來是　0.1。 ,易,9-2_認識百分位與小數化聚
(   )漢漢國小有　368　個小朋友，運動會時學校發給每個小朋友　0.01　箱巧克力，學校需要準備幾箱巧克力？　(Ａ)　368　箱　(Ｂ)　36.8　箱　(Ｃ)　3.68　箱　(Ｄ)　3680　箱。,答案：(Ｃ) 解析：368　個　0.01　箱，合起來是　3.68　箱。 ,中,9-2_認識百分位與小數化聚
(   )下列關於「4.05」的描述，何者正確？　(Ａ)是　45　個　0.01　合起來的　(Ｂ)　4　是十位數字　(Ｃ)　5　表示　0.05　(Ｄ)是　4　個　1　和　5　個　0.1　合起來的。,答案：(Ｃ) 解析：(Ａ)是　405　個　0.01　合起來的；(Ｂ)　4　是個位數字；(Ｄ)　4.05　是　4　個　1　和　5　個　0.01　合起來的。 ,中,9-2_認識百分位與小數化聚
(   )百分位數字是　6，十分位數字是　0，個位數字是　9，十位數字是　0，百位數是　1　的小數是多少？　(Ａ)　109.60　(Ｂ)　190.06　(Ｃ)　60.901　(Ｄ)　109.06。,答案：(Ｄ) ,中,9-2_認識百分位與小數化聚
(   )如果　32.48＞32.□7，□可能是下列哪一個數字？　(Ａ)　9　(Ｂ)　5　(Ｃ)　7　(Ｄ)　2。,答案：(Ｄ) 解析：32.48＞32.□7，所以□必須比　4　小，□可能是　0、1、2、3。 ,難,9-3_長度與小數
(   )東軒的身高是　109　公分，也可以說是　(Ａ)　1.9　公尺　(Ｂ)　0.19　公尺　(Ｃ)　1.09　公尺　(Ｄ)　19　公尺。,答案：(Ｃ) 解析：1　公尺＝100　公分，1　公分＝0.01　公尺， 109　公分是　109　個　0.01　公尺，也就是　1.09　公尺。 ,中,9-3_長度與小數
(   )客廳天花板的高度是　402　公分，也可以說是幾公尺？　(Ａ)　4.2　公尺　(Ｂ)　4.02　公尺　(Ｃ)　42　公尺　(Ｄ)　402　公尺。,答案：(Ｂ) 解析：1　公分是　0.01　公尺，402　公分是　402　個　0.01　公尺，也就是　4.02　公尺。 ,中,9-3_長度與小數
(   )游泳池規定身高超過　1.4　公尺的泳客才能進入深水區，下列哪一位泳客無法進入深水區？　(Ａ)身高　155　公分的天銘　(Ｂ)身高　162　公分的美玉　(Ｃ)身高　1.8　公尺的駿恆　(Ｄ)身高　131　公分的家佳。,答案：(Ｄ) 解析：(Ａ)　155　公分是　1.55　公尺，1.55＞1.4； (Ｂ)　162　公分是　1.62　公尺，1.62＞1.4； (Ｃ)　1.8＞1.4； (Ｄ)　131　公分是　1.31　公尺，1.31＜1.4。 ,中,9-3_長度與小數
(   )303　公分也可以說是幾公尺？　(Ａ)　3.03　公尺　(Ｂ)　33　公尺　(Ｃ)　3.3　公尺　(Ｄ)　30.3　公尺。,答案：(Ａ) 解析：1　公分是　0.01　公尺，303　公分是　303　個　0.01　公尺，也就是　3.03　公尺。 ,中,9-3_長度與小數
(   )姐姐將　1　公尺的緞帶，每　1　公分剪成　1　小段，共剪成　100　小段，1　小段的緞帶是幾公尺？　(Ａ)　0.01　公尺　(Ｂ)　0.1　公尺　(Ｃ)　1　公尺　(Ｄ)　0.10　公尺。,答案：(Ａ) 解析：1　公尺是　100　公分，1　公分是　0.01　公尺。 ,中,9-3_長度與小數
(   )有　4　條繩子，甲繩長　2.02　公尺，乙繩長　2002　公分，丙繩長　22　公分，丁繩長　220　公分，哪一條繩子最長？　(Ａ)甲繩　(Ｂ)乙繩　(Ｃ)丙繩　(Ｄ)丁繩。,答案：(Ｂ) 解析：1　公分是　0.01　公尺。乙繩長　2002　公分，2002　公分＝20.02　公尺；丙繩長　22　公分，22　公分＝0.22　公尺；丁繩長　220　公分，220　公分＝　2.2　公尺。20.02　公尺＞2.2　公尺＞2.02　公尺＞0.22　公尺。 所以乙＞丁＞甲＞丙。 ,難,9-3_長度與小數
(   )ㄅ＋2＝ㄆ＋1.5＝ㄇ＋1.2，ㄅ、ㄆ、ㄇ三數中，哪一個數最小？　(Ａ)ㄅ　(Ｂ)ㄆ　(Ｃ)ㄇ　(Ｄ)一樣大。,答案：(Ａ) 解析：ㄅ＋2＝ㄆ＋1.5＝ㄇ＋1.2 因為　2＞1.5＞1.2，所以ㄅ＜ㄆ＜ㄇ ,難,9-4_小數的加法與減法
(   )紅繩長　2.65　公尺，綠繩長　308　公分，綠繩比紅繩長多少公尺？　(Ａ)　430　公尺　(Ｂ)　43　公尺　(Ｃ)　4.3　公尺　(Ｄ)　0.43　公尺。,答案：(Ｄ) 解析：308　公分＝3.08　公尺 3.08－2.65＝0.43 ,中,9-4_小數的加法與減法
(   )裕銘家有　2　串聖誕燈飾，一串長　6.82　公尺，另一串長　1.36　公尺，2　串合起來長多少公尺？　(Ａ)　8.18　公尺　(Ｂ)　81.8　公尺　(Ｃ)　8180　公尺　(Ｄ)　818　公尺。,答案：(Ａ) 解析：6.82＋1.36＝8.18 ,中,9-4_小數的加法與減法
(   )一個容量　2　公升的瓶子裡有　0.37　公升的果汁，這個瓶子最多還可以倒入多少公升的果汁？　(Ａ)　0.63　公升　(Ｂ)　1.63　公升　(Ｃ)　2.63　公升　(Ｄ)　630　公升。,答案：(Ｂ) 解析：2－0.37＝1.63 ,中,9-4_小數的加法與減法
(   )用久雜貨店原來有一些白米，賣掉　3.87　公斤後，還剩下　15.13　公斤，用久雜貨店原來有幾公斤的白米？　(Ａ)　11.26　公斤　(Ｂ)　16.05　公斤　(Ｃ)　19　公斤　(Ｄ)　27.59　公斤。,答案：(Ｃ) 解析：15.13＋3.87＝19 ,難,9-4_小數的加法與減法
(   )黃繩長　54.89　公尺，紅繩比黃繩長　7.09　公尺，紅繩長幾公尺？　(Ａ)　47.8　公尺　(Ｂ)　61.98　公尺　(Ｃ)　102.69　公尺　(Ｄ)　116.87　公尺。,答案：(Ｂ) 解析：54.89＋7.09＝61.98。 ,中,9-4_小數的加法與減法
