input,output,difficulty,chapter
(   )下面哪一個驗算算式是正確的？　(Ａ)　27－15＝12，驗算：15－12＝3　(Ｂ)　83－53＝30，驗算：53＋83＝136　(Ｃ)　72－18＝54，驗算：54＋18＝72。,答案：(Ｃ) 解析：(Ａ)驗算算式為：15＋12＝27；(Ｂ)驗算算式為：53＋30＝83。 ,中,4-2_解題和驗算
(   )安琪有　73　元，她想買一盒水彩筆，還不夠　20　元，一盒水彩筆是幾元？下面哪一個算式是對的？(Ａ)　73＋20＝（93）　(Ｂ)　73－20＝（53）　(Ｃ)　73－（53）＝20。,答案：(Ａ) 解析：安琪原本的錢加上不夠的錢，就是一盒水彩筆的錢。 ,難,4-2_解題和驗算
(   )下面哪一個算式是　62－14＝48　的驗算算式？　(Ａ)　48－14＝34　(Ｂ)　48＋14＝62　(Ｃ)　62＋14＝76。,答案：(Ｂ) ,易,4-2_解題和驗算
(   )水果攤原本有　65　顆蘋果，今天上午賣掉了一些，水果攤剩下　49　顆。今天上午水果攤賣掉幾顆蘋果？下面哪一個算式記錄是錯誤的？(Ａ)　65＋49＝（114）　(Ｂ)　65－49＝（16）　(Ｃ)　65－（16）＝49。,答案：(Ａ) 解析：全部的蘋果數量分成賣掉和剩下的；(Ｂ)　65　顆減掉剩下的就是賣掉的；(Ｃ)　65　顆減掉賣掉的就是剩下的。 ,中,4-2_解題和驗算
(   )瑋均有　65　元，買了一瓶柳橙汁後，還剩下　35　元，這瓶柳橙汁是多少元？　(Ａ)　100　元　(Ｂ)　35　元　(Ｃ)　30　元。,答案：(Ｃ) 解析：瑋均的錢減掉買柳橙汁後剩下的錢，就是柳橙汁的價錢。算式記為：65－（30）＝35　或　65－35＝（30）。 ,中,4-2_解題和驗算
(   )投籃比賽，每個人玩兩次，小剛第一次得到　9　分，第二次得到　6　分，哥哥兩次共得到　16　分。誰的總分比較高？　(Ａ)小剛　(Ｂ)哥哥　(Ｃ)一樣高。,答案：(Ｂ) 解析：9＋6＝15，15＜16。 ,中,4-3_等於、大於和小於
(   )17＋19　□　32，在　□　裡應該填入　(Ａ)＞　(Ｂ)＜　(Ｃ)＝。,答案：(Ａ) 解析：17＋19＝36，36＞32，所以　17＋19＞32。 ,易,4-3_等於、大於和小於
(   )小晴和小朗玩跳繩，小晴跳了兩次，第一次跳了　15　下，第二次跳了　13　下，小朗一次跳了　26　下。誰跳了比較多下？　(Ａ)小晴　(Ｂ)小朗　(Ｃ)一樣多。,答案：(Ａ) 解析：15＋13＝28，28＞26。 ,中,4-3_等於、大於和小於
(   )18　顆奇異果和　13　顆蘋果放在一箱，下面哪一種水果的數量比這一箱水果少？　(Ａ)西瓜有　39　顆　(Ｂ)葡萄有　21　顆　(Ｃ)橘子有　40　顆。,答案：(Ｂ) 解析：18＋13＝31，40　顆＞39　顆＞31　顆＞21　顆。 ,中,4-3_等於、大於和小於
(   )25＋14　□　40，在　□　裡應該填入　(Ａ)＞　(Ｂ)＜　(Ｃ)＝。,答案：(Ｂ) 解析：25＋14＝39，39＜40，所以　25＋14＜40。 ,易,4-3_等於、大於和小於
(   )一個杯子裝滿的水量，就是它的　(Ａ)重量　(Ｂ)容量　(Ｃ)面積。,答案：(Ｂ) ,易,5-1_認識容量
(   )一個水桶裝滿的水量，就是水桶的　(Ａ)公分　(Ｂ)容量　(Ｃ)面積。,答案：(Ｂ) ,易,5-1_認識容量
(   )使用相同杯子來測量，一瓶果汁可以倒滿　5　杯，一瓶可樂可以倒滿　7　杯。哪一種飲料的容量比較大？　(Ａ)果汁　(Ｂ)可樂　(Ｃ)不一定。,答案：(Ｂ) 解析：5　杯果汁＜7　杯可樂，所以一瓶可樂的容量比較大。 ,中,5-2_容量的比較
(   )使用相同的杯子測量，可樂可以倒滿　7　個杯子，果汁可以倒滿　5　個杯子，可樂的容量比果汁多幾杯？　(Ａ)　2　杯　(Ｂ)　5　杯　(Ｃ)　12　杯。,答案：(Ａ) 解析：7　杯＞5　杯，7－5＝2。 ,中,5-2_容量的比較
(   )爸爸把他杯子裡的水倒入哥哥的空杯子裡，倒滿後還有剩下，誰的杯子容量比較大？　(Ａ)爸爸　(Ｂ)哥哥　(Ｃ)一樣大。,答案：(Ａ) 解析：爸爸的水倒滿哥哥的空杯子後還有剩下，所以爸爸的杯子容量比較大。 ,中,5-2_容量的比較
(   )媽媽把自己杯子裡的果汁都倒入妹妹和弟弟的空杯子裡，剛好倒完，也分別都倒滿了，誰的杯子容量最大？　(Ａ)媽媽　(Ｂ)妹妹　(Ｃ)弟弟。,答案：(Ａ) 解析：媽媽的果汁可以倒滿妹妹和弟弟的空杯子，所以媽媽的杯子容量最大。 ,中,5-2_容量的比較
(   )用同樣的杯子測量，一瓶牛奶可以倒滿　6　杯，一瓶果汁可以倒滿　4　杯，哪一種飲料的容量比較大？　(Ａ)牛奶　(Ｂ)果汁　(Ｃ)一樣多。,答案：(Ａ) 解析：可以倒滿的杯子數量越多，裝的水越多，容量越大，6　杯＞4　杯，所以一瓶牛奶的容量比較大。 ,中,5-2_容量的比較
(   )有甲、乙和丙三個杯子，甲杯裝滿水後，倒入乙杯，乙杯還可以再裝水。但是把乙杯水倒入丙杯，水會滿出來。三個杯子哪一個容量最大？　(Ａ)甲杯　(Ｂ)乙杯　(Ｃ)丙杯。,答案：(Ｂ) 解析：乙杯被倒入甲杯的水量後還可以裝水，乙杯容量＞甲杯容量；丙杯被倒入甲杯的水量，水會溢出來，甲杯容量＞丙杯容量。所以乙杯容量＞甲杯容量＞丙杯容量。 ,難,5-2_容量的比較
(   )妙妙的保溫杯可以倒滿　7　個塑膠杯，琦琦的保溫杯可以倒滿　4　個馬克杯，誰的保溫杯容量比較大？　(Ａ)妙妙　(Ｂ)琦琦　(Ｃ)不能判斷。,答案：(Ｃ) 解析：因為兩人倒入不同的杯子，無法正確比較容量大小。 ,中,5-2_容量的比較
(   )莎莎的碗可以裝　3　勺的湯，拉拉的碗可以裝　2　勺的湯，哪一個碗容量比較大？(Ａ)莎莎　(Ｂ)拉拉　(Ｃ)一樣大。,答案：(Ａ) 解析：可以倒滿的勺子數量越多，裝的湯越多，容量越大。 ,中,5-2_容量的比較
(   )彩萱和妹妹買一碗牛肉湯，彩萱的碗裝滿後再倒給妹妹，妹妹的碗裝滿後，彩萱的碗還有一半的湯，誰的碗容量比較大？　(Ａ)彩萱　(Ｂ)妹妹　(Ｃ)一樣大。,答案：(Ａ) 解析：彩萱的湯裝滿妹妹的碗後還剩一半，所以彩萱的碗容量較大。 ,難,5-2_容量的比較
(   )文化國小低、中、高年級學生，各有　17　人、24　人和　39　人參加游泳比賽，參加比賽的學生共有多少人？下面哪一個算式和答案是對的？　(Ａ)　17＋24＝41，41＋39＝80　(Ｂ)　17＋24＝41，41＋39＝70　(Ｃ)　17＋24＝31，31＋39＝70。,答案：(Ａ) 解析：先算低年級和中年級共有幾人參加比賽：17＋24＝41，再加上高年級參加游泳比賽的人數，就是參加游泳比賽全部學生的人數：41＋39＝80。 ,中,6-1_加法兩步驟
(   )一條緞帶長　25　公分，3　條緞帶接起來共長幾公分？算式記作(Ａ)　25＋25＝50，50＋25＝65　(Ｂ)　25＋25＝50，50＋25＝75　(Ｃ)　50－25＝25，25＋25＝50。,答案：(Ｂ) 解析：先算　2　條緞帶接起來長幾公分：25＋25＝50，再加上　1　條緞帶的長度，就是　3　條緞帶接起來的長度：50＋25＝75。 ,中,6-1_加法兩步驟
(   )阿寶買了一盒水彩　48　元，又買了一枝自動鉛筆　25　元，還剩下　17　元，阿寶原來有多少元？　(Ａ)　80　元　(Ｂ)　85　元　(Ｃ)　90　元。,答案：(Ｃ) 解析：先算買水彩和自動鉛筆的錢：48＋25＝73，再加上剩下的錢，就是阿寶原來的錢數：73＋17＝90。 ,中,6-1_加法兩步驟
(   )教室裡的白色粉筆有　29　枝，紅色粉筆有　12　枝，黃色粉筆有　10　枝，教室裡共有幾枝粉筆？算式記作(Ａ)　29＋12＝41，41＋10＝51　(Ｂ)　29－12＝17，17＋10＝27　(Ｃ)　29＋12＝41，41－10＝31。,答案：(Ａ) 解析：先算白色粉筆和紅色粉筆共有幾枝：29＋12＝41，再加上黃色粉筆的數量，就是教室裡全部粉筆的數量：41＋10＝51。 ,中,6-1_加法兩步驟
(   )一枝自動鉛筆　25　元，立可帶比自動鉛筆貴　17　元，釘書機又比立可帶貴　13　元，一個釘書機多少元？(Ａ)　30　元　(Ｂ)　29　元　(Ｃ)　55　元。,答案：(Ｃ) 解析：先算立可帶的價錢：25＋17＝42，再算釘書機的價錢：42＋13＝55。 ,中,6-1_加法兩步驟
(   )有一盒巧克力，安安吃了　13　顆，美娜吃了　16　顆，盒子裡還剩下　12　顆，這盒巧克力原本有幾顆？(Ａ)　31　顆　(Ｂ)　41　顆　(Ｃ)　17　顆。,答案：(Ｂ) 解析：先算安安和美娜共吃幾顆：13＋16＝29，再加上剩下的巧克力數量，就是這盒巧克力原有的數量：29＋12＝41。 ,中,6-1_加法兩步驟
(   )妙妙有　28　顆糖果，琦琦比妙妙多　9　顆，兩人共有多少顆糖果？(Ａ)　37　顆　(Ｂ)　47　顆　(Ｃ)　65　顆。,答案：(Ｃ) 解析：妙妙的糖果加上琦琦比妙妙多的數量就是琦琦的糖果，28＋9＝37。妙妙的糖果加上琦琦的糖果，就是兩人共有的糖果：28＋37＝65。 ,難,6-1_加法兩步驟
(   )盤子裡有　12　顆蝦仁水餃、15　顆竹筍水餃和　18　顆玉米水餃，這盤水餃共有幾顆？下面哪一個做法是不對的？(Ａ)　12＋15＝27，27＋18＝45　(Ｂ)　18＋15＝33，33＋12＝45　(Ｃ)　12＋18＝30，15＋18＝37。,答案：(Ｃ) 解析：(Ａ)先算蝦仁水餃和竹筍水餃的數量：12＋15＝27，再加上玉米水餃的數量：27＋18＝45，就是全部水餃的數量；(Ｂ)先算玉米水餃和竹筍水餃的數量：18＋15＝33，再加上蝦仁水餃的數量：33＋12＝45，就是全部水餃的數量。三個數不論先加哪兩個水餃數量，答案是一樣的。 ,中,6-1_加法兩步驟
(   )池塘裡原有　12　隻大白鵝和　18　隻小白鵝，後來又來了　7　隻大白鵝，池塘裡現在共有幾隻白鵝？　(Ａ)　30　隻　(Ｂ)　37　隻　(Ｃ)　47　隻。,答案：(Ｂ) 解析：先算大白鵝的數量加上小白鵝的數量，就池塘原有白鵝的數量：12＋18＝30，再加上又來的白鵝數量，就是現在池塘裡白鵝的數量：30＋7＝37。 ,中,6-1_加法兩步驟
(   )多多在文具店買了一條緞帶，包禮物用去了　25　公分，做美勞用去　17　公分後，緞帶還剩下　15　公分，這條緞帶原來有多長？下面哪一個做法是對的？(Ａ)　25－17＝12，12＋15＝27　(Ｂ)　25＋17＝42，42＋15＝57　(Ｃ)　25＋17＝42，42－15＝27。,答案：(Ｂ) 解析：先算緞帶共用去幾公分：25＋17＝42，再加上剩下的長度，就是緞帶原來的長度：42＋15＝57。 ,中,6-1_加法兩步驟
(   )一枝鉛筆長　17　公分，3　枝鉛筆接起來一共長幾公分？(Ａ)　102　公分　(Ｂ)　34　公分　(Ｃ)　51　公分。,答案：(Ｃ) 解析：先算　2　枝鉛筆接幾來是幾公分：17＋17＝34，再加上　1　枝鉛筆的長度就是　3　枝鉛筆接起來的長度：34＋17＝51。 ,中,6-1_加法兩步驟
(   )小雅的存錢筒原本有　25　元，爸爸放進　15　元、媽媽又放進　24　元，小雅的存錢筒現在有幾元？下面哪一個算式和答案是對的？　(Ａ)　25＋15＝40，15＋24＝39　(Ｂ)　25＋15＝40，40＋24＝64　(Ｃ)　25＋24＝49，49＋24＝73。,答案：(Ｂ) 解析：先算原本的錢加上爸爸放進的錢：25＋15＝40，再加上媽媽放進的錢，就是全部的錢：40＋24＝64。 ,中,6-1_加法兩步驟
(   )有一盤葡萄，哥哥吃掉　32　粒，弟弟吃掉　25　粒後，還剩下　13　粒。葡萄原來有幾粒？算式記作　(Ａ)　32－25＝7，7＋13＝20　(Ｂ)　32＋25＝57，57－13＝44　(Ｃ)　32＋25＝57，57＋13＝70。,答案：(Ｃ) 解析：先算哥哥和弟弟共吃掉幾粒葡萄：32＋25＝57，再加上剩下的葡萄數量，就是原有的葡萄數量：57＋13＝70。 ,中,6-1_加法兩步驟
(   )容容班上有　10　個男生和　15　個女生，今天又轉來了　2　個人，容容班上現在有幾個人？(Ａ)　27　個人　(Ｂ)　28　個人　(Ｃ)　29　個人。,答案：(Ａ) 解析：先算全班原本有多少人：10＋15＝25，再加上轉來的人數，就是現在容容班上的人數：25＋2＝27。 ,中,6-1_加法兩步驟
(   )小光家包了一些水餃，玉米水餃有　20　顆，蔬菜水餃有　15　顆，蝦仁水餃有　35　顆，小光家共包了幾顆水餃？(Ａ)　20　顆　(Ｂ)　35　顆　(Ｃ)　70　顆。,答案：(Ｃ) 解析：先算玉米水餃和蔬菜水餃共有幾顆：20＋15＝35，再加上蝦仁水餃的數量，就是全部水餃的數量：35＋35＝70。 ,中,6-1_加法兩步驟
(   )阿偉有　7　包餅乾，小祥比阿偉多　10　包餅乾，廷廷比小祥多　5　包餅乾，廷廷有幾包餅乾？(Ａ)　27　包　(Ｂ)　22　包　(Ｃ)　20　包。,答案：(Ｂ) 解析：先算小祥的餅乾數量：7＋10＝17，再算廷廷的餅乾數量：17＋5＝22。 ,中,6-1_加法兩步驟
(   )旺旺原本有　18　顆糖果，他從桌上再拿了　3　顆，又從罐子裡拿了　25　顆，現在旺旺有幾顆糖果？　(Ａ)　18　顆　(Ｂ)　35　顆　(Ｃ)　46　顆。,答案：(Ｃ) 解析：先算原本的數量加上在桌上拿的數量：18＋3＝21，再加上從罐子拿的數量，就是現在全部有的糖果數量：21＋25＝46。 ,中,6-1_加法兩步驟
(   )書架上有　72　本書，其中自然科學類的有　27　本，童話故事類的有　35　本，其他是漫畫類，漫畫類的書有幾本？(Ａ)　10　本　(Ｂ)　37　本　(Ｃ)　62　本。,答案：(Ａ) 解析：先算全部的數量減掉自然科學類的數量：72－27＝45，再減掉童話故事類的數量，就是漫畫類的書的數量：45－35＝10；或是先算自然科學類和童話故事類的數量：27＋35＝62，再用全部的數量減掉這兩類的數量，剩下的就是漫畫類的書的數量：72－62＝10。 ,中,6-2_減法兩步驟
(   )公車上原有　48　個人，第　1　站有　12　個人下車，第　2　站有　18　個人下車，現在公車上有多少個人？算式記作　(Ａ)　48－12＝36，36－18＝18　(Ｂ)　48－12＝36，36＋18＝54　(Ｃ)　48＋12＝60，60－18＝42。,答案：(Ａ) 解析：先算第　1　站　12　個人下車後，公車上剩下幾個人：48－12＝36，再算第　2　站　18　個人下車後，公車上剩下幾個人：36－18＝18。 ,中,6-2_減法兩步驟
(   )遊戲室的球池裡有　85　顆球，其中紅球有　23　顆，白球有　27　顆，剩下的是藍球，藍球有幾顆？下面哪一個算式和答案是對的？(Ａ)　85－23＝62，62－27＝35　(Ｂ)　85－23＝62，62－27＝45　(Ｃ)　85－23＝62，62－27＝25。,答案：(Ａ) 解析：先算紅球以外的球有幾顆：85－23＝62，再減掉白球的數量，就是藍球的數量：62－27＝35。 ,中,6-2_減法兩步驟
(   )一罐糖果共有　75　顆，其中草莓口味的有　25　顆，葡萄口味的有　25　顆，剩下的是橘子口味，橘子口味的糖果共有幾顆？(Ａ)　50　顆　(Ｂ)　25　顆　(Ｃ)　30　顆。,答案：(Ｂ) 解析：先算全部數量減掉草莓口味的糖果有幾顆：75－25＝50，再減掉葡萄口味的顆數，就是橘子口味糖果的顆數：50－25＝25。 ,中,6-2_減法兩步驟
(   )方芳帶了　90　元買文具買東西，她想買一枝　42　元的自動筆和一本　38　元的筆記本，方芳還會剩下多少元？　(Ａ)　10　元　(Ｂ)　40　元　(Ｃ)　50　元。,答案：(Ａ) 解析：先算方芳買了自動筆後，剩下幾元：90－42＝48，再減去筆記本的錢，就是剩下的錢：48－38＝10；或是先算自動筆和筆記本的價錢：42＋38＝80，再用方芳原本的錢減掉花掉的錢：90－80＝10。 ,中,6-2_減法兩步驟
(   )集點換贈品，一盒彩色筆需要　27　點，姍姍有　72　點，她換了　2　盒彩色筆後，還剩下幾點？(Ａ)　54　點　(Ｂ)　51　點　(Ｃ)　18　點。,答案：(Ｃ) 解析：先算姍姍換掉一盒彩色筆後，剩下幾點：72－27＝45，再減去一盒彩色筆的點數，就是剩下的點數：45－27＝18；或是先算　2　盒彩色筆需要的點數：27＋27＝54，再用姍姍原本的點數減掉需要的點數：72－54＝18。 ,難,6-2_減法兩步驟
(   )一箱雞蛋有　50　顆，媽媽做蛋糕用了　16　顆，做三色蛋又用了　8　顆後，還剩下幾顆雞蛋？(Ａ)　24　顆　(Ｂ)　26　顆　(Ｃ)　36　顆。,答案：(Ｂ) 解析：先算媽媽做蛋糕後剩下幾顆蛋：50－16＝34，再減去做三色蛋的　8　顆，就是剩下的蛋：34－8＝26；或是先算媽媽全部用掉幾顆蛋：16＋8＝24，再算全部的數量減掉用掉的數量：50－24＝26。 ,中,6-2_減法兩步驟
(   )幸福麵包店，今天共做了　63　個麵包，早上賣出　28　個，下午又賣出了　33　個，幸福麵包店還有幾個麵包？下面哪個答案跟算式是對的。算式記作　(Ａ)　63－28＝45，45－33＝12　(Ｂ)　63－28＝35，35－33＝2　(Ｃ)　63－28＝35，33－28＝5。,答案：(Ｂ) 解析：先算早上賣了　28　個剩下幾個：63－28＝35，再減去下午賣的　33　個，就是幸福麵包店剩下的麵包：35－33＝2。 ,中,6-2_減法兩步驟
(   )箱子裡有　45　瓶飲料，其中有　8　瓶可樂和　17　瓶柳橙汁，剩下的都是巧克力牛奶，巧克力牛奶有幾瓶？(Ａ)　24　瓶　(Ｂ)　20　瓶　(Ｃ)　16　瓶。,答案：(Ｂ) 解析：先算全部數量減掉可樂數量：45－8＝37，再減掉柳橙汁數量：37－17＝20；或是先算可樂和柳橙汁的數量：8＋17＝25，再算全部的數量減掉可樂和柳橙汁的數量：45－25＝20。 ,中,6-2_減法兩步驟
(   )箱子裡有紅、黃和藍三種顏色的球，共有　60　顆球，其中紅色球有　37　顆，黃色的球有　11　顆，其他是藍色的球。藍色的球有幾顆？(Ａ)　34　顆　(Ｂ)　86　顆　(Ｃ)　12　顆。,答案：(Ｃ) 解析：先算全部的數量減掉紅色球的數量：60－37＝23，再減掉黃色球的數量，就是藍色球的數量：23－11＝12；或是先算紅色球和黃色球的數量：37＋11＝48，再用全部的數量減掉這兩種顏色球的數量，剩下的就是藍色球的數量：60－48＝12。 ,中,6-2_減法兩步驟
(   )媽媽煮了　35　顆元宵，弟弟吃了　6　顆，妹妹吃了　5　顆，現在剩下幾顆元宵？算式記作　(Ａ)　35－6＝29，29－5＝24　(Ｂ)　35－6＝29，29＋5＝34　(Ｃ)　35＋6＝41，41＋5＝46。,答案：(Ａ) 解析：先算全部的數量減掉弟弟吃掉的數量：35－6＝29，再減掉妹妹吃掉的數量，就是剩下的數量：29－5＝24。 ,中,6-2_減法兩步驟
(   )馬拉松比賽共有　88　個人參加，分成老人組、成人組和兒童組，其中老人組有　12　個人，兒童組有　31　個人，剩下的是成人組。成人組共有幾個人？(Ａ)　76　個人　(Ｂ)　45　個人　(Ｃ)　12　個人。,答案：(Ｂ) 解析：先算用全部的人數減掉老人組的人數：88－12＝76，再減掉兒童組的人數，就是成年組的人數：76－31＝45。 ,中,6-2_減法兩步驟
(   )遊樂園的摩天輪上原有　44　個人，下去了　17　個人，又上來了　25　個人，現在摩天輪上有幾個人？　(Ａ)　52　個人　(Ｂ)　36　個人　(Ｃ)　2　個人。,答案：(Ａ) 解析：先算下去　17　個人後，摩天輪上剩下幾個人：44－17＝27，再算又上來　25　個人後，摩天輪上有幾個人：27＋25＝52。 ,中,6-3_加減兩步驟
(   )姐姐有　42　元，媽媽給她　19　元後，姐姐買了一個海苔飯糰後剩下　27　元，一個海苔飯糰多少元？　(Ａ)　34　元　(Ｂ)　46　元　(Ｃ)　50　元。,答案：(Ａ) 解析：先算媽媽給　19　元後，姐姐有幾元：42＋19＝61，再減掉買海苔飯糰後剩下的錢，就是一個海苔飯糰的價錢：61－27＝34。 ,中,6-3_加減兩步驟
(   )草地上有　22　隻公牛和　17　隻母牛，後來有　8　隻牛回柵欄裡，草地上還有幾牛？算式記作　(Ａ)　22＋17＝39，39－8＝31　(Ｂ)　22＋17＝39，39＋8＝47　(Ｃ)　22－17＝5，5＋8＝13。,答案：(Ａ) 解析：先算草地上全部的數量：22＋17＝39，再用全部的數量減掉回柵欄的數量，就是草地上剩下的數量：39－8＝31。 ,中,6-3_加減兩步驟
(   )宜齡有　54　元，花了　25　元買飲料後，爸爸又給她　15　元，現在宜齡有幾元？算式記作　(Ａ)　54－25＝29，29－15＝14　(Ｂ)　54－25＝29，29＋15＝44　(Ｃ)　54＋25＝79，79＋15＝94。,答案：(Ｂ) 解析：先算宜齡買飲料後，剩下幾元：54－25＝29，再算爸爸給　15　元後，現在宜齡有幾元：29＋15＝44。 ,易,6-3_加減兩步驟
(   )操場上有　16　個男生和　15　個女生在遊戲，後來有　9　個人回教室，操場上還剩下幾個人？算式記作　(Ａ)　16＋15＝31，31－9＝22　(Ｂ)　16＋15＝31，31＋9＝40　(Ｃ)　16－15＝1，9－1＝8。,答案：(Ａ) 解析：先算操場上全部的人數：16＋15＝31，再用全部的人數減掉回教室的人數，就是剩下的人數：31－9＝22。 ,中,6-3_加減兩步驟
(   )朱正買文具用品，他買了一個　15　元的鉛筆盒和一枝　25　元的自動鉛筆，結帳時朱正付了　50　元，店員應該找他多少元？　(Ａ)　35　元　(Ｂ)　20　元　(Ｃ)　10　元。,答案：(Ｃ) 解析：先算買鉛筆盒和自動鉛筆的錢：15＋25＝40，再用付的錢減掉全部花的錢，剩下的就是要找的錢：50－40＝10。 ,中,6-3_加減兩步驟
(   )公車上原有　41　個人，先下去了　26　個人，又上來了　11　個人，現在公車上有幾個人？　(Ａ)　4　個人　(Ｂ)　26　個人　(Ｃ)　78　個人。,答案：(Ｂ) 解析：先算下去　26　個人後，公車上剩下幾個人：41－26＝15，再算又上來　11　個人後，公車上有幾個人：15＋11＝26。 ,中,6-3_加減兩步驟
(   )百貨公司的電梯原本在　10　樓，先上升了　2　樓，又下降了　5　樓，現在電梯在幾樓？　(Ａ)　3　樓　(Ｂ)　17　樓　(Ｃ)　7　樓。,答案：(Ｃ) 解析：先算上升　2　樓，電梯在幾樓：10＋2＝12，再算又下降了　5　樓後，電梯在幾樓：12－5＝7。 ,中,6-3_加減兩步驟
(   )媽媽給妹妹　50　元，妹妹買了一個　20　元的玩具，爸爸又給妹妹　30　元，妹妹現在有多少元？　(Ａ)　40　元　(Ｂ)　50　元　(Ｃ)　60　元。,答案：(Ｃ) 解析：先算媽媽給妹妹的錢減掉買玩具後剩下的錢：50－20＝30，再加上爸爸給的錢，就是妹妹現在有的錢：30＋30＝60。 ,易,6-3_加減兩步驟
(   )學校運動會，二年二班訂了　18　杯紅茶和　18　杯冬瓜茶，拔河比賽的同學先拿走了　7　杯，還剩下幾杯飲料？　(Ａ)　43　杯　(Ｂ)　29　杯　(Ｃ)　19　杯。,答案：(Ｂ) 解析：先算全部共有幾杯：18＋18＝36，再減掉拿走的數量，就是剩下的杯數：36－7＝29。 ,中,6-3_加減兩步驟
(   )小恩和小雋星期日到圖書館借了　13　本繪本和　15　本漫畫書，今天還了　9　本書後，還有幾本書沒還？　(Ａ)　18　本　(Ｂ)　19　本　(Ｃ)　28　本。,答案：(Ｂ) 解析：先算繪本的數量加上漫畫書的數量：13＋15＝28，再減掉還的數量，就是剩下的數量：28－9＝19。 ,中,6-3_加減兩步驟
(   )大雄和胖虎各有　30　元，合買一盒　90　元的玩具積木，兩人的錢加起來還不夠多少元？　(Ａ)　60　元　(Ｂ)　45　元　(Ｃ)　30　元。,答案：(Ｃ) 解析：先算大雄和胖虎的錢合起來是幾元：30＋30＝60，再算兩人合買玩具積木不夠幾元：90－60＝30。 ,中,6-3_加減兩步驟
(   )小維生日時，奶奶給他　27　根棒棒糖和　35　根麥芽糖，小維拿去學校發給　48　個同學每個人一根，小維還剩下幾根糖？　(Ａ)　14　根　(Ｂ)　25　根　(Ｃ)　40　根。,答案：(Ａ) 解析：先算奶奶共給小維幾根糖：27＋35＝62，再減掉給同學的數量，就是剩下的數量：62－48＝14。 ,中,6-3_加減兩步驟
(   )小莉原本有　75　張榮譽卡，用　20　張榮譽卡換獎品後，老師又給他　15　張榮譽卡，小莉現在有幾張榮譽卡？算式記作　(Ａ)　75＋20＝95，95－15＝80　(Ｂ)　75－20＝55，55＋15＝70　(Ｃ)　75－20＝55，55－15＝40。,答案：(Ｂ) 解析：先算全部的數量減掉換獎品的數量：75－20＝55，再用剩下的數量加上老師給的數量，就是小莉現在有的數量：55＋15＝70。 ,中,6-3_加減兩步驟
(   )下面哪一個說法不是「5＋5」？　(Ａ)　5　的　2　倍　(Ｂ)　2　有　5　個　(Ｃ)　5　有　2　個。,答案：(Ｂ) 解析：5＋5＝10，表示　5　有　2　個，也可以說是　5　的　2　倍；(Ｂ)2　有　5　個的加法算式是　2＋2＋2＋2＋2＝10。 ,中,7-1_幾的幾倍
(   )一顆糖果　2　元，5　顆糖果共幾元？算式可以記作　(Ａ)　2＋2＋2＋2＋2　(Ｂ)　2＋2＋2　(Ｃ)　5＋5。,答案：(Ａ) ,易,7-1_幾的幾倍
(   )一盤壽司有　2　個，4　盤壽司共有幾個？選出錯誤的？(Ａ)　2　有　4　個　(Ｂ)　4　的　2　倍　(Ｃ)　2＋2＋2＋2。,答案：(Ｂ) 解析：一盤壽司有　2　塊，有　4　盤壽司，表示　2　有　4　個，也可以說是　2　的　4　倍，加法表示　2＋2＋2＋2。 ,易,7-1_幾的幾倍
(   )一包冰棒有　5　枝，4　包有幾枝冰棒？加法算式可以記作　(Ａ)　5＋5＋5＋5　(Ｂ)　5＋5＋5　(Ｃ)　4＋4＋4＋4＋4。,答案：(Ａ) 解析：1　包有　5　枝，是　5　有　4　個，也可以說是　5　的　4　倍，加法算式：5＋5＋5＋5＝20。 ,中,7-1_幾的幾倍
(   )一臺碰碰車坐　2　個人，3　臺碰碰車有幾個人？下面哪一種敘述正確？　(Ａ)　2　有　3　個　(Ｂ)　3　有　2　個　(Ｃ)　6　的　3　倍。,答案：(Ａ) 解析：1　臺有　2　個，是　2　有　3　個，也可以說是　2　的　3　倍，加法算式：2＋2＋2＝6。 ,中,7-1_幾的幾倍
(   )3　的　5　倍是多少？　(Ａ)　8　(Ｂ)　15　(Ｃ)　30。,答案：(Ｂ) 解析：3＋3＋3＋3＋3＝15 ,中,7-1_幾的幾倍
(   )5　有　4　個共是　20，可以用乘法算式記作　(Ａ)　5×2　(Ｂ)　5－4　(Ｃ)　5×4。,答案：(Ｃ) ,易,7-2_2和5的乘法
(   )一袋雞蛋糕有　5　個，4　袋有幾個雞蛋糕？乘法算式可以記作　(Ａ)　5＋4＝9　(Ｂ)　5×4＝20　(Ｃ)　4×5＝20。,答案：(Ｂ) 解析：5　有　4　個，是　5　的　4　倍，乘法算式可以寫成　5×4＝20。 ,中,7-2_2和5的乘法
(   )一把尺　2　元，安娜買了　7　把尺，安娜需要付多少元？乘法算式可以記作　(Ａ)　2＋7＝9　(Ｂ)　7×2＝14　(Ｃ)　2×7＝14。,答案：(Ｃ) 解析：2　有　7　個，是　2　的　7　倍，乘法算式可以寫成　2×7＝14。 ,中,7-2_2和5的乘法
(   )「每個紅包放　2　張　100　元，媽媽要準備　4　個紅包，需要幾張　100　元？」，乘法算式可以寫成　(Ａ)　2＋4＝6　(Ｂ)　2×4＝8　(Ｃ)　4×2＝8。,答案：(Ｂ) 解析：2　有　4　個，是　2　的　4　倍，乘法算式可以寫成　2×4＝8。 ,中,7-2_2和5的乘法
