input,output,difficulty,chapter
(   )逸馨昨天吃了盒餅乾，今天吃了盒餅乾，昨天吃的餅乾是今天的幾倍？　(Ａ)　7/2倍　(Ｂ)　3　倍　(Ｃ)　4/3倍　(Ｄ)　7/6倍。,答案：(Ａ) 解析：7/9÷2/9＝7÷2＝7/2＝7/2 ,中,2-2_同分母分數的除法
(   )5÷1/5＝？　(Ａ)　5　(Ｂ)0.2　(Ｃ)　1　(Ｄ)　25。,答案：(Ｄ) 解析：5÷1/2＝25/5÷1/5＝25÷1＝25 ,易,2-2_同分母分數的除法
(   )5÷(6÷5)＝？　(Ａ)　6/5　(Ｂ)25/6　(Ｃ)　6　(Ｄ)1/5。,答案：(Ｂ) 解析：5÷(6÷5)＝(25/5)÷(6/5)＝25÷6＝25/6 ,易,2-2_同分母分數的除法
(   )11÷(11/6)＝？　(Ａ)　121　(Ｂ)　67/6　(Ｃ)　6　(Ｄ)　37/6。,答案：(Ｃ) 解析：11÷(11/6)＝66/6÷(11/6)＝66÷11＝6 ,易,2-2_同分母分數的除法
(   )每盒巧克力都一樣重，6　盒巧克力的重量是　24/5公斤，1　盒巧克力重幾公斤？　(Ａ)1/4公斤　(Ｂ)5/4公斤　(Ｃ)4/5公斤　(Ｄ)6/5公斤。,答案：(Ｃ) 解析：24/5÷6＝24/5÷6＝4/5x1＝4/5 ,中,2-3_異分母分數的除法
(   )a、b、m、n　都是不為零的整數，算式a/b÷n/m可以記為下列何者？　(Ａ) a/b÷m/n　(Ｂ) b/a÷m/n　(Ｃ) a/b×m/n　(Ｄ) a/b×m/n。,答案：(Ｄ) ,易,2-3_異分母分數的除法
(   )A/B÷C/D＝？　(Ａ)A/B×C/D　(Ｂ)B/A×C/D　(Ｃ)A/B×D/C　(Ｄ)B/A×D/C。,答案：(Ｃ) ,易,2-3_異分母分數的除法
(   )有　12/5公升的紅茶，每3/10公升倒成一杯，剛好可以倒成幾杯？　(Ａ)　6　杯　(Ｂ)　8　杯　(Ｃ)　10　杯　(Ｄ)　5　杯。,答案：(Ｂ) 解析：12/5÷3/10＝4×2＝8 ,中,2-3_異分母分數的除法
(   )下列何者的答案與20/3÷(14/9)相同？　(Ａ)　20÷5　(Ｂ)　60÷14　(Ｃ)　20÷14　(Ｄ)　60÷5。,答案：(Ｂ) 解析：20/3÷(14/9)＝20/3÷(14/9)＝60/9÷(14/9)＝60÷14 ,中,2-3_異分母分數的除法
(   )大瓶的鮮奶有9/10公升，小瓶的鮮奶有1/4公升，小瓶鮮奶的容量是大瓶的幾倍？　(Ａ)5/18倍　(Ｂ)18/5倍　(Ｃ)9/40倍　(Ｄ)14/9倍。,答案：(Ａ) 解析：1/4÷(9/10)＝1/2×5/9＝5/18 ,中,2-3_異分母分數的除法
(   )將　15/4公斤的糖果平分成　6　包，每包糖果重幾公斤？　(Ａ)3/4公斤　(Ｂ)4/3公斤　(Ｃ)5/8公斤　(Ｄ)8/5公斤。,答案：(Ｃ) 解析：15/4÷6＝5/4×(1/2)＝5/8 ,中,2-3_異分母分數的除法
(   )甲的7/10等於乙的2/3，所以乙是甲的多少倍？　(Ａ)　21/20倍　(Ｂ)20/21倍　(Ｃ)7/15倍　(Ｄ)9/10倍。,答案：(Ａ) 解析：甲×(7/10)＝乙×(2/3) 乙÷甲＝7/10÷(2/3)＝7/10×(3/2)＝21/20 ,難,2-3_異分母分數的除法
(   )甲數為乙數的2/3倍，則乙數為甲數的幾倍？　(Ａ)2/3倍　(Ｂ)3/2倍　(Ｃ)　2　倍　(Ｄ)　3　倍。,答案：(Ｂ) 解析：甲數＝乙數×(2/3) 乙數÷甲數＝1÷(2/3)＝1×(3/2)＝3/2 ,難,2-3_異分母分數的除法
(   )大雄花　100　元買了　5/3公斤的櫻桃，櫻桃　1　公斤的價格是多少元？　(Ａ)　60　元　(Ｂ)　100　元　(Ｃ)　124　元　(Ｄ)　148　元。,答案：(Ａ) 解析：100÷5/3＝100÷(5/3)＝20×1＝60 ,中,2-3_異分母分數的除法
(   )一群小朋友參加慶生會，會場有　1　個生日蛋糕，在場的每個小朋友都分到0.125個蛋糕，這群小朋友有多少人？　(Ａ)　9　人　(Ｂ)　8　人　(Ｃ)　7　人　(Ｄ)　6　人。,答案：(Ｂ) 解析：0.125×（　）＝1 （　）＝1÷0.125＝1×8＝8 ,中,2-3_異分母分數的除法
(   )分數除以　1　個小於　1　的分數，商會比被除數　(Ａ)大　(Ｂ)一樣　(Ｃ)小　(Ｄ)不一定。,答案：(Ａ) ,易,2-5_被除數、除數與商
(   )2/3除以下列何者，商會比2/3小？　(Ａ)11/15　(Ｂ)3/4　(Ｃ)5/7　(Ｄ)24/23。,答案：(Ｄ) 解析：(Ｄ)除數大於　1，商小於被除數。 ,易,2-5_被除數、除數與商
(   )17/6÷□＞17/6，要使式子成立，□中應該填入下列哪一個數？　(Ａ)17/6　(Ｂ)8/7　(Ｃ)7/7　(Ｄ)6/7。,答案：(Ｄ) 解析：商大於被除數，除數要小於　1，故選(Ｄ)。 ,中,2-5_被除數、除數與商
(   )在分數除法中，除數＜1，商和被除數的關係為　(Ａ)商＞被除數　(Ｂ)商＝被除數　(Ｃ)商＜被除數　(Ｄ)不一定。,答案：(Ａ) ,易,2-5_被除數、除數與商
(   )在分數除法中，除數＞1，商和被除數的關係為　(Ａ)商＞被除數　(Ｂ)商＝被除數　(Ｃ)商＜被除數　(Ｄ)不一定。,答案：(Ｃ) ,易,2-5_被除數、除數與商
(   )1　除以下列哪一個分數後，商會大於　1？　(Ａ)　7/6　(Ｂ)6/5　(Ｃ)5/6　(Ｄ)6/6。,答案：(Ｃ) 解析：除數＜1　時，商＞1。 ,中,2-5_被除數、除數與商
(   )統計表上數量的範圍在　30～50　之間，所以繪製長條圖時，哪個數量範圍可以用省略符號表示？　(Ａ)　0～30　(Ｂ)　0～40　(Ｃ)　30～50　(Ｄ)　50～70。,答案：(Ａ) 解析：數量都在　30　以上，所以　0～30　的範圍可以用省略符號表示。 ,易,3-1_繪製長條圖
(   )有一組長條圖數量是：1385、1220、1042、1133，畫成長條圖時，省略符號適合畫在哪一段？　(Ａ)　0～1000　(Ｂ)　0～1100　(Ｃ)　0～1200　(Ｄ)　0～1300。,答案：(Ａ) 解析：數量都在　1000　以上，所以　0～1000　可省略。 ,中,3-1_繪製長條圖
(   )下列哪一個不是長條圖與折線圖的必備要件？　(Ａ)寫出標題　(Ｂ)在軸上訂出刻度及其代表的數量　(Ｃ)畫上省略符號　(Ｄ)標示縱軸與橫軸的項目名稱。,答案：(Ｃ) ,易,3-2_繪製折線圖
(   )統計表上的數量分別是：280、353、276、384，畫成折線圖時在哪一個數量範圍可以用省略符號表示？　(Ａ)　0～400　(Ｂ)　0～300　(Ｃ)　0～350　(Ｄ)　0～250。,答案：(Ｄ) 解析：數量都在　250　以上，所以　0～250　的範圍可以用省略符號。 ,中,3-2_繪製折線圖
(   )繪製折線圖時，下列何者不是一定要寫的？　(Ａ)折線圖標題　(Ｂ)項目名稱　(Ｃ)省略符號　(Ｄ)數量。,答案：(Ｃ) 解析：不是每張折線圖都需要用到省略符號。 ,易,3-2_繪製折線圖
(   )將　1　公升的礦泉水，每　0.2　公升裝成一瓶，可以裝成幾瓶？　(Ａ)　5　瓶　(Ｂ)　10　瓶　(Ｃ)　25　瓶　(Ｄ)　50　瓶。,答案：(Ａ) 解析：1÷0.2＝5 ,易,4-1_除以一位小數
(   )一塊面積　8.4　公畝的農地每月租金是　4636.8　元，平均　1　公畝租金是多少元？　(Ａ)　552　元　(Ｂ)　552.5　元　(Ｃ)　580　元　(Ｄ)　580.1　元。,答案：(Ａ) 解析：4636.8÷8.4＝552 ,中,4-1_除以一位小數
(   )0.8　公斤的麵粉賣　24　元，賤兔買　1　公斤要付多少元？　(Ａ)（24＋0.8）元　(Ｂ)（24－0.8）元　(Ｃ)（24×0.8）元　(Ｄ)（24÷0.8）元。,答案：(Ｄ) ,易,4-1_除以一位小數
(   )一包糖果重　0.6　公斤，0.15　公斤重的糖果是幾包？　(Ａ)（0.6＋0.15）包　(Ｂ)（0.6－0.15）包　(Ｃ)（0.15×0.6）包　(Ｄ)（0.15÷0.6）包。,答案：(Ｄ) ,中,4-1_除以一位小數
(   )小數除以小數時，要先把哪一個數變成整數再除？　(Ａ)被除數　(Ｂ)除數　(Ｃ)商　(Ｄ)餘數。,答案：(Ｂ) ,中,4-1_除以一位小數
(   )將一個小數的小數點向右移一位後，會變成原來的幾倍？　(Ａ)0.01倍　(Ｂ)0.1倍　(Ｃ)　10　倍　(Ｄ)　100　倍。,答案：(Ｃ) ,易,4-1_除以一位小數
(   )計算　5÷0.2　時，可以將算式看成下列何者？　(Ａ)　50÷(2/10)　(Ｂ)(5/10)÷(5/10)　(Ｃ) (50/10)÷(2/10)　(Ｄ) (5/10)÷2。,答案：(Ｃ) 解析：(Ｃ)將被除數　5　化成與除數　0.2　分母相同的等值分數。 ,易,4-1_除以一位小數
(   )計算　2.4÷0.3　時，可以將算式看成下列何者？　(Ａ)　24÷(3/10)　(Ｂ) (24/10)÷(3/10)　(Ｃ) (24/100)÷(3/10)　(Ｄ) (24/10)÷3。,答案：(Ｂ) 解析：(Ｂ)將被除數　2.4　化成與除數　0.3　分母相同的等值分數。 ,易,4-1_除以一位小數
(   )算式　6÷1.5　的商是　(Ａ)　40　(Ｂ)　4　(Ｃ)　0.4　(Ｄ)　0.04。,答案：(Ｂ) 解析：6÷1.5＝4 ,易,4-1_除以一位小數
(   )算式　0.6÷0.5　的商是　(Ａ)　120　(Ｂ)　12　(Ｃ)　1.2　(Ｄ)　0.12。,答案：(Ｃ) 解析：0.6÷0.5＝1.2 ,易,4-1_除以一位小數
(   )一瓶果汁　483　毫升，若每位學生平均分得　80.5　毫升，可分給幾位學生？　(Ａ)　12　位　(Ｂ)　10　位　(Ｃ)　6　位　(Ｄ)　5　位。,答案：(Ｃ) 解析：483÷80.5＝6 ,中,4-1_除以一位小數
(   )計算小數的除法時，商的小數點要與哪個小數點對齊？　(Ａ)除數原來的小數點　(Ｂ)除數新的小數點　(Ｃ)被除數原來的小數點　(Ｄ)被除數新的小數點。,答案：(Ｄ) ,易,4-1_除以一位小數
(   )「0.84÷0.8」可以看成下面哪一個算式來計算？　(Ａ)　84÷0.8　(Ｂ)　8.4÷8　(Ｃ)　8.4÷80　(Ｄ)　84÷8。,答案：(Ｂ) 解析：被除數和除數移動的小數位數要相同，答案才會相同。 ,中,4-1_除以一位小數
(   )美味自助餐一天煮飯要用掉　1.9　公斤的米，11.4　公斤的米可以煮幾天的飯？　(Ａ)　6　天　(Ｂ)　7　天　(Ｃ)　8　天　(Ｄ)　9　天。,答案：(Ａ) 解析：11.4÷1.9＝6 ,中,4-1_除以一位小數
(   )自助餐店平均一周要用掉　22.5　公斤的米，一箱米重　18　公斤，2　箱米可以讓自助餐店用幾周？　(Ａ)　1.25　周　(Ｂ)　0.8　周　(Ｃ)　0.625　周　(Ｄ)　1.6　周。,答案：(Ｄ) 解析：18×2＝36 36÷22.5＝1.6 ,中,4-1_除以一位小數
(   )將　1　公斤重的麵粉平分裝成　2.5　包，一包麵粉重幾公斤？　(Ａ)　2.4　公斤　(Ｂ)　0.4　公斤　(Ｃ)　0.25　公斤　(Ｄ)　0.1　公斤。,答案：(Ｂ) 解析：1÷2.5＝0.4 ,易,4-1_除以一位小數
(   )媽媽煮了　6　公升的紅茶，剛好分裝成　2.5　瓶，平均一瓶紅茶是幾公升？　(Ａ)　2.4　公升　(Ｂ)　0.6　公升　(Ｃ)　0.25　公升　(Ｄ)　0.1　公升。,答案：(Ａ) 解析：6÷2.5＝2.4 ,易,4-1_除以一位小數
(   )0.04÷0.8＝　(Ａ)　0.05　(Ｂ)　0.5　(Ｃ)　0.02　(Ｄ)　2。,答案：(Ａ) 解析：0.04÷0.8＝0.05 ,中,4-1_除以一位小數
(   )下列哪一個算式的答案是正確的？　(Ａ)　0.5÷0.4＝0.125　(Ｂ)　1.5÷0.3＝0.5　(Ｃ)　3.25÷2.5＝13　(Ｄ)　4.8÷1.6＝3。,答案：(Ｄ) 解析：(Ａ)　0.5÷0.4＝1.25；(Ｂ)　1.5÷0.3＝5；(Ｃ)　3.25÷2.5＝1.3 ,難,4-1_除以一位小數
(   )黑繩長　0.16　公尺，白繩長　3.2　公尺，白繩的長度是黑繩長度的幾倍？　(Ａ)　0.05　倍　(Ｂ)　0.5　倍　(Ｃ)　2　倍　(Ｄ)　20　倍。,答案：(Ｄ) 解析：3.2÷0.16＝20  ,中,4-2_除以二位小數
(   )在做除數是小數的除法計算時，下列注意事項何者正確？　(Ａ)先把除數變成整數　(Ｂ)依照除數的小數點向右移的位數，移動被除數的小數後點再計算　(Ｃ)商的小數點要和被除數的新小數點對齊　(Ｄ)以上皆正確。,答案：(Ｄ) ,易,4-2_除以二位小數
(   )算式　0.5÷1.25　的商是　(Ａ)　40　(Ｂ)　4　(Ｃ)　0.4　(Ｄ)　0.04。,答案：(Ｃ) 解析：0.5÷1.25＝0.4 ,易,4-2_除以二位小數
(   )計算　0.3　除以　0.15　時，可以看成是　30　除以　15，此時是將被除數和除數都換成以多少為單位的數？　(Ａ)　10　(Ｂ)　1　(Ｃ)　0.1　(Ｄ)　0.01。,答案：(Ｄ) ,中,4-2_除以二位小數
(   )6.3÷1.25　的答案與下列何者相同？　(Ａ)　63÷1.25　(Ｂ)　63÷12.5　(Ｃ)　6.3÷12.5　(Ｄ)　630÷12.5。,答案：(Ｂ) 解析：被除數和除數移動的小數位數要相同，答案才會相同。 ,中,4-2_除以二位小數
(   )超市賣三種品牌的牛奶，A　品牌牛奶　0.96　公升賣　72　元，B　品牌牛奶　1.5　公升賣　113.7　元，C　品牌牛奶　1.2　公升賣　90.6　元，哪一個品牌的牛奶最便宜？　(Ａ)　A　品牌　(Ｂ)　B　品牌　(Ｃ)　C　品牌　(Ｄ)一樣便宜。,答案：(Ａ) 解析：A：72÷0.96＝75 B：113.7÷1.5＝75.8 C：90.6÷1.2＝75.5 75.8＞75.5＞75 ,中,4-2_除以二位小數
(   )175÷1.25　不是下列哪個問題的列式？　(Ａ)一段長　175　公分的磁鐵條，每　1.25　公分剪成一段，全部剪完，可以剪成幾段？　(Ｂ)　175　公升的果汁，裝成　1.25　桶，平均一桶有幾公升？　(Ｃ)　175　顆糖果裝成一包，每顆含　1.25　公克的蔗糖，一包糖果含有多少公克的蔗糖？　(Ｄ)一顆蘋果重　175　公克，一顆葡萄乾重　1.25　公克，一顆蘋果的重量是一顆葡萄乾的幾倍？,答案：(Ｃ) 解析：(Ｃ)的列式為：1.25×175。 ,難,4-2_除以二位小數
(   )小梅想要用邊長　0.2　公尺的正方形紙，拼出一個面積　1.6　平方公尺的長方形，最少需要幾張正方形紙？　(Ａ)　8　張　(Ｂ)　0.4　張　(Ｃ)　4　張　(Ｄ)　40　張。,答案：(Ｄ) 解析：0.2×0.2＝0.04 1.6÷0.04＝40 ,難,4-2_除以二位小數
(   )計算小數的除法時，餘數的小數點要與哪個小數點對齊？　(Ａ)除數原來的小數點　(Ｂ)除數新的小數點　(Ｃ)被除數原來的小數點　(Ｄ)被除數新的小數點。,答案：(Ｃ) ,易,4-3_有餘數的小數除法
(   )2.4÷0.17＝14　…　0.02　要怎麼驗算？　(Ａ)　0.17×2.4＋0.02　(Ｂ)　0.17×0.02＋14　(Ｃ)　2.4×0.17＋0.02　(Ｄ)　0.17×14＋0.02。,答案：(Ｄ) 解析：驗算：被除數＝除數×商＋餘數。 ,中,4-3_有餘數的小數除法
(   )將小數　1.47□106　用四捨五入法，取概數到小數點後第　2　位的結果是　1.47，□可能是下列哪一個數字？　(Ａ)　4　(Ｂ)　5　(Ｃ)　6　(Ｄ)　7。,答案：(Ａ) 解析：取概數後未進位，□內的數字要小於　5。 ,中,4-5_除法與概數
(   )將小數　8.603□439　用四捨五入法，取概數到小數點後第　3　位的結果是　8.604，□可能是下列哪一個數字？　(Ａ)　2　(Ｂ)　3　(Ｃ)　4　(Ｄ)　5。,答案：(Ｄ) 解析：取概數後有進位，□內的數字要大於或等於　5。 ,中,4-5_除法與概數
(   )用四捨五入法將算式　40÷0.6　的答案取概數到小數點後第　3　位，此答案小數點後第　3　位的數字為多少？　(Ａ)　5　(Ｂ)　6　(Ｃ)　7　(Ｄ)　8。,答案：(Ｃ) 解析：40÷0.6＝66.6666　…≒66.667 ,中,4-5_除法與概數
(   )0.1254　用四捨五入法取概數到小數點後第　3　位，答案為下列何者？　(Ａ)　0.125　(Ｂ)　0.126　(Ｃ)　0.12　(Ｄ)　0.13。,答案：(Ａ) 解析：小數點後第　4　位為　4，小於　5，所以四捨五入法捨去後，答案為　0.125。 ,中,4-5_除法與概數
(   )甲為　0.35652、乙為　0.35648，利用四捨五入法取概數到小數點後第幾位時，甲會大於乙？　(Ａ)第　1　位　(Ｂ)第　2　位　(Ｃ)第　3　位　(Ｄ)第　4　位。,答案：(Ｃ) 解析：(Ａ)甲：0.35652≒0.4， 乙：0.35648≒0.4， 甲＝乙； (Ｂ)甲：0.35652≒0.36， 乙：0.35648≒0.36， 甲＝乙； (Ｃ)甲：0.35652≒0.357， 乙：0.35648≒0.356， 甲＞乙； (Ｄ)甲：0.35652≒0.3565， 乙：0.35648≒0.3565， 甲＝乙 ,難,4-5_除法與概數
(   )用四捨五入法取小數的概數時，下列哪個數字的前一位須進位加　1？　(Ａ)　5　(Ｂ)　4　(Ｃ)　3　(Ｄ)　2。,答案：(Ａ) 解析：0～4　不進位，5～9　須進位。 ,易,4-5_除法與概數
(   )19.602　用四捨五入法取概數到個位是多少？　(Ａ)　9　(Ｂ)　19　(Ｃ)　19.6　(Ｄ)　20。,答案：(Ｄ) 解析：取概數到個位，小數點後第　1　位的數字在　5～9　之間，須進位加　1。 ,中,4-5_除法與概數
(   )58.352　用四捨五入法取概數到小數點後第　2　位是多少？　(Ａ)　58.35　(Ｂ)　58.36　(Ｃ)　58.4　(Ｄ)　58.3。,答案：(Ａ) 解析：取概數到小數點後第　2　位，小數點後第　3　位的數字在　0～4　之間，不進位。 ,中,4-5_除法與概數
(   )64÷1.3　的商用四捨五入法取概數到個位，商要算到下列哪一個答案才能取概數？　(Ａ)　49　(Ｂ)　49.2　(Ｃ)　4.92　(Ｄ)　49.23。,答案：(Ｂ) 解析：取概數到個位，商要算到小數點後第　1　位。 ,易,4-5_除法與概數
(   )2099.996　用四捨五入法取概數到小數點後第　2　位，答案是多少？　(Ａ)　2100.00　(Ｂ)　2099.99　(Ｃ)　2099.00　(Ｄ)　2099.19。,答案：(Ａ) 解析：小數點後第　3　位是　6，要進位。 2099.996≒2100.00 ,難,4-5_除法與概數
(   )丹尼將測得的書本重量用四捨五入法取概數到小數點後第　2　位，大約重　0.55　公斤，下列哪一個選項不可能是這本書的實際重量？　(Ａ)　0.555　公斤　(Ｂ)　0.554　公斤　(Ｃ)　0.547　公斤　(Ｄ)　0.545　公斤。,答案：(Ａ) 解析：這本書的實際重量介於　0.545～0.554　公斤。 ,難,4-5_除法與概數
(   )六年一班有　24　個學生，全班的數學小考平均分數用四捨五入法取概數到小數點後第　1　位是　82.3　分，已知每個人的分數都是整數，全班的總分有可能是幾分？　(Ａ)　1970　分　(Ｂ)　1973　分　(Ｃ)　1975　分　(Ｄ)　1977　分。,答案：(Ｃ) 解析：全班平均分數介於　82.25～82.34　分 82.25×24＝1974 82.34×24＝1976.16 全班數學總分介於　1974～1976.16　分 取整數，所以全班數學總分可能是　1974　分、1975　分或　1976　分。 ,難,4-5_除法與概數
(   )圓周長是　157　公分，圓的半徑大約是　A　公分。A＝　(Ａ)　24　(Ｂ)　32　(Ｃ)　25　(Ｄ)　31。,答案：(Ｃ) 解析：圓周長＝直徑×3.14　　直徑＝圓周長÷3.14， 半徑＝直徑÷2　　半徑＝（圓周長÷3.14）÷2＝圓周長÷3.14÷2， 圓周長是　157　公分　　半徑＝157÷3.14÷2＝25 ,中,5-1_圓周率與圓周長
(   )一個圓的直徑是　R　公分，下列哪一個式子可以表示此圓的圓周長？　(Ａ)　R÷2×3.14　公分　(Ｂ)　R×3.14　公分　(Ｃ)　R×2×3.14　公分　(Ｄ)　R×R×3.14　公分。,答案：(Ｂ) ,易,5-1_圓周率與圓周長
(   )車的輪子半徑是　20　公分，沿直線前進滾了　25　圈，大約前進了幾公尺？　(Ａ)　3140　公尺　(Ｂ)　125.6　公尺　(Ｃ)　31.4　公尺　(Ｄ)　5　公尺。,答案：(Ｃ) 解析：輪子的圓周長＝直徑×3.14 20×2＝40，40×3.14＝125.6 沿直線前進滾了　25　圈： 125.6×25＝3140（公分） 3140　公分＝31.4　公尺 ,中,5-1_圓周率與圓周長
(   )下列有關圓周率　3.14　的計算公式，何者正確？　(Ａ)圓周長×直徑　(Ｂ)圓周長×半徑　(Ｃ)圓周長÷直徑　(Ｄ)圓周長÷半徑。,答案：(Ｃ) ,易,5-1_圓周率與圓周長
(   )下列有關圓周長的計算公式，何者正確？(1)直徑x3.14 (2) 直徑x2x3.14 (3) 半徑x3.14 (4) 半徑x2x3.14(Ａ)　1、3(Ｂ)　2、3　(Ｃ)　2、4　(Ｄ)　1、4,答案：(Ｄ) ,中,5-1_圓周率與圓周長
(   )王老師用圓規在紙上畫了　A、B、C　三個不同的圓，A　的半徑是　5　公分，B　的半徑是　6　公分，C　的半徑是　7　公分，哪一個圓的圓周長最長？　(Ａ)　A　(Ｂ)　B　(Ｃ)　C　(Ｄ)一樣長。,答案：(Ｃ) 解析：圓周長＝半徑×2×3.14，半徑愈長，圓周長就愈長。 ,中,5-1_圓周率與圓周長
(   )李小美用圓規在紙上畫了　A、B、C　三個不同的圓，A　的圓周長是　15　公分，B　的圓周長是　16　公分，C　的圓周長是　17　公分，哪一個圓的圓周率最大？　(Ａ)　A　(Ｂ)　B　(Ｃ)　C　(Ｄ)一樣大。,答案：(Ｄ) 解析：不論圓的大小，圓周率都是近似於　3.14。 ,中,5-1_圓周率與圓周長
(   )張大器用圓規在紙上畫了下列四個不同的圓，哪一個圓的圓周長最長？　(Ａ)直徑　10　公分　(Ｂ)半徑　7　公分　(Ｃ)直徑　9　公分　(Ｄ)半徑　6　公分。,答案：(Ｂ) 解析：圓周長＝半徑×2×3.14＝直徑×3.14，(Ｂ)半徑　7　公分＝直徑　14　公分，最長。 ,中,5-1_圓周率與圓周長
(   )甲輪胎直徑是　6　公分，乙輪胎直徑是　3　公分，甲輪胎的圓周長是乙輪胎圓周長的幾倍？　(Ａ)　1　倍　(Ｂ)　2　倍　(Ｃ)　4　倍　(Ｄ)　8　倍。,答案：(Ｂ) 解析：6×3.14＝18.84 3×3.14＝9.42 18.84÷9.42＝2 ,中,5-1_圓周率與圓周長
(   )一片光碟片圓周長是　32　公分，此光碟片的直徑大約是多少公分？（用四捨五入法將答案取概數到小數點後第　1　位）　(Ａ)　10.2　公分　(Ｂ)　12.2　公分　(Ｃ)　14.2　公分　(Ｄ)　16.2　公分。,答案：(Ａ) 解析：32÷3.14＝10.19　…≒10.2 ,易,5-1_圓周率與圓周長
(   )甲圓的直徑是　12　公分，乙圓的直徑是　10　公分，丙圓的直徑是　8　公分，哪一個圓的圓周率最大？　(Ａ)甲　(Ｂ)乙　(Ｃ)丙　(Ｄ)一樣大。,答案：(Ｄ) 解析：不管圓的大小，圓周率都相同。 ,中,5-1_圓周率與圓周長
(   )圓周長大約是直徑的幾倍？　(Ａ)　2　倍　(Ｂ)　3　倍　(Ｃ)　3.14　倍　(Ｄ)　3.2　倍。,答案：(Ｃ) 解析：圓周長÷直徑≒3.14。 ,易,5-1_圓周率與圓周長
(   )下列何者可算出圓周率？　(Ａ)圓周長÷半徑　(Ｂ)圓周長÷半徑÷2　(Ｃ)圓周長÷半徑×2　(Ｄ)圓周長÷直徑×2。,答案：(Ｂ) 解析：圓周率＝圓周長÷直徑 ＝圓周長÷（半徑×2） ＝圓周長÷半徑÷2 ,難,5-1_圓周率與圓周長
(   )一個直徑　10　公分的圓，圓周長大約是幾公分？　(Ａ)　15.7　公分　(Ｂ)　31.4　公分　(Ｃ)　57.1　公分　(Ｄ)　62.8　公分。,答案：(Ｂ) 解析：10×3.14＝31.4 ,易,5-1_圓周率與圓周長
(   )圓周長　78.5　公分的圓，直徑大約是幾公分？　(Ａ)　5　公分　(Ｂ)　12.5　公分　(Ｃ)　20　公分　(Ｄ)　25　公分。,答案：(Ｄ) 解析：78.5÷3.14＝25 ,易,5-1_圓周率與圓周長
(   )一個半徑　10　公分的圓，圓周長大約是幾公分？　(Ａ)　15.7　公分　(Ｂ)　31.4　公分　(Ｃ)　57.1　公分　(Ｄ)　62.8　公分。,答案：(Ｄ) 解析：10×2×3.14＝62.8 ,中,5-1_圓周率與圓周長
(   )一個半徑　4　公分的圓扇形，周長大約是多少公分？　(Ａ)　3.14　公分　(Ｂ)　7.14　公分　(Ｃ)　11.14　公分　(Ｄ)　25.12　公分。,答案：(Ｃ) 解析：直徑：4×2＝8 弧長：8×3.14×(1/8)＝3.14 周長：3.14＋4×2＝11.14 ,中,5-2_扇形弧長與周長
(   )圓心角　45°的扇形，相當於是幾分之幾圓？　(Ａ)1/4圓　(Ｂ)1/6圓　(Ｃ)1/8圓　(Ｄ)1/10圓。,答案：(Ｃ) 解析：45°÷360°＝45°/360°＝1/8 ,易,5-2_扇形弧長與周長
(   )圓的扇形，圓心角是幾度？　(Ａ)　50°　(Ｂ)　60°　(Ｃ)　75°　(Ｄ)　90°。,答案：(Ｂ) 解析：360°×(1/6)＝60° ,易,5-2_扇形弧長與周長
(   )在同一個圓內，下列哪一個扇形的弧長最長？　(Ａ)1/3圓　(Ｂ)1/4圓　(Ｃ)1/5圓　(Ｄ)1/6圓。,答案：(Ａ) 解析：在同一個圓內，圓心角愈大的扇形，弧長愈長。 圓心角：1//3圓＞1/4圓＞1/5圓＞1/6圓， 所以1/3圓的弧長最長。 ,易,5-2_扇形弧長與周長
(   )甲扇形與乙扇形半徑皆為　31.4　公分，若甲扇形的圓心角是　135°，乙扇形的圓心角是　45°，甲扇形的弧長是乙扇形弧長的幾倍？　(Ａ)　3　倍　(Ｂ)　6　倍　(Ｃ)　9　倍　(Ｄ)　12　倍。,答案：(Ａ) 解析：扇形弧長＝圓周長×(圓心角/360°) ＝半徑23.14(圓心角/360°) 半徑等長，圓心角是幾倍，弧長就是幾倍。 135°÷45°＝3 ,中,5-2_扇形弧長與周長
(   )一個圓周長　20　公尺的圓內有一個1/8圓的扇形，扇形的弧長是？　(Ａ)　2.5　公尺　(Ｂ)　25　公尺　(Ｃ)　2.5　公分　(Ｄ)　25　公分。,答案：(Ａ) 解析：20×(1/8)＝5/2＝2.5 ,中,5-2_扇形弧長與周長
(   )一個圓心角　60°的扇形，弧長是　8　公分，這個圓的圓周長是幾公分？　(Ａ)　24　公分　(Ｂ)　36　公分　(Ｃ)　48　公分　(Ｄ)　60　公分。,答案：(Ｃ) 解析：60°÷360°＝1/6 （　）(1/6)＝8 （　）＝8÷(1/6)＝48 ,難,5-2_扇形弧長與周長
(   )一個半徑　40　公分的1/4圓扇形，周長大約是？　(Ａ)　62.8　公分　(Ｂ)　102.8　公分　(Ｃ)　111.4　公分　(Ｄ)　142.8　公分。,答案：(Ｄ) 解析：40×2×3.14×(1/4)＝62.8 62.8＋40×2＝142.8 ,中,5-2_扇形弧長與周長
