input,output,difficulty,chapter
(   )8　公尺　8　公分也可以記作幾公分？　(Ａ)　808　公分　(Ｂ)　88　公分　(Ｃ)　888　公分。,答案：(Ａ)　 解析：8　公尺　8　公分是　8　公尺和　8　公分，1　公尺＝100　公分，8　公尺＝800　公分，再加上　8　公分，就是　808　公分。 ,中,6-2_公尺與公分
(   )100　公分等於幾公尺？　(Ａ)　1　公尺　(Ｂ)　10　公尺　(Ｃ)　100　公尺。,答案：(Ａ)　 解析：1　公尺＝100　公分 ,易,6-2_公尺與公分
(   )350　公分等於幾公尺幾公分？　(Ａ)　3　公尺　5　公分　(Ｂ)　3　公尺　50　公分　(Ｃ)　35　公尺　0　公分。,答案：(Ｂ)　 解析：350　公分就是　300　公分和　50　公分，300　公分＝3　公尺，所以　350　公分是　3　公尺　50　公分。 ,中,6-2_公尺與公分
(   )下面哪一條繩子最長？　(Ａ)　ㄅ繩長　1　公尺　99　公分　(Ｂ)　ㄆ繩長　201　公分　(Ｃ)　ㄇ繩長　2　公尺　9　公分。,答案：(Ｃ)　 解析：1　公尺＝100　公分，ㄅ繩長　1　公尺　99　公分＝199　公分，ㄇ繩長　2　公尺　9　公分＝209　公分，209＞201＞199，所以ㄇ繩長度＞ㄆ繩長度＞ㄅ繩長度。 ,中,6-2_公尺與公分
(   )5　公尺等於幾公分？　(Ａ)　5　公分　(Ｂ)　50　公分　(Ｃ)　500　公分。,答案：(Ｃ)　 解析：1　公尺＝100　公分 ,中,6-2_公尺與公分
(   )2　公尺的繩子和　300　公分的繩子接起來是幾公分？　(Ａ)　302　公分　(Ｂ)　2300　公分　(Ｃ)　500　公分。,答案：(Ｃ)　 解析：2　公尺＝200　公分，200　公分和　300　公分合起來是　500　公分。 ,難,6-2_公尺與公分
(   )6　公尺　60　公分是幾公分？　(Ａ)　66　公分　(Ｂ)　606　公分　(Ｃ)　660　公分。,答案：(Ｃ)　 解析：1　公尺＝100　公分 ,中,6-2_公尺與公分
(   )用　10　公分的尺量桌子的長，剛好量了　10　次，這張桌子的長度不可能是　(Ａ)　1　公尺　(Ｂ)　100　公分　(Ｃ)　100　公尺。,答案：(Ｃ)　 解析：10　公分量　10　次是　100　公分，也就是　1　公尺。 ,中,6-2_公尺與公分
(   )美美的身高是　1　公尺　35　公分，琦琦比美美矮，美美比莉莉矮，琦琦和莉莉誰比較矮？(Ａ)　琦琦　(Ｂ)　莉莉　(Ｃ)　無法比較。,答案：(Ａ)　 解析：琦琦的身高＜美美的身高，美美的身高＜莉莉的身高，所以琦琦的身高＜美美的身高＜莉莉的身高。 ,中,6-3_長度的比較
(   )雯雯的身高是　126　公分，玲玲比雯雯高，雯雯比安安高，玲玲和安安誰比較高？　(Ａ)　玲玲　(Ｂ)　安安　(Ｃ)　無法比較。,答案：(Ａ) 解析：玲玲的身高＞雯雯的身高，雯雯的身高＞安安的身高，所以玲玲的身高＞雯雯的身高＞安安的身高。 ,中,6-3_長度的比較
(   )長頸鹿比大象高，大象比河馬高，哪一種動物最高？　(Ａ)　長頸鹿　(Ｂ)　大象　(Ｃ)　河馬。,答案：(Ａ) 解析：長頸鹿的身高＞大象的身高，大象的身高＞河馬的身高，所以長頸鹿的身高＞大象的身高＞河馬的身高。 ,中,6-3_長度的比較
(   )立可白比美工刀短，美工刀比彩色筆長，立可白和彩色筆哪一個比較短？　(Ａ)　立可白　(Ｂ)　彩色筆　(Ｃ)　無法比較。,答案：(Ｃ)　 解析：立可白和彩色筆都比美工刀短，但兩者無法比較。 ,難,6-3_長度的比較
(   )小力、小為和小華三人比身高。小力身高　1　公尺　46　公分，小為身高　149　公分，小華比小力矮。身高最高的是　(Ａ)　小力　(Ｂ)　小為　(Ｃ)　小華。,答案：(Ｂ)　 解析：小力身高　146　公分，小力比小為矮，小華比小力矮，所以小華身高＜小力身高＜小為身高，最高是小為。 ,中,6-3_長度的比較
(   )汽車比機車長，機車比腳踏車長。最短的是　(Ａ)　汽車　(Ｂ)　機車　(Ｃ)　腳踏車。,答案：(Ｃ)　 解析：汽車的車身＞機車的車身，機車的車身＞腳踏車的車身，所以汽車的車身＞機車的車身＞腳踏車的車身。 ,中,6-3_長度的比較
(   )估估看，數學課本的長邊大約有幾扠長？　(Ａ)　2　扠　(Ｂ)　10　扠　(Ｃ)　20　扠。,答案：(Ａ)　 解析：1　扠大約是　11　公分，10　扠和　20　扠都超過　1　公尺，所以選最接近的　2　扠。 ,易,6-4_用身體量一量
(   )下面選項裡，哪一個長度最接近　1　公尺？　(Ａ)　操場的長度　(Ｂ)　1　間教室的長度　(Ｃ)　同學手臂打開伸直的長度。,答案：(Ｃ) ,難,6-4_用身體量一量
(   )丹丹的一扠長是　10　公分，櫃子的長邊和丹丹的　5　扠一樣長，櫃子的長邊是幾公分？　(Ａ)　10　公分　(Ｂ)　50　公分　(Ｃ)　100　公分。,答案：(Ｂ)　 解析：1　扠大約是　10　公分，5　扠長是　10×5＝50　公分長。 ,中,6-4_用身體量一量
(   )小豐手臂打開伸直的長度大約是　1　公尺，黑板的長度大約和　5　個小豐手臂打開伸直的長度一樣長，黑板大約是幾公尺？　(Ａ)　500　公尺　(Ｂ)　50　公尺　(Ｃ)　5　公尺。,答案：(Ｃ)　 ,中,6-4_用身體量一量
(   )敏容的一扠大約長　10　公分，水壺的高度和敏容的　2　扠一樣長，水壺的高度是幾公分？　(Ａ)　2　公分　(Ｂ)　10　公分　(Ｃ)　20　公分。,答案：(Ｃ)　 解析：1　扠大約是　10　公分，2　扠長是　10×2＝20　公分長。 ,中,6-4_用身體量一量
(   )一盒蛋塔有　8　個，爸爸買了　2　盒，老闆又多送了　2　個，共有幾個蛋塔？　(Ａ)　16　個　(Ｂ)　14　個　(Ｃ)　18　個。,答案：(Ｃ) 解析：先算　2　盒有幾個蛋塔：8×2＝16，再算多送　2　個是　16＋2＝18，所以共有　18　個蛋塔。 ,易,7-1_乘加問題
(   )丹丹有　8　個　5　元，爸爸又給他　6　元，丹丹現在共有幾元？　(Ａ)　40　元　(Ｂ)　46　元　(Ｃ)　34　元。,答案：(Ｂ) 解析：先算　8　個　5　元是幾元？5×8＝40，再算爸爸又給他　6　元，40＋6＝46。 ,中,7-1_乘加問題
(   )琦琦有　9　元，琦琦的　4　倍再多　7　元和冬冬的錢一樣多，冬冬有幾元？　(Ａ)　43　元　(Ｂ)　36　元　(Ｃ)　28　元。,答案：(Ａ) 解析：先算琦琦的　4　倍：9×4＝36，再加上多的　7　元，36＋7＝43。 ,中,7-1_乘加問題
(   )一顆糖果　3　元，妹妹買了　5　顆糖果和一包　7　元的餅乾，她一共要付幾元？　(Ａ)　38　元　(Ｂ)　22　元　(Ｃ)　8　元。,答案：(Ｂ) 解析：先算買　5　顆糖果共　3×5＝15　元，再加上　7　元，共是　15＋7＝22　元。 ,易,7-1_乘加問題
(   )「一盒鉛筆有　5　枝，海綿寶寶買了　4　盒後，派大星又送給他　6　枝鉛筆，海綿寶寶現在有幾枝鉛筆？」根據題目，下面哪一組算式是正確的？　(Ａ)　5×4＝20，20＋6＝26　(Ｂ)　5×6＝30，30＋4＝34　(Ｃ)　5×4＝20，20－6＝14。,答案：(Ａ) 解析：先算　4　盒鉛筆共有　5×4＝20　枝，再加上　6　枝鉛筆，共是　20＋6＝26　枝。 ,中,7-1_乘加問題
(   )桌上有一些麻花捲，一包麻花捲有　7　根，花花和同學們吃了　4　包後，桌上還剩下　3　根麻花捲，原本桌上有幾根麻花捲？　(Ａ)　19　根　(Ｂ)　25　根　(Ｃ)　31　根。,答案：(Ｃ) 解析：先算　4　包麻花捲共有　7×4＝28　根麻花捲，再加上桌上的　28＋3＝31　根，就是桌上原本的數量。 ,中,7-1_乘加問題
(   )一包口香糖有　7　片，5　包口香糖再加上　4　片，共是多少片口香糖？　(Ａ)　31　片　(Ｂ)　33　片　(Ｃ)　39　片。,答案：(Ｃ) 解析：先算　5　包口香糖共有　7×5＝35　片，再加上　4　片，共是　35＋4＝39　片。 ,易,7-1_乘加問題
(   )一打鉛筆　12　枝，老師買　2　打又　3　枝，算式可以寫成　(Ａ)　12＋2＝14，14＋3＝17　(Ｂ)　12×2＝24，24＋3＝27　(Ｃ)　12－2＝10，10＋3＝13。,答案：(Ｂ) 解析：先算　2　打共有　12×2＝24　枝鉛筆，再算　2　打又　3　枝共是　24＋3＝27　枝。 ,難,7-1_乘加問題
(   )阿亮買　1　瓶牛奶，付了　8　個　10　元，找回了　7　元，這瓶牛奶賣幾元？　(Ａ)　87　元　(Ｂ)　78　元　(Ｃ)　73　元。,答案：(Ｃ) 解析：先算　8　個　10　元是幾元：10×8＝80，再減找回的　7　元，就是一瓶牛奶的錢：80－7＝73　元。 ,中,7-2_乘減問題
(   )有　25　個蛋塔，分給　4　個小朋友，每個人分到　4　個後，還剩下幾個蛋塔？　(Ａ)　9　個　(Ｂ)　17　個　(Ｃ)　10　個。,答案：(Ａ) 解析：先算共分出去幾個蛋塔：4×4＝16，再用全部　25　個減去分出去的　16　個蛋塔，就是剩下的蛋塔：25－16＝9　個。 ,中,7-2_乘減問題
(   )一包蛋餅有　10　片，媽媽買了　5　包，吃掉　9　片後，還剩下幾片蛋餅？　(Ａ)　45　片　(Ｂ)　41　片　(Ｃ)　43　片。,答案：(Ｂ) 解析：先算　5　包蛋餅共有幾片：10×5＝50，再減去吃掉的　9　片，就是剩下的蛋餅：50－9＝41　片。 ,中,7-2_乘減問題
(   )奶奶買了　8　枝　5　元的棒棒糖，奶奶付了　50　元，老闆要找奶奶幾元？　(Ａ)　10　元　(Ｂ)　13　元　(Ｃ)　15　元。,答案：(Ａ) 解析：先算　8　枝棒棒糖要　5×8＝40　元，用　50　元減掉棒棒糖的錢就是要找的錢，50－40＝10　元。 ,中,7-2_乘減問題
(   )一盒鳳梨酥有　9　個，媽媽買了　5　盒，弟弟吃掉　3　個，還剩下幾個鳳梨酥？」根據題目，下面哪一組算式是正確的？　(Ａ)　9×5＝45，45＋3＝48　(Ｂ)　9×5＝45，45－3＝42　(Ｃ)　9－3＝6，6×5＝30。,答案：(Ｂ) 解析：先算媽媽全部買了　5　盒，共有　9×5＝45　個鳳梨酥，再減掉弟弟吃掉的數量，剩下的數量是　45－3＝42　個。 ,中,7-2_乘減問題
(   )1　瓶果汁可倒滿　4　杯，把　8　瓶果汁分給小朋友，每個人分　1　杯後，還剩下　3　杯。小朋友有幾個人？　(Ａ)　29　個人　(Ｂ)　32　個人　(Ｃ)　35　個人。,答案：(Ａ) 解析：8　瓶可分成　4×8＝32　杯，分完剩　3　杯，小朋友有　32－3＝29　個人。 ,中,7-2_乘減問題
(   )一罐蘆筍汁　9　元，一組蘆筍汁　6　罐　50　元，單買　6　罐蘆筍汁比買一組蘆筍汁貴幾元？　(Ａ)　9　元　(Ｂ)　6　元　(Ｃ)　4　元。,答案：(Ｃ) 解析：單買　6　罐蘆筍汁是　9×6＝54　元，比一組貴　54－50＝4　元。 ,難,7-2_乘減問題
(   )「鐵尺長　10　公分，鐵尺長度的　6　倍少　7　公分和電視的長度一樣長，電視的長度是多少公分？」下面哪一個算式能算出答案？　(Ａ)　60＋7　(Ｂ)　60－7　(Ｃ)　10＋42。,答案：(Ｂ) 解析：6　倍的鐵尺長　10×6＝60　公分，電視長度是　60－7＝53　公分。 ,中,7-2_乘減問題
(   )教室長　9　公尺，教室長的　8　倍再少　6　公尺和走道長一樣長，走道長幾公尺？　(Ａ)　66　公尺　(Ｂ)　72　公尺　(Ｃ)　78　公尺。,答案：(Ａ) 解析：先算教室的　8　倍長　9×8＝72　公尺，再少　6　公尺，所以走道長　72－6＝66　公尺。 ,中,7-2_乘減問題
(   )一枝鉛筆　10　元，小華買了　8　枝，付了　100　元，可以找回多少元？　(Ａ)　18　元　(Ｂ)　20　元　(Ｃ)　80　元。,答案：(Ｂ) 解析：先算小華買　8　枝鉛筆共花　10×8＝80　元，付　100　元會找回　100－80＝20　元。 ,中,7-2_乘減問題
(   )一顆蘋果　10　元，爸爸有　57　元，買了　5　顆，剩下幾元？　(Ａ)　5　元　(Ｂ)　6　元　(Ｃ)　7　元。,答案：(Ｃ) 解析：先算買蘋果共花　10×5＝50　元，爸爸剩下　57－50＝7　元。 ,中,7-2_乘減問題
(   )張阿姨拿　50　元到郵局寄信，買了　8　元郵票　2　枚，剩下幾元？　(Ａ)　34　元　(Ｂ)　40　元　(Ｃ)　42　元。,答案：(Ａ) 解析：先算　2　枚郵票共　8×2＝16　元，付　50　元會剩下　50－16＝34　元。 ,中,7-2_乘減問題
(   )一枝紅筆特價　8　元，丹丹買了　6　枝，妮妮買了　2　枝，兩人共要付幾元？　(Ａ)　64　元　(Ｂ)　50　元　(Ｃ)　24　元。,答案：(Ａ) 解析：先算共買了幾枝筆，再算共要幾元；或是先算兩個人各要付幾元，再相加。 ,易,7-3_加乘問題
(   )一盒蛋捲中有海苔和原味兩種口味，海苔口味的有　5　根，原味的有　4　根，爺爺買了　5　盒，共有幾根蛋捲？　(Ａ)　25　根　(Ｂ)　20　根　(Ｃ)　45　根。,答案：(Ｃ) 解析：先算　1　盒共有幾根蛋捲，再算　5　盒共有幾根蛋捲；或是先算兩種口味各有幾根，再相加。 ,中,7-3_加乘問題
(   )一盒蛋塔有　6　個，今天特價買　5　盒送　1　盒，朱朱買了　5　盒，一共有幾個蛋塔？　(Ａ)　30　個　(Ｂ)　24　個　(Ｃ)　36　個。,答案：(Ｃ) 解析：先算共有幾盒，再算有幾個蛋塔。 ,易,7-3_加乘問題
(   )每個盒子裡原本有　6　顆紅球，湯姆在每個盒子裡又放進　3　顆黑球。桌上有　7　個盒子，全部共有幾顆球？　(Ａ)　21　顆　(Ｂ)　42　顆　(Ｃ)　63　顆。,答案：(Ｃ) 解析：先算一盒共有　6＋3＝9　顆球，7　盒共有　9×7＝63　顆球；或是先算　7　盒紅球有　6×7＝42　顆球，7　盒黑球有　3×7＝21　顆球，全部共有　42＋21＝63　顆球。 ,易,7-3_加乘問題
(   )一包糖果裡，草莓口味有　3　顆，葡萄口味有　5　顆，小莉買了　6　包，共有幾顆糖果？　(Ａ)　48　顆　(Ｂ)　36　顆　(Ｃ)　30　顆。,答案：(Ａ) 解析：先算一包糖果共有　3＋5＝8　顆，6　包共有　8×6＝48　顆。 ,中,7-3_加乘問題
(   )運動會趣味競賽，每組有男生　5　個人和女生　4　個人，共有　7　組，共是多少個人？　(Ａ)　63　個人　(Ｂ)　35　個人　(Ｃ)　7　個人。,答案：(Ａ) 解析：先算一組共有　5＋4＝9　個人，7　組共有　9×7＝63　個人。或是先算　7　組男生有　5×7＝35　個人，7　組女生有　4×7＝28　個人，全部共有　35　+　28　=　63　個人。 ,易,7-3_加乘問題
(   )一盒煎餅中，海鮮口味有　6　塊，玉米口味有　3　塊，舅舅買了　6　盒，共有幾塊煎餅？　(Ａ)　18　塊　(Ｂ)　36　塊　(Ｃ)　54　塊。,答案：(Ｃ) 解析：先算一盒共有　6＋3＝9　塊煎餅，6　盒共有　9×6＝54　塊。 ,中,7-3_加乘問題
(   )一盒布丁有　9　個，妮妮買　4　盒，琦琦買　6　盒，妮妮比琦琦少買幾個布丁？　(Ａ)　30　個　(Ｂ)　12　個　(Ｃ)　18　個。,答案：(Ｃ) 解析：先算妮妮比琦琦少買了　6－4＝2　盒，再算少　9×2＝18　個布丁；或是先算出兩人各買幾個布丁，再相減。 ,中,7-4_減乘問題
(   )一瓶汽水原來賣　37　元，今天特價只賣　29　元，宇豪買了　6　瓶，共省了幾元？　(Ａ)　48　元　(Ｂ)　54　元　(Ｃ)　45　元。,答案：(Ａ) 解析：先算一瓶汽水省　37－29＝8　元，買　6　瓶省　8×6＝48　元。 ,中,7-4_減乘問題
(   )一盒馬卡龍有　7　個，爸爸買了　9　盒，給小萱　3　盒，爸爸還剩下幾個馬卡龍？　(Ａ)　77　個　(Ｂ)　63　個　(Ｃ)　42　個。,答案：(Ｃ) 解析：先算爸爸剩下　9－3＝6　盒，6　盒有　7×6＝42　個；或是先算出爸爸原本有幾個，給小萱幾個，再相減。 ,中,7-4_減乘問題
(   )一瓶果汁牛奶原價賣　50　元，今天特價賣　39　元，媽媽買了　2　瓶，省了多少元？　(Ａ)　22　元　(Ｂ)　28　元　(Ｃ)　39　元。,答案：(Ａ) 解析：先算一瓶少花　50－39＝11　元，買　2　瓶省　11×2＝22　元。 ,中,7-4_減乘問題
(   )一瓶果汁原來賣　23　元，今天特價賣　16　元，媽媽買了　8　瓶，省了多少元？　(Ａ)　32　元　(Ｂ)　56　元　(Ｃ)　64　元。,答案：(Ｂ) 解析：先算一瓶便宜　23－16＝7　元，買　8　瓶省　7×8＝56　元。 ,中,7-4_減乘問題
(   )一瓶豆漿原價　85　元，今日特價　79　元，媽媽買了　5　瓶，共省了幾元？　(Ａ)　6　元　(Ｂ)　15　元　(Ｃ)　30　元。,答案：(Ｃ) 解析：先算一瓶豆漿省　85－79＝6　元，買　5　瓶省　6×5＝30　元。 ,中,7-4_減乘問題
(   )今年一共有幾個月？　(Ａ)　11　個月　(Ｂ)　12　個月　(Ｃ)　13　個月。,答案：(Ｂ) ,中,8-1_年和月
(   )今年的第一個月是　1　月，第　5　個月是幾月？　(Ａ)　2　月　(Ｂ)　3　月　(Ｃ)　5　月。,答案：(Ｃ) ,易,8-1_年和月
(   )今年是民國　111　年，明年是民國幾年？　(Ａ)民國　112　年　(Ｂ)民國　110　年　(Ｃ)民國　120　年。,答案：(Ａ) ,易,8-1_年和月
(   )每年的第　1　天是幾月幾日？　(Ａ)　1　月　10　日　(Ｂ)　1　月　1　日　(Ｃ)　1　月　0　日。,答案：(Ｂ)  ,易,8-1_年和月
(   )今年一共有幾個月？　(Ａ)　11　個月　(Ｂ)　12　個月　(Ｃ)　13　個月。,答案：(Ｂ) ,易,8-1_年和月
(   )動物醫院來了　3　隻狗，下面哪隻狗的年紀最大？　(Ａ)旺來是　19　個月大　(Ｂ)二寶是　1　年　6　個月大　(Ｃ)球球是　13　個月大。,答案：(Ａ) 解析：1　年　6　個月是　12＋6＝18　個月，13　個月＜18　個月＜19　個月，所以年紀最大的是旺來。 ,中,8-1_年和月
(   )今年的最後一個月是幾月？　(Ａ)　12　月　(Ｂ)　10　月　(Ｃ)　1　月。,答案：(Ａ) ,中,8-1_年和月
(   )宗邦是　31　日出生的，他的生日可能是哪一個月？　(Ａ)　2　月　(Ｂ)　3　月　(Ｃ)　11　月。,答案：(Ｂ) 解析：只有　3　月是大月，有　31　天。 ,中,8-2_月和星期
(   )民國　113　年是閏年，所以民國　113　年的　2　月有幾天？　(Ａ)　28　天　(Ｂ)　29　天　(Ｃ)　30　天。,答案：(Ｂ) 解析：閏年的　2　月有　29　天。 ,中,8-2_月和星期
(   )下面是三個小朋友生日，每年哪一個人的生日最先到？　(Ａ)方芳：5　月　8　日　(Ｂ)小琪：8　月　16　日　(Ｃ)文彤：2　月　28　日。,答案：(Ｃ) ,易,8-2_月和星期
(   )爸爸從這週開始到美國出差　3　個星期，也就是幾天？　(Ａ)　24　天　(Ｂ)　21　天　(Ｃ)　20　天。,答案：(Ｂ) 解析：一個星期　7　天，3　個星期就是　7×3＝21　天 ,中,8-2_月和星期
(   )一個星期、一個月和一年，這三個時間中，哪一段時間最短？　(Ａ)一個星期　(Ｂ)一個月　(Ｃ)一年。,答案：(Ａ) 解析：1　個星期有　7　天，一個月可能是　28～31　天，一年有　365　天或　366　天。 ,易,8-2_月和星期
(   )1　月有　4　個星期又幾天？(Ａ)　0　天　(Ｂ)　2　天　(Ｃ)　3　天。,答案：(Ｃ) 解析：4　個星期共有　7×4＝28　天，從　1　月　1　日到　1　月　28　日共　28　天，剩下　1　月　29　日、1　月　30　日、1　月　31　日共　3　天，所以　1　月有　4　個星期又　3　天。 ,中,8-2_月和星期
(   )一年當中，下面哪一個月的天數最多？　(Ａ)　2　月　(Ｂ)　4　月　(Ｃ)　12　月。,答案：(Ｃ) 解析：2　月有　28　或　29　天，4　月有　30　天，12　月有　31　天。 ,易,8-2_月和星期
(   )丸子的生日是小月，下面哪一個月分不可能是丸子生日的月分？　(Ａ)　3　月　(Ｂ)　4　月　(Ｃ)　11　月。,答案：(Ａ) 解析：3　月有　31　天，是大月。 ,易,8-2_月和星期
(   )爸爸出國　1　個星期，也就是幾天？　(Ａ)　7　天　(Ｂ)　8　天　(Ｃ)　9　天。,答案：(Ａ) 解析：1　個星期有　7　天。 ,易,8-2_月和星期
(   )林爺爺騎重型機車環島旅遊一星期，這個星期五出發，下星期幾回來？　(Ａ)星期四　(Ｂ)星期五　(Ｃ)星期三。,答案：(Ａ) 解析：一個星期有　7　天，從星期五往後數，五、六、日、一、二、三、四　7　天，第　7　天是星期四。 ,中,8-2_月和星期
(   )手工花生糖的製造日期是　9　月　30　日，最晚必須在　10　月　6　日這天吃完，所以花生糖可以保存幾天？(Ａ)　6　天　(Ｂ)　7　天　(Ｃ)　16　天。,答案：(Ｂ)  解析：從　9　月　30　日開始，數到　10　月　6　日，共有　7　天。 ,中,8-3_天數和日期
(   )丹丹和同學參加一個　4　天的夏令營，從　2　日開始，這個夏令營的最後一天是(Ａ)　4　日　(Ｂ)　5　日　(Ｃ)　6　日。,答案：(Ｂ) 解析：從　8　月　12　日開始數　4　天，8　月　12　日、8　月　13　日、8　月　14　日、8月15日，所以夏令營的最後一天是　8　月　15　日。 ,中,8-3_天數和日期
(   )文藝展從　4　月　27　日開始展出，到　5　月　10　日結束，一共展出幾天？(Ａ)　14　天　(Ｂ)　10　天　(Ｃ)　7　天。,答案：(Ａ) 解析：從　4　月　27　日開始，數到　5　月　10　日，共　14　天。 ,中,8-3_天數和日期
(   )堂姐從　1　月　10　日到　1　月　20　日到日本滑雪，一共去了幾天？(Ａ)　9　天　(Ｂ)　10　天　(Ｃ)　11　天。,答案：(Ｃ) 解析：從　1　月　10　日開始，數到　1　月　20　日，共有　11　天。 ,中,8-3_天數和日期
(   )姐姐參加一個機器人程式設計營，從　8　月　2　日開始，到　8　月　9　日結束，這個夏令營一共有幾天？(Ａ)　9　天　(Ｂ)　8　天　(Ｃ)　7　天。,答案：(Ｂ) 解析：從　8　月　2　日開始，數到　8　月　9　日，共有　8　天。 ,中,8-3_天數和日期
(   )小寧買了一盒雞蛋有　9　顆，每天早上吃一顆，從　5　日開始吃，這盒雞蛋他可以吃到幾月幾日？(Ａ)　3　日　(Ｂ)　4　日　(Ｃ)　5　日。,答案：(Ａ) 解析：從　2　月　15　日開始，數　9　天，到　2　月　23　日。 ,中,8-3_天數和日期
(   )美術系畢業展從　5　月　8　日開始展出，一共展出　12　天，哪一天結束？(Ａ)　0　日　(Ｂ)　9　日　(Ｃ)　8　日。,答案：(Ｂ) 解析：從　5　月　8　日開始數　12　天，是　5　月　19　日。 ,中,8-3_天數和日期
(   )書法展從　9　月　17　日展出到　9　月　23　日結束，一共展出幾天？(Ａ)　40　天　(Ｂ)　8　天　(Ｃ)　7　天。,答案：(Ｃ) 解析：從　9　月　17　日開始，數到　9　月　23　日，共有　7　天。 ,易,8-3_天數和日期
(   )張叔叔　1　日到臺中出差，預計一個星期回到家，回到家的那一天是幾月幾日？(Ａ)　8　日　(Ｂ)　7　日　(Ｃ)　6　日。,答案：(Ｂ) 解析：一個星期有　7　天。從　3　月　21　日開始數　7　天，在　3　月　27　日。 ,中,8-3_天數和日期
(   )弟弟參加自行車隊集訓，一共要集訓　3　個星期，弟弟從　7　月　13　日開始集訓，集訓結束日期是幾月幾日？(Ａ)　3　日　(Ｂ)　1　日　(Ｃ)　2　日。,答案：(Ｃ) 解析：一個星期有　7　天，3　星期是　21　天，從　7　月　13　日開始算起，到　8　月　2　日剛好　21　天。 ,難,8-3_天數和日期
(   )有　32　瓶果汁，每　8　瓶裝　1　袋，共可以裝幾袋？　(Ａ)　4　袋　(Ｂ)　5　袋　(Ｃ)　6　袋。,答案：(Ａ) 解析：32－8＝24，24－8＝16，16－8＝8，8－8＝0　或用乘法算式記錄。 ,易,9-1_分裝
(   )爸爸買了　36　顆蘋果，下面哪一個敘述不正確？　(Ａ)全家每天吃　9　顆，4　天可吃完　(Ｂ)全家每天吃　8　顆，4　天可以吃完　(Ｃ)全家每天吃　4　顆，9　天可以吃完。,答案：(Ｂ) 解析：(Ａ)　36－9＝27，27－9＝18，18－9＝9，9－9＝0　或用乘法算式記錄； (Ｂ)　36－8＝28，28－8＝20，20－8＝12，12－8＝4　或用乘法算式記錄，36－32＝4，吃了　4　天，還剩下　4　顆； (Ｃ)　36－4＝32，32－4＝28，28－4＝24，24－4＝20，20－4＝16，16－4＝12，12－4＝8，8－4＝4，4－4＝0　或用乘法算式記錄。 ,易,9-1_分裝
(   )1　本繪本有　42　頁，每天看　7　頁，要幾天才能看完？　(Ａ)　5　天　(Ｂ)　6　天　(Ｃ)　7　天。,答案：(Ｂ) 解析：42－7＝35，35－7＝28，28－7＝21，21－7＝14，14－7＝7，7－7＝0　或用乘法算式記錄。 ,易,9-1_分裝
(   )24　把尺，每　4　把裝成　1　包，可以裝成幾包？　(Ａ)　4　包　(Ｂ)　6　包　(Ｃ)　8　包。,答案：(Ｂ) 解析：24－4＝20，20－4＝16，16－4＝12，12－4＝8，8－4＝4，4－4＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )20　顆小番茄，每　5　顆串成　1　串糖葫蘆，共可串成幾串糖葫蘆？　(Ａ)　5　串　(Ｂ)　4　串　(Ｃ)　3　串。,答案：(Ｂ) 解析：20－5＝15，15－5＝10，10－5＝5，5－5＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )12　顆網球，每　2　顆裝成　1　袋，共可以裝成幾袋？　(Ａ)　6　袋　(Ｂ)　5　袋　(Ｃ)　4　袋。,答案：(Ａ) 解析：12－2＝10，10－2＝8，8－2＝6，6－2＝4，4－2＝2，2－2＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )40　顆櫻桃，每　8　顆可以擺成　1　顆愛心，共可以擺成幾顆愛心？　(Ａ)　3　顆　(Ｂ)　4　顆　(Ｃ)　5　顆。,答案：(Ｃ) 解析：40－8＝32，32－8＝24，24－8＝16，16－8＝8，8－8＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )姐姐用　6　顆草莓裝飾　1　個蛋糕，家裡有　36　顆草莓，最多可以裝飾幾個蛋糕？　(Ａ)　4　個　(Ｂ)　5　個　(Ｃ)　6　個。,答案：(Ｃ) 解析：36－6＝30，30－6＝24，24－6＝18，18－6＝12，12－6＝6，6－6＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )把　49　張色紙平分發給小朋友，每個人拿　7　張色紙，共可以發給幾位小朋友？　(Ａ)　8　位　(Ｂ)　7　位　(Ｃ)　6　位。,答案：(Ｂ) 解析：49－7＝42，42－7＝35，35－7＝28，28－7＝21，21－7＝14，14－7＝7，7－7＝0　或用乘法算式記錄 ,中,9-1_分裝
(   )24　片餅乾，每　6　片分給　1　個人，可以分給幾個人？　(Ａ)　4　個人　(Ｂ)　6　個人　(Ｃ)　8　個人。,答案：(Ａ) 解析：24－6＝18，18－6＝12，12－6＝6，6－6＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )24　把尺，每　3　把裝成　1　包，可以裝成幾包？　(Ａ)　4　包　(Ｂ)　6　包　(Ｃ)　8　包。,答案：(Ｃ) 解析：24－3＝21，21－3＝18，18－3＝15，15－3＝12，12－3＝9，9－3＝6，6－3＝3，3－3＝0　或用乘法算式記錄 ,易,9-1_分裝
(   )有　10　顆糖果，每　2　顆裝　1　袋，共可以裝成幾袋？　(Ａ)　4　袋　(Ｂ)　5　袋　(Ｃ)　6　袋。,答案：(Ｂ) 解析：10－2＝8，8－2＝6，6－2＝4，4－2＝2，2－2＝0　或用乘法算式記錄 ,易,9-1_分裝
