input,output,difficulty,chapter
(   )翰林國小舉辦校外教學，有男生　64　個人、女生　80　個人參加，若全部混合分組，每組的男生一樣多，每組的女生也要一樣多，且全部分完，每組最少有幾個人？　(Ａ)　16　個人　(Ｂ)　9　個人　(Ｃ)　8　個人　(Ｄ)　4　個人。,答案：(Ｂ) 解析：64　和　80　的最大公因數是　16 最多可分成　16　組 64÷16＝4，80÷16＝5，4＋5＝9 ,難,2-3_最大公因數
(   )把　100　張色紙、80　張西卡紙分給小朋友，每位所分到的色紙張數相同，每位所分到的西卡紙張數也相同，最多可分給幾位小朋友？　(Ａ)　7　位　(Ｂ)　13　位　(Ｃ)　20　位　(Ｄ)　40　位。,答案：(Ｃ) 解析：最多的人數是　100　和　80　的最大公因數　20 ,易,2-3_最大公因數
(   )把一張長和寬分別是　270　毫米、198　毫米的長方形壁報紙，剪成數個相同大小的正方形且全部剪完，正方形邊長最大是幾毫米？　(Ａ)　6　毫米　(Ｂ)　9　毫米　(Ｃ)　18　毫米　(Ｄ)　27　毫米。,答案：(Ｃ) 解析：正方形最大的邊長是　270　和　198　的最大公因數　18 ,難,2-3_最大公因數
(   )下列哪一組數的最大公因數是　6　的倍數？　(Ａ)　49　和　52　(Ｂ)　64　和　80　(Ｃ)　28　和　32　(Ｄ)　48　和　60。,答案：(Ｄ) 解析：(Ａ)　49　和　52　的最大公因數是　1； (Ｂ)　64　和　80　的最大公因數是　16； (Ｃ)　28　和　32　的最大公因數是　4； (Ｄ)　48　和　60　的最大公因數是　12 其中　12　是　6　的倍數 ,中,3-1_認識倍數
(   )下列哪一個數不是　11　的倍數？　(Ａ)　11　(Ｂ)　44　(Ｃ)　111　(Ｄ)　121。,答案：(Ｃ) 解析：(Ａ)　11÷11＝1； (Ｂ)　44÷11＝4； (Ｃ)　111÷11＝10…1； (Ｄ)　121÷11＝11 ,易,3-1_認識倍數
(   )下列哪一個數是　25　的倍數？　(Ａ)　40　(Ｂ)　50　(Ｃ)　60　(Ｄ)　65。,答案：(Ｂ) 解析：(Ａ)　40÷25＝1…15； (Ｂ)　50÷25＝2； (Ｃ)　60÷25＝2…10； (Ｄ)　65÷25＝2…15 ,易,3-1_認識倍數
(   )下列哪一個數不是　18　的倍數？　(Ａ)　76　(Ｂ)　90　(Ｃ)　108　(Ｄ)　180。,答案：(Ａ) 解析：(Ａ)　76÷18＝4…4； (Ｂ)　90÷18＝5； (Ｃ)　108÷18＝6； (Ｄ)　180÷18＝10 ,易,3-1_認識倍數
(   )甲、乙、丙三個數都是整數，而且乙＝甲×丙，丙÷甲＝3，下列敘述何者錯誤？　(Ａ)乙是甲的倍數　(Ｂ)丙是乙的因數　(Ｃ)甲是乙的因數　(Ｄ)甲是丙的倍數。,答案：(Ｄ) 解析：(Ｄ)甲是丙的因數。 ,難,3-1_認識倍數
(   )已知　84÷12＝7，下列敘述何者錯誤？　(Ａ)　12　是　84　的因數　(Ｂ)　7　是　12　的因數　(Ｃ)　7　是　84　的因數　(Ｄ)　84　是　7　的倍數。,答案：(Ｂ) 解析：(Ｂ)　7　是　84　的因數。 ,中,3-1_認識倍數
(   )A、B、C　都是整數，且　A×B＝C，可知下列哪一個敘述正確？　(Ａ)　C　是　A　的因數　(Ｂ)　A　和　B　的公因數是　C　(Ｃ)　C　是　B　的倍數　(Ｄ)　C　是　B　的因數。,答案：(Ｃ) 解析：(Ａ)　C　是　A　的倍數； (Ｂ)　A　和　B　都是　C　的因數； (Ｄ)　C　是　B　的倍數 ,中,3-1_認識倍數
(   )100　的最小倍數和最大因數相差多少？　(Ａ)　0　(Ｂ)　1　(Ｃ)　10　(Ｄ)　100。,答案：(Ａ) 解析：100　的倍數：100、200、300、…… 100　的因數：1、2、4、5、10、20、25、50、100 100　的最小倍數是　100，100　的最大因數是　100 100－100＝0 ,中,3-1_認識倍數
(   )有一個數在　80～90　之間，又是　14　的倍數，這個數是多少？　(Ａ)　88　(Ｂ)　86　(Ｃ)　84　(Ｄ)　82。,答案：(Ｃ) 解析：80÷14＝5…10，90÷14＝6…6，14×6＝84 ,中,3-1_認識倍數
(   )二位數中，8　的倍數有幾個？　(Ａ)　12　個　(Ｂ)　11　個　(Ｃ)　10　個　(Ｄ)　9　個。,答案：(Ｂ) 解析：10÷8＝1…2，99÷8＝12…3，12－1＝11 ,中,3-1_認識倍數
(   )下列哪一個不是　11　的倍數？　(Ａ)　6303　(Ｂ)　8030　(Ｃ)　111　(Ｄ)　264。,答案：(Ｃ) 解析：(Ａ)　6303÷11＝573； (Ｂ)　8030÷11＝730； (Ｃ)　111÷11＝10…1； (Ｄ)　264÷11＝24 ,中,3-1_認識倍數
(   )小螞蟻丁丁每天都搬　3　粒米回蟻穴儲存，5　個星期牠共儲存了　105　粒米。下面哪一個選項是正確的？　(Ａ)　105　不是　7　的倍數　(Ｂ)　105　不是　3　的倍數　(Ｃ)　105　不是　5　的倍數　(Ｄ)　105　是　5、3　和　7　共同的倍數。,答案：(Ｄ) 解析：105＝1×105＝3×35＝5×21＝7×15 ,難,3-1_認識倍數
(   )圖書室有　1～50　依序編號的櫃子，編號是　5　的倍數的櫃子先給老師使用；剩下的櫃子中，編號是　6　的倍數的櫃子給學生使用。小名是行政人員，他使用的櫃子是最後剩下的櫃子，由最後面開始往前數第　3　個櫃子，這個櫃子的編號是幾號？　(Ａ)　43　號　(Ｂ)　44　號　(Ｃ)　46　號　(Ｄ)　47　號。,答案：(Ｃ) 解析：5　的倍數：5、10、15、20、25、30、35、40、45、50 6　的倍數：6、12、18、24、30（已使用）、36、42、48 扣掉　5　的倍數和　6　的倍數，倒數第　3　個數字為　49、47、46 ,中,3-1_認識倍數
(   )下列何者是　3　的倍數？　(Ａ)　112　(Ｂ)　313　(Ｃ)　114　(Ｄ)　125。,答案：(Ｃ) 解析：把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )下列何者是　2　的倍數？　(Ａ)　29　(Ｂ)　37　(Ｃ)　141　(Ｄ)　50。,答案：(Ｄ) 解析：個位數是　0、2、4、6、8　的整數是偶數，是　2　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )下列何者是　5　的倍數？　(Ａ)　95　　(Ｂ)　732　　(Ｃ)　401　　(Ｄ)　59。,答案：(Ａ) 解析：個位數是　0　或　5　的整數都是　5　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )下列何者是　10　的倍數？　(Ａ)　501　(Ｂ)　1000　(Ｃ)　307　(Ｄ)　1001。,答案：(Ｂ) 解析：個位數是　0　的整數都是　10　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )下列何者同時是　3　和　10　的倍數？　(Ａ)　500　(Ｂ)　210　(Ｃ)　309　(Ｄ)　111。,答案：(Ｂ) 解析：把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數； 個位數是　0　的整數都是　10　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )下列何者同時是　2　和　3　的倍數？　(Ａ)　2030　(Ｂ)　651　(Ｃ)　222　(Ｄ)　980。,答案：(Ｃ) 解析：個位數是　0、2、4、6、8　的整數，是　2　的倍數。2030、222、980　符合條件，其中　222　的每位數字相加後是　6，是　3　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )下列何者同時是　3　和　5　的倍數？　(Ａ)　351　(Ｂ)　205　(Ｃ)　125　(Ｄ)　780。,答案：(Ｄ) 解析：把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數； 個位數是　0　或　5　的整數都是　5　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )三位數　77□，是偶數也是　5　的倍數，□中的數字是多少？　(Ａ)　2　(Ｂ)　5　(Ｃ)　8　(Ｄ)　0。,答案：(Ｄ) 解析：是偶數也是　5　的倍數，也就是　10　的倍數，表示個位數是　0。 ,中,3-2_判別2、3、5、10的倍數
(   )下列哪一個數是奇數，也可以被　3　整除？　(Ａ)　1111　(Ｂ)　2436　(Ｃ)　9187　(Ｄ)　5565。,答案：(Ｄ) 解析：個位數是　1、3、5、7、9　的整數是奇數，不是　2　的倍數；把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )五位數　86□2□是　3　的倍數，□中的數都一樣，□中可以填入下列哪一個數字？　(Ａ)　0　(Ｂ)　1　(Ｃ)　2　(Ｄ)　3。,答案：(Ｂ) 解析：8＋6＋2＝16，18－16＝2，□中可以填入　1。 ,難,3-2_判別2、3、5、10的倍數
(   )「55809、41890、3005、8281、37005、41235」，上面共有幾個數是　5　的倍數？　(Ａ)　1　個　(Ｂ)　2　個　(Ｃ)　3　個　(Ｄ)　4　個。,答案：(Ｄ) 解析：個位數是　0　或　5　的整數都是　5　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )下列哪一個數是　3　的倍數？　(Ａ)　91　(Ｂ)　133　(Ｃ)　207　(Ｄ)　436。,答案：(Ｃ) 解析：把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )下列哪一個數是　2　的倍數，也是　5　的倍數？　(Ａ)　725　(Ｂ)　614　(Ｃ)　1005　(Ｄ)　370。,答案：(Ｄ) 解析：是　2　的倍數，也是　5　的倍數，也就是　10　的倍數，代表個位數是　0。 ,易,3-2_判別2、3、5、10的倍數
(   )姐妹三個人要平分香香脆薯，媽媽要準備幾根香香脆薯，平分時才能剛好分完？　(Ａ)　127　根　(Ｂ)　156　根　(Ｃ)　163　根　(Ｄ)　181　根。,答案：(Ｂ) 解析：把一個整數的每位數字相加後，再除以　3，如果可以整除，這個整數就是　3　的倍數。 ,中,3-2_判別2、3、5、10的倍數
(   )52□是一個三位數，□裡可以填入下面哪一個數字，這個三位數才是　2　的倍數？　(Ａ)　1　(Ｂ)　2　(Ｃ)　3　(Ｄ)　5。,答案：(Ｂ) 解析：個位數是　0、2、4、6、8　的整數是偶數，是　2　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )789□是一個四位數，□裡可以填入下面哪一個數字，這個四位數才是　2　的倍數？　(Ａ)　1　(Ｂ)　3　(Ｃ)　5　(Ｄ)　8。,答案：(Ｄ) 解析：個位數是　0、2、4、6、8　的整數是偶數，是　2　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )57□是一個三位數，□裡可以填入下面哪一個數字，這個三位數才是　2　和　3　的倍數？　(Ａ)　0　(Ｂ)　1　(Ｃ)　2　(Ｄ)　4。,答案：(Ａ) 解析：2　的倍數：個位數字是偶數，□＝0、2、4、6、8 3　的倍數：各位值的數字相加後和是　3　的倍數，5＋7＋0＝12，□＝0、3、6、9 符合　2　和　3　的倍數：0、6。 ,中,3-2_判別2、3、5、10的倍數
(   )777□是一個四位數，□裡可以填入下面哪一個數字，這個三位數才是　10　的倍數？　(Ａ)　1　(Ｂ)　3　(Ｃ)　5　(Ｄ)　0。,答案：(Ｄ) 解析：個位數是　0　的整數都是　10　的倍數。 ,易,3-2_判別2、3、5、10的倍數
(   )下列哪一個數是　12　和　9　的公倍數？　(Ａ)　24　　(Ｂ)　36　　(Ｃ)　54　　(Ｄ)　76。,答案：(Ｂ) 解析：12　和　9　的公倍數：36、72、…… ,易,3-3_公倍數
(   )4　和　7　是　28　的因數，28　是　4　和　7　的什麼數？　(Ａ)因數　(Ｂ)偶數　(Ｃ)公因數　(Ｄ)公倍數。,答案：(Ｄ) ,易,3-3_公倍數
(   )在　30～50　之間，4　和　6　的公倍數共有多少個？　(Ａ)　2　個　(Ｂ)　3　個　(Ｃ)　4　個　(Ｄ)　5　個。,答案：(Ａ) 解析：在　30～50　之間，4　和　6　的公倍數：36、48 ,中,3-3_公倍數
(   )在　101　以內，公倍數數量最少的是下列哪一組數？　(Ａ)　6　和　14　(Ｂ)　5　和10　　(Ｃ)　13　和7　　(Ｄ)　11　和　33。,答案：(Ｃ) 解析：在　101　以內，(Ａ)　6　和　14　的公倍數：42、84； (Ｂ)　5　和　10　的公倍數：10、20、30、40、50、60、70、80、90、100； (Ｃ)　13　和　7　的公倍數：91； (Ｄ)　11　和　33　的公倍數：33、66、99 ,中,3-3_公倍數
(   )128　是下列哪一組數的公倍數？　(Ａ)　12　和　8　(Ｂ)　82　和　21　(Ｃ)　16　和　64　(Ｄ)　32　和　28。,答案：(Ｃ) 解析：(Ａ)　12　和　8　的公倍數：24、48、72、96、120、144、……； (Ｂ)　82　和　21　的公倍數：1722、……； (Ｃ)　16　和　64　的公倍數：64、128、……； (Ｄ)　32　和　28　的公倍數：224、…… ,中,3-3_公倍數
(   )下列哪一數是　15　和　24　的公倍數？　(Ａ)　90　　(Ｂ)　120　　(Ｃ)　150　　(Ｄ)　210。,答案：(Ｂ) 解析：15　和　24　的公倍數：120、240、…… ,易,3-3_公倍數
(   )100　以內，4　和　6　的公倍數共有幾個？　(Ａ)　4　個　(Ｂ)　6　個　(Ｃ)　8　個　(Ｄ)　10　個。,答案：(Ｃ) 解析：100　以內，4　和　6　的公倍數：12、24、36、48、60、72、84、96 ,易,3-3_公倍數
(   )五年一班學生人數不到　20　人，老師將班上學生分組玩遊戲，每　6　人分　1　組，或每　9　人分　1　組，都剛好可以分完，班上學生有幾人？　(Ａ)　12　人　(Ｂ)　18　人　(Ｃ)　14　人　(Ｄ)　17　人。,答案：(Ｂ) 解析：6　和　9　的公倍數：18、36、…… ,易,3-3_公倍數
(   )18　和　26　的最小公倍數是多少？　(Ａ)　234　(Ｂ)　198　(Ｃ)　208　(Ｄ)　286。,答案：(Ａ) 解析：18　和　26　的公倍數：234、468、702、…… ,中,3-4_最小公倍數
(   )24　是下列哪一組數的最小公倍數？　(Ａ)　6　和　16　(Ｂ)　3　和　12　(Ｃ)　4　和　9　(Ｄ)　8　和　12。,答案：(Ｄ) 解析：(Ａ)　6　和　16　的最小公倍數是　48； (Ｂ)　3　和　12　的最小公倍數是　12； (Ｃ)　4　和　9　的最小公倍數是　36； (Ｄ)　8　和　12　的最小公倍數是　24 ,中,3-4_最小公倍數
(   )甲和　21　的最小公倍數是　42，甲是多少？　(Ａ)　3　(Ｂ)　6　(Ｃ)　8　(Ｄ)　9。,答案：(Ｂ) 解析：(Ａ)　3　和　21　的最小公倍數是　21； (Ｂ)　6　和　21　的最小公倍數是　42； (Ｃ)　8　和　21　的最小公倍數是　168； (Ｄ)　9　和　21　的最小公倍數是　63 ,中,3-4_最小公倍數
(   )24　和　36　的最大公因數與最小公倍數相差多少？　(Ａ)　56　(Ｂ)　60　(Ｃ)　66　(Ｄ)　72。,答案：(Ｂ) 解析：24　和　36　的最大公因數是　12 24　和　36　的最小公倍數是　72 72－12＝60 ,中,3-4_最小公倍數
(   )甲和乙的最大公因數是　1，最小公倍數是多少？　(Ａ)甲＋乙　(Ｂ)甲－乙　(Ｃ)甲×乙　(Ｄ)甲÷乙。,答案：(Ｃ) 解析：甲和乙的最大公因數是　1，最小公倍數是甲、乙兩數的積。 ,難,3-4_最小公倍數
(   )72　是下列哪一組數的最小公倍數？　(Ａ)　12　和　8　(Ｂ)　30　和　24　(Ｃ)　24　和　36　(Ｄ)　36　和　48。,答案：(Ｃ) 解析：(Ａ)　12　和　8　的最小公倍數是　24； (Ｂ)　30　和　24　的最小公倍數是　120； (Ｃ)　24　和　36　的最小公倍數是　72； (Ｄ)　36　和　48　的最小公倍數是　144 ,中,3-4_最小公倍數
(   )20　和　30　的最小公倍數是多少？　(Ａ)　60　(Ｂ)　120　(Ｃ)　180　(Ｄ)　600。,答案：(Ａ) 解析：20　和　30　的公倍數：60、120、180、…… ,易,3-4_最小公倍數
(   )下列哪一組數的最小公倍數是兩數的積？　(Ａ)　15　和　24　　(Ｂ)　26　和　91　　(Ｃ)　18　和　99　　(Ｄ)　35　和　27。,答案：(Ｄ) 解析：甲和乙的最大公因數是　1，最小公倍數是甲、乙兩數的積。 (Ａ)　15　和　24　的最大公因數是　3； (Ｂ)　26　和　91　的最大公因數是　13； (Ｃ)　18　和　99　的最大公因數是　9； (Ｄ)　35　和　27　的最大公因數是　1 ,難,3-4_最小公倍數
(   )甲、乙兩數，甲數是乙數的因數，甲、乙兩數的最小公倍數是多少？　(Ａ)甲數×乙數　(Ｂ)甲數　(Ｃ)乙數　(Ｄ)甲數＋乙數。,答案：(Ｃ) ,中,3-4_最小公倍數
(   )下列哪一組數的最小公倍數最大？　(Ａ)　12　和　15　(Ｂ)　14　和　21　(Ｃ)　7　和　9　(Ｄ)　10　和　25。,答案：(Ｃ) 解析：(Ａ)　12　和　15　的最小公倍數是　60； (Ｂ)　14　和　21　的最小公倍數是　42； (Ｃ)　7　和　9　的最小公倍數是　63； (Ｄ)　10　和　25　的最小公倍數是　50 ,中,3-4_最小公倍數
(   )下列哪一組數的最小公倍數是介於　60～80　之間？　(Ａ)　21　和　28　(Ｂ)　24　和　36　(Ｃ)　25　和　40　(Ｄ)　52　和　39。,答案：(Ｂ) 解析：(Ａ)　21　和　28　的最小公倍數是　84； (Ｂ)　24　和　36　的最小公倍數是　72； (Ｃ)　25　和　40　的最小公倍數是　200； (Ｄ)　52　和　39　的最小公倍數是　156 ,中,3-4_最小公倍數
(   )4　和　12　的最小公倍數和下列哪一組數的最小公倍數相同？　(Ａ)　5　和　12　(Ｂ)　7　和　12　(Ｃ)　8　和　12　(Ｄ)　12　和　3。,答案：(Ｄ) 解析：4　和　12　的最小公倍數是　12 (Ａ)　5　和　12　的最小公倍數是　60； (Ｂ)　7　和　12　的最小公倍數是　84； (Ｃ)　8　和　12　的最小公倍數是　24； (Ｄ)　12　和　3　的最小公倍數是　12 ,中,3-4_最小公倍數
(   )在一條道路旁，每　15　公尺架設一個告示牌，每　24　公尺放一個垃圾桶，已知道路的起點有告示牌和垃圾桶，下一個同時有告示牌和垃圾桶的地方是距離起點幾公尺處？　(Ａ)　120　公尺　(Ｂ)　150　公尺　(Ｃ)　180　公尺　(Ｄ)　210　公尺。,答案：(Ａ) 解析：15　和　24　的最小公倍數是　120 ,難,3-4_最小公倍數
(   )哥哥每　3　天回家一次，弟弟每　5　天回家一次。今天兩人同時回家，最快幾天後兩人又會同時回家？　(Ａ)　15　天　(Ｂ)　18　天　(Ｃ)　24　天　(Ｄ)　30　天。,答案：(Ａ) 解析：3　和　5　的最小公倍數是　15 ,易,3-4_最小公倍數
(   )有一包糖果，每　9　顆一數或每　12　顆一數，都剛好可以數完，這包糖果最少有幾顆？　(Ａ)　18　顆　(Ｂ)　24　顆　(Ｃ)　36　顆　(Ｄ)　48　顆。,答案：(Ｃ) 解析：9　和　12　的最小公倍數是　36 ,易,3-4_最小公倍數
(   )一盒迴紋針平分給　15　組男生或　20　組女生，都剛好可以分完，這盒迴紋針最少有幾根？　(Ａ)　60　根　(Ｂ)　40　根　(Ｃ)　30　根　(Ｄ)　10　根。,答案：(Ａ) 解析：15　和　20　的最小公倍數是　60 ,易,3-4_最小公倍數
(   )有兩個齒輪，分別為　48　齒和　96　齒，兩齒輪各轉多少齒時，原本相銜接的齒，會再一次相合？　(Ａ)　12　齒　(Ｂ)　24　齒　(Ｃ)　48　齒　(Ｄ)　96　齒。,答案：(Ｄ) 解析：48　和　96　的最小公倍數是　96 ,易,3-4_最小公倍數
(   )有一個數在　500　以內，能被　27　和　45　整除，此數不可能是下列哪一個？　(Ａ)　135　(Ｂ)　270　(Ｃ)　360　(Ｄ)　405。,答案：(Ｃ) 解析：27　和　45　的最小公倍數是　135 在　500　以內，27　和　45　的公倍數：135、270、405 ,中,3-4_最小公倍數
(   )下列哪一組邊長可以排出一個三角形？　(Ａ)　12cm，33cm，20cm　(Ｂ)　28cm，12cm，37cm　(Ｃ)　43cm，26cm，11cm　(Ｄ)　55cm，38cm，96cm。,答案：(Ｂ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　12＋20＝32，32＜33； (Ｂ)　28＋12＝40，40＞37； (Ｃ)　26＋11＝37，37＜43； (Ｄ)　55＋38＝93，93＜96 ,易,4-1_三角形的邊長關係
(   )兩根塑膠管分別長　56　公分和　37　公分，下列哪一根塑膠管不能和其他兩根組成一個三角形？　(Ａ)　20　公分　(Ｂ)　92　公分　(Ｃ)　12　公分　(Ｄ)　25　公分。,答案：(Ｃ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　37＋20＝57，57＞56； (Ｂ)　56＋37＝93，92＜93； (Ｃ)　37＋12＝49，49＜56； (Ｄ)　37＋25＝62，56＜62 ,中,4-1_三角形的邊長關係
(   )一個三角形的周長是　63cm，且其中一邊的長度是　18cm，另外兩邊的長度可能是下列哪一組長度？　(Ａ)　35cm、10cm　(Ｂ)　14cm、32cm　(Ｃ)　40cm、25cm　(Ｄ)　25cm、20cm。,答案：(Ｄ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 63－18＝45，另外兩邊的長度和為　45　公分 (Ａ)　35＋10＝45，18＋10＝28，35＞28； (Ｂ)　14＋32＝46； (Ｃ)　40＋25＝65； (Ｄ)　25＋20＝45，20＋18＝38，25＜38 ,中,4-1_三角形的邊長關係
(   )一個三角形兩邊長分別為　11cm　和　23cm，第三邊的長不可能是下列哪一個？　(Ａ)　18cm　　(Ｂ)　20cm　　(Ｃ)　12cm　　(Ｄ)　24cm。,答案：(Ｃ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　11＋18＝29，29＞23； (Ｂ)　11＋20＝31，31＞23； (Ｃ)　11＋12＝23，23＝23； (Ｄ)　11＋23＝34，24＜34 ,易,4-1_三角形的邊長關係
(   )三角形中任意□會大於第三邊，□中應填　(Ａ)兩邊和　(Ｂ)兩邊差　(Ｃ)三邊和　(Ｄ)三角和。,答案：(Ａ) ,易,4-1_三角形的邊長關係
(   )有　4　根竹籤，長度分別為　4　公分、6　公分、10　公分、15　公分。下列哪一組竹籤可以排成一個三角形？　(Ａ)　4　公分、6　公分、10　公分　(Ｂ)　4　公分、10　公分、15　公分　(Ｃ)　6　公分、10　公分、15　公分　(Ｄ)　4　公分、6　公分、15　公分。,答案：(Ｃ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　4＋6＝10，10＝10； (Ｂ)　4＋10＝14，14＜15； (Ｃ)　6＋10＝16，16＞15； (Ｄ)　4＋6＝10，10＜15 ,中,4-1_三角形的邊長關係
(   )下列哪一組竹籤不可以排成一個三角形？　(Ａ)　4.5　公分、8.4　公分、10.7　公分　(Ｂ)　4.5　公分、10.7　公分、16　公分　(Ｃ)　8.4　公分、10.7　公分、16　公分　(Ｄ)　4.7　公分、8.4　公分、10.6　公分。,答案：(Ｂ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　4.5＋8.4＝12.9，12.9＞10.7； (Ｂ)　4.5＋10.7＝15.2，15.2＜16； (Ｃ)　8.4＋10.7＝19.1，19.1＞16； (Ｄ)　4.7＋8.4＝13.1，13.1＞10.6 ,中,4-1_三角形的邊長關係
(   )下列哪一組竹籤可以排成一個三角形？　(Ａ)　2　公分、5　公分、7　公分　(Ｂ)　5　公分、7　公分、11　公分　(Ｃ)　7　公分、11　公分、2　公分　(Ｄ)　11　公分、5　公分、2　公分。,答案：(Ｂ) 解析：三角形任意兩邊長度的和大於第三邊的長度。 (Ａ)　2＋5＝7，7＝7； (Ｂ)　5＋7＝12，12＞11； (Ｃ)　7＋2＝9，9＜11； (Ｄ)　5＋2＝7，7＜11 ,中,4-1_三角形的邊長關係
(   )有一個等腰三角形的頂角是　128　度，一個底角是幾度？　(Ａ)　26　度　(Ｂ)　30　度　(Ｃ)　34　度　(Ｄ)　36　度。,答案：(Ａ) 解析：180°－128°＝52°，52°÷2＝26° ,中,4-2_三角形的內角和是180度
(   )任何一個三角形的內角和是幾度？　(Ａ)　90　度　(Ｂ)　180　度　(Ｃ)　270　度　(Ｄ)　360　度。,答案：(Ｂ) ,易,4-2_三角形的內角和是180度
(   )等腰直角三角形的一個底角是幾度？　(Ａ)　30　度　(Ｂ)　45　度　(Ｃ)　60　度　(Ｄ)　90　度。,答案：(Ｂ) 解析：等腰直角三角形中，頂角是　90　度，底角各是　45　度。 ,易,4-2_三角形的內角和是180度
(   )頂角　40　度的等腰三角形，一個底角是幾度？　(Ａ)　100　度　(Ｂ)　80　度　(Ｃ)　70　度　(Ｄ)　40　度。,答案：(Ｃ) 解析：180°－40°＝140°，140°÷2＝70° ,中,4-2_三角形的內角和是180度
(   )等腰直角三角形的頂角是幾度？　(Ａ)　30　度　(Ｂ)　45　度　(Ｃ)　60　度　(Ｄ)　90　度。,答案：(Ｄ) 解析：等腰直角三角形中，頂角是　90　度，底角各是　45　度。 ,易,4-2_三角形的內角和是180度
(   )十二邊形總共有幾個角？　(Ａ)　8　個　(Ｂ)　10　個　(Ｃ)　12　個　(Ｄ)　24　個。,答案：(Ｃ) 解析：一個多邊形的邊數和角數一樣多。 ,易,4-3_認識多邊形
(   )下列關於「多邊形」的敘述，何者正確？　(Ａ)多邊形不包含三角形　(Ｂ)一個多邊形的邊數是角數的　2　倍　(Ｃ)一個多邊形的內角和一定是　180　度　(Ｄ)一個多邊形的邊數和角數一樣多。,答案：(Ｄ) 解析：(Ａ)多邊形包含三角形； (Ｂ)一個多邊形的邊數和角數一樣多； (Ｃ)一個三角形的內角和一定是　180　度。 ,中,4-3_認識多邊形
(   )下列哪一個形狀不是多邊形？　(Ａ)三角形　(Ｂ)五邊形　(Ｃ)十邊形　(Ｄ)圓形。,答案：(Ｄ) 解析：三個邊以上圍成的圖形，叫做多邊形。 ,易,4-3_認識多邊形
(   )下列關於正多邊形的敘述，哪一個是錯誤的？　(Ａ)所有四個邊等長的四邊形都是正方形　(Ｂ)正五邊形的五個角都一樣大　(Ｃ)正八邊形的八個邊等長　(Ｄ)正三角形每個角都是　60　度。,答案：(Ａ) 解析：(Ａ)所有四個邊等長、四個角相等的四邊形都是正方形。 ,中,4-4_正多邊形
(   )下列哪一個是正多邊形？　(Ａ)直角三角形　(Ｂ)長方形　(Ｃ)等腰三角形　(Ｄ)正方形。,答案：(Ｄ) 解析：多邊形的各邊相等，各角也相等，叫做正多邊形。 ,易,4-4_正多邊形
(   )下列關於正多邊形的敘述，何者正確？　(Ａ)四個邊等長的四邊形就是正方形　(Ｂ)四個角相等的四邊形就是正方形　(Ｃ)三邊等長的三角形就是正三角形　(Ｄ)以上皆正確。,答案：(Ｃ) 解析：(Ａ)(Ｂ)四個邊等長、四個角相等的四邊形就是正方形。 ,中,4-4_正多邊形
(   )下面哪一個四邊形的　4　個邊等長、4　個角相等？　(Ａ)正方形　(Ｂ)長方形　(Ｃ)菱形　(Ｄ)平行四邊形。,答案：(Ａ) 解析：(Ｂ)長方形的對邊等長、4　個角相等； (Ｃ)菱形的　4　個邊等長、有　2　組相等的對角； (Ｄ)平行四邊形的對邊等長、對角相等。 ,易,4-4_正多邊形
(   )下面哪一個四邊形的　4　個邊等長、2　組對角相等？　(Ａ)長方形　(Ｂ)平行四邊形　(Ｃ)菱形　(Ｄ)梯形。,答案：(Ｃ) 解析：(Ａ)長方形的對邊等長、4　個角相等； (Ｂ)平行四邊形的對邊等長、對角相等； (Ｃ)菱形的　4　個邊等長、有　2　組相等的對角； (Ｄ)梯形的一組對邊互相平行、4　個角不一定相等。 ,易,4-4_正多邊形
(   )下面哪一個四邊形的　4　個角相等、對邊等長？　(Ａ)梯形　(Ｂ)長方形　(Ｃ)平行四邊形　(Ｄ)菱形。,答案：(Ｂ) 解析：(Ａ)梯形的　4　個角不一定相等、對邊不一定等長； (Ｂ)長方形的對邊等長、4　個角相等； (Ｃ)平行四邊形的對角相等、對邊等長； (Ｄ)菱形的　4　個邊等長、有　2　組相等的對角。 ,易,4-4_正多邊形
